TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
17,30,8,4,88,0,1,b11,1,TT,O,,2011,0,23.038845727,23.038845727,23.038845727,8193.4,7908.5,95.272093023,91.959302326,2456,90.1,64.65,86.41,99.765,99.686666667,101.06923077,64.65,86.41,91.19375,94.4
23,26,9,16,75,0,0,b11,15,TT,O,,2011,0,23.607103219,23.607103219,23.607103219,7537.3,7944.6,87.643023256,92.379069767,2031,90.1,57.6375,120.19,97.775,89.32,94.592307692,48.02,120.19,93.25625,85.238461538
23,37,3,21,76,0,0,b11,17,TT,O,,2011,0,22.206176712,22.206176712,22.206176712,8301.6,7209.4,96.530232558,83.830232558,1893,90.1,51.35,102.13,115.72,99.683333333,88.134615385,51.35,102.13,113.125,95.619230769
15,29,13,15,72,1,1,b11,22,TT,O,,2011,0,22.932982287,22.932982287,22.932982287,3501.3,2977.3,97.258333333,82.702777778,1093,40.3,65.9375,78.65,96.17,105.48666667,86.25,65.9375,78.65,93.09375,105.02692308
17,29,6,11,83,0,1,b11,27,TT,O,,2011,0,24.326304107,24.326304107,24.326304107,8083.6,7956.6,93.995348837,92.518604651,2231,90.1,60.225,119.77,109.43,93.51,98.596153846,60.225,119.77,109.03125,90.815384615
21,25,4,5,91,1,1,b11,29,TT,O,,2011,0,26.672644978,26.672644978,26.672644978,5681.6,5870.8,94.693333333,97.846666667,2077,64,77.6,98.06,90.96,100.47666667,92.792592593,71.916666667,98.06,88.394117647,99.918518519
17,34,3,15,82,0,0,b11,33,TT,O,,2011,0,23.722476711,23.722476711,23.722476711,8403.7,7473.2,97.71744186,86.897674419,2325,90.1,63,70.32,94.61,95.03,90.811538462,63,70.32,87.0875,90.465384615
18,31,4,27,69,1,0,b11,36,TT,O,,2011,0,25.031694922,25.031694922,25.031694922,6907.4,5535.7,98.677142857,79.081428571,1718,74.9,52.475,96.18,108.865,100.23333333,85.203846154,52.475,96.18,107.6,98.126923077
9,41,15,35,50,0,1,b11,38,TT,O,,2011,0,16.490238483,16.490238483,16.490238483,8135.6,5612.1,96.852380952,66.810714286,1547,90.1,85.9125,117,115.6,106.79333333,62.254166667,85.9125,117,116.95,105.37916667
4,63,16,11,73,0,1,b11,60,TT,O,,2011,0,16.624121347,16.624121347,16.624121347,9219.6,4939.5,109.75714286,58.803571429,1404,90.1,39.9875,63.76,79.235,97.823333333,48.845833333,39.9875,63.76,62.128571429,92.491666667
10,48,40,35,25,1,0,b11,64,TT,O,,2011,0,15.301790034,15.301790034,15.301790034,2512.2,1678.6,81.038709677,54.148387097,688,39,63.125,107.49,118.77,101.85666667,42.882608696,63.125,107.49,111.98461538,92.873913043
22,27,6,22,72,0,1,b11,72,TT,O,,2011,0,25.581424075,25.581424075,25.581424075,7490.3,7996.2,86.095402299,91.910344828,2349,90.1,64.55,66,85.445,91.35,88,64.55,66,78.923529412,87.9
12,41,4,33,63,0,1,b11,81,TT,O,,2011,0,24.263956106,24.263956106,24.263956106,8656.8,6457.2,100.66046512,75.08372093,2138,90.1,57.6625,68.14,91.315,100.54666667,84.946153846,57.6625,68.14,83.24375,97
7,37,22,30,48,0,0,b11,83,TT,O,,2011,0,14.932787954,14.932787954,14.932787954,8116.2,5161.4,97.785542169,62.185542169,1238,90.1,91.25,95.29,107.935,112.28666667,54.156521739,91.25,95.29,98.723076923,108.40434783
20,41,10,16,74,0,1,b11,87,TT,O,,2011,0,19.739417941,19.739417941,19.739417941,7965.6,6982.6,93.712941176,82.148235294,2087,90.1,55.05,78.84,92.985,103.91666667,90.176,55.05,78.84,79.88,98.24
11,37,13,15,72,0,0,b11,95,TT,O,,2011,0,19.395682801,19.395682801,19.395682801,8230.9,6806.6,96.834117647,80.077647059,1872,90.1,61.225,123.39,106.67,94.426666667,74.732,61.225,123.39,107.3,92.356
21,24,4,14,82,0,0,b11,98,TT,O,,2011,0,19.769665275,19.769665275,19.769665275,7916.4,7927.7,93.134117647,93.267058824,1833,90.1,59.075,96.83,107.57,94.316666667,89.112,59.075,96.83,101.24,87.868
30,11,0,42,58,0,0,b11,1,TT,O,,2011,1,23.897503018,23.038845727,28.190789474,8232.4,7721.06,93.799051476,87.892777633,2075.8,90.1,56.575,108.74,88.155,80.706666667,99.914814815,53.133333333,108.74,86.123529412,78.6
17,20,11,32,57,0,0,b11,15,TT,O,,2011,1,23.844699305,23.607103219,25.032679739,7460.76,8613.04,84.940700287,98.119686438,2127,90.1,56.85,108.69,99.145,89.25,85.157692308,56.85,108.69,99.9625,88.230769231
30,21,19,14,67,2,0,b11,17,TT,O,,2011,1,22.56525655,22.206176712,24.360655738,6371.44,6467.78,85.561137532,87.550971543,1625.6,76.68,31.15,107.4,81.38,85.143333333,88.980769231,27.4,107.4,77.4,83.273076923
32,30,16,28,56,1,0,b11,22,TT,O,,2011,1,22.71737595,22.932982287,21.639344262,5631.12,5671.24,86.689518285,88.580256681,1469,66.82,37.8375,62.46,61.125,78.8,93.611538462,32.95,62.46,53.25,76.673076923
34,17,15,23,62,2,0,b11,27,TT,O,,2011,1,24.667344925,24.326304107,26.37254902,8092.22,7999.66,92.15565456,91.144063235,2191.8,90.1,42.7625,89.12,80.62,81.973333333,91.940740741,42.7625,89.12,75.170588235,78.692592593
20,17,9,14,77,0,0,b11,29,TT,O,,2011,1,26.709774954,26.672644978,26.895424837,7547.18,7679.84,91.399012786,93.082689913,2233.8,84.88,56.7125,89.52,80.865,89.093333333,96.059259259,56.7125,89.52,77.170588235,87.681481481
38,10,56,34,10,3,0,b11,33,TT,O,,2011,1,23.663066104,23.722476711,23.366013072,4603.32,5114.58,68.100476937,90.765941431,1412,59.88,27.075,48.16,59.385,53.24,83.753846154,27.075,48.16,46.26875,44.223076923
31,21,35,48,17,0,0,b11,36,TT,O,,2011,1,25.712686945,25.031694922,29.117647059,4590.54,4590.46,75.649548422,76.766276351,1485,57.76,42.225,62.09,76.525,68.12,80.588888889,42.225,62.09,70.935294118,63.666666667
30,39,45,29,26,0,2,b11,38,TT,O,,2011,1,17.037072374,16.490238483,19.77124183,3689.42,3317.78,72.732435786,90.316011544,806.6,45.58,36.5625,39.32,66.345,74.973333333,73.5,36.5625,39.32,50,66.892
20,38,32,27,41,0,1,b11,60,TT,O,,2011,1,17.751371481,16.624121347,23.38762215,5714.76,4753.1,94.676268975,77.467281097,949.4,63.66,44.6875,45.15,61.65,76.1,84.523076923,44.6875,45.15,54.01875,73.626923077
7,24,1,15,84,1,0,b11,64,TT,O,,2011,1,16.419254853,15.301790034,22.006578947,6239.2,7541.62,82.969248652,94.606785853,1198.4,79.88,59.6125,104.97,94.655,101.81333333,87.815384615,59.6125,104.97,88.3,99.003846154
29,34,26,55,19,1,2,b11,72,TT,O,,2011,1,25.74029564,25.581424075,26.534653465,3009.04,3171.28,70.461762346,84.121421695,1060.2,40.32,45.375,98.15,85.745,74.2,79.655555556,45.375,98.15,81.729411765,70.388888889
27,17,21,52,27,1,2,b11,81,TT,O,,2011,1,24.479831843,24.263956106,25.559210526,7066.08,6670.1,92.723659089,87.234788259,1895,78.46,49.75,86.22,78.725,70.68,87.5,49.75,86.22,72.229411765,65.696296296
24,55,72,13,15,0,1,b11,83,TT,O,,2011,1,14.721217685,14.932787954,13.663366337,6531.22,5531.12,84.358491926,71.474866553,1232,82.1,38.4,50.73,83.38,74.893333333,50.430434783,38.4,50.73,62.4,60.452173913
38,11,24,37,39,1,0,b11,87,TT,O,,2011,1,19.161286128,19.739417941,16.270627063,6061.86,6581.56,83.379836432,87.026066972,1580.6,76.76,33.4125,53.29,72.17,61.066666667,109.8,33.4125,53.29,59.335714286,50.804166667
25,27,0,2,98,0,0,b11,95,TT,O,,2011,1,19.167454966,19.395682801,18.026315789,6994.28,6483.38,95.248439691,87.27171628,1535.2,75.02,50.375,74.61,102.24,95.19,107.036,50.375,74.61,92.246666667,87.784
