TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
20,29,11,37,52,0,2,1611,2,TT,O,,2016,0,21.892253992,21.892253992,21.892253992,7387.5,6496.8,85.901162791,75.544186047,2229,90.1,57.3875,103.27,102.2,93.346666667,73.426923077,57.3875,103.27,100.69375,91.057692308
26,33,8,29,63,1,1,1611,7,TT,O,,2016,0,12.089110291,12.089110291,12.089110291,6467.7,6758.9,79.848148148,83.443209877,1904,90.1,63,73.03,91.58,97.063333333,59.147619048,63,73.03,75.9,91.2
10,29,24,25,51,0,1,1611,29,TT,O,,2016,0,20.580810876,20.580810876,20.580810876,7273.1,5911.7,85.565882353,69.549411765,2302,90.1,77.5375,98.61,89.52,84.773333333,66.356,77.5375,98.61,93.84,86.416
27,32,18,44,38,2,2,1611,36,TT,O,,2016,0,18.587141104,18.587141104,18.587141104,5778.7,5614.6,76.035526316,73.876315789,1474,82,62.5125,106.8,95.36,86.686666667,82.184,62.5125,106.8,100.86666667,88.256
22,30,22,36,42,0,5,1611,37,TT,O,,2016,0,20.982763626,20.982763626,20.982763626,6393.5,6485.2,74.343023256,75.409302326,2167,90.1,50.2375,54.43,68.77,69.94,76.173076923,50.2375,54.43,58.2625,63.653846154
18,26,1,21,78,1,0,1611,49,TT,O,,2016,0,21.734844783,21.734844783,21.734844783,7441.1,7070.9,89.651807229,85.191566265,2228,87.6,62.1,98.5,90.285,88.143333333,81.465384615,62.1,98.5,95.65,91.115384615
17,27,3,25,72,0,0,1611,50,TT,O,,2016,0,25.61172773,25.61172773,25.61172773,7758.7,7442,89.18045977,85.540229885,2190,90.1,62.9875,108.65,92.9,85.94,80.818518519,62.9875,108.65,99.258823529,89.17037037
20,23,7,40,53,2,0,1611,52,TT,O,,2016,0,19.07386571,19.07386571,19.07386571,7072.2,6872.9,83.202352941,80.857647059,1979,90.1,61.3625,108.48,98.23,88.696666667,81.812,61.3625,108.48,104.32,90.444
20,29,3,30,67,0,1,1611,54,TT,O,,2016,0,24.342713101,24.342713101,24.342713101,7503.4,7223.3,87.248837209,83.991860465,2094,90.1,77.275,116.93,103.695,97.496666667,74.246153846,77.275,116.93,109.94375,100.38846154
22,38,10,28,62,0,0,1611,72,TT,O,,2016,0,21.49804853,21.49804853,21.49804853,7188.1,6864.3,83.58255814,79.81744186,1989,90.1,47.925,98.28,105.635,89.926666667,71.503846154,47.925,98.28,103.66875,86.3
17,23,3,54,43,0,0,1611,75,TT,O,,2016,0,17.915649279,17.915649279,17.915649279,7402,6599.3,87.082352941,77.638823529,1696,90.1,76.725,109.57,107.77,99.856666667,66.74,76.725,109.57,107.14666667,97.9
14,31,17,40,43,0,1,1611,79,TT,O,,2016,0,20.82182151,20.82182151,20.82182151,7291.1,5999.8,85.777647059,70.585882353,1761,90.1,52.4375,93.72,93.53,86.73,69.992,52.4375,93.72,88.266666667,82.212
24,34,6,36,58,0,1,1611,82,TT,O,,2016,0,21.389626987,21.389626987,21.389626987,7300,6864,84.88372093,79.813953488,2326,90.1,61.8625,88.22,86.19,80.65,89.365384615,61.8625,88.22,80.7875,76.473076923
18,38,20,29,51,0,1,1611,92,TT,O,,2016,0,20.612646056,20.612646056,20.612646056,7050.4,6117.5,82.945882353,71.970588235,1870,90.1,84.6,107.46,96.88,95.656666667,56.648,88.5375,107.46,102.67333333,98.888
22,43,9,49,42,1,0,1611,95,TT,O,,2016,0,20.34724553,20.34724553,20.34724553,7253.8,6325,85.338823529,74.411764706,1733,90.1,85.525,108.61,97.565,101.84,66.548,90.5,108.61,102.57333333,105.7
49,3,30,44,26,1,0,1611,2,TT,O,,2016,1,21.799462474,21.892253992,21.335504886,6002.96,6547.44,74.967892882,81.930009396,1829.6,83.04,29.3625,40.43,49.8,48.59,90.228571429,29.3625,40.43,48.511111111,47.675
0,0,0,0,100,0,0,1611,7,TT,O,,2016,1,10.611717859,12.089110291,3.2247557003,7275.02,6432.12,89.003620442,77.945294287,1072.6,89.28,70.025,76.86,73.905,76.32,104.89285714,78,78.4,78.4,80.364285714
