TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
19,30,13,23,64,0,1,b01,14,TT,O,,2011,0,21.773224033,21.773224033,21.773224033,7483.8,7366.6,87.020930233,85.658139535,2235,90.1,66.125,109.21,102.425,93.636666667,100.95,66.125,109.21,97.8625,89.476923077
14,60,16,38,46,1,1,b01,20,TT,O,,2011,0,19.911209767,19.911209767,19.911209767,8082.2,5596.3,95.084705882,65.838823529,1613,90.1,98.4375,101.95,107.475,110.05,38.228,98.4375,101.95,104.4,108.72
23,25,16,20,64,0,0,b01,24,TT,O,,2011,0,23.56936737,23.56936737,23.56936737,7364,7382.2,85.627906977,85.839534884,2028,90.1,50.325,57.11,90.03,91.776666667,90.284615385,50.325,57.11,81.58125,86.846153846
12,37,2,10,88,0,0,b01,67,TT,O,,2011,0,21.10183591,21.10183591,21.10183591,8925.4,7188.8,103.78372093,83.590697674,1417,90.1,68.2875,102.33,95.695,106.41,78.519230769,68.2875,102.33,90.2625,104.71538462
19,29,3,14,83,0,0,b01,71,TT,O,,2011,0,23.015530679,23.015530679,23.015530679,8143.3,7881.9,94.689534884,91.65,2186,90.1,61.8875,114.63,102.975,91.05,97.046153846,61.8875,114.63,101,88
29,25,4,20,76,0,0,b01,72,TT,O,,2011,0,23.625805254,23.625805254,23.625805254,7369.5,8079.8,86.7,95.056470588,2101,90,44.2875,50.42,81.195,90.82,91.1,44.2875,50.42,71.1625,86.126923077
11,36,2,24,74,0,2,b01,80,TT,O,,2011,0,19.935867055,19.935867055,19.935867055,8472,6885.3,99.670588235,81.003529412,2057,90.1,60.5125,83.27,104.22,103.95333333,79.396,60.5125,83.27,97.64,99.952
28,28,15,28,57,1,1,b01,83,TT,O,,2011,0,26.019925261,26.019925261,26.019925261,7183.1,7627.7,82.564367816,87.674712644,2294,90.1,58.8625,97.18,88.39,101.25666667,63.32962963,58.8625,97.18,84.347058824,100.14074074
19,6,15,18,67,0,1,b01,84,TT,O,,2011,0,20.293617294,20.293617294,20.293617294,6927.7,8074.5,81.502352941,94.994117647,1724,90.1,38.5875,68.36,75.1,87.076666667,85.512,38.5875,68.36,64.92,83.364
17,30,11,8,81,0,0,b01,87,TT,O,,2011,0,22.866833416,22.866833416,22.866833416,2495.9,2183.9,95.996153846,83.996153846,821,30.6,62.4375,98.48,95.855,99.303333333,83.996153846,62.4375,98.48,89.61875,95.996153846
