TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
24,35,15,20,65,0,4,2005,21,TT,O,,2020,0,22.27076021,22.27076021,22.27076021,7427,6900.1,83.4494382,77.52921348,2081,90.1,42.0875,76.93,67.19,76.4,65.33103448,42.0875,76.93,66.87894737,76.5137931
31,18,14,10,76,1,0,2005,24,TT,O,,2020,0,24.05330293,24.05330293,24.05330293,3820.5,4583.6,77.96938776,93.54285714,1388,50.9,65.1625,72.89,68.895,82.87333333,88.90344828,65.1625,72.89,69.27368421,83.60344828
46,23,10,31,59,0,2,2005,30,TT,O,,2020,0,21.46131649,21.46131649,21.46131649,6654.7,7830.3,75.62159091,88.98068182,1919,90.1,39.0375,42.56,48.525,45.98,121.1142857,39.0375,42.56,46.73333333,44.64642857
33,20,23,20,57,0,1,2005,31,TT,O,,2020,0,19.64243293,19.64243293,19.64243293,2598,2610.9,81.1875,81.590625,694,34.1,49.3625,99.64,77.575,82.56,82.09285714,49.3625,99.64,78.66111111,83.61428571
16,26,2,14,84,0,1,2005,33,TT,O,,2020,0,31.60044395,31.60044395,31.60044395,8336.4,7829.4,93.66741573,87.97078652,2855,90.1,71.7,80.86,79.095,89.90333333,86.92413793,71.7,80.86,79.94736842,90.83448276
17,34,13,19,68,1,0,2005,34,TT,O,,2020,0,22.34443137,22.34443137,22.34443137,4732.2,3747.4,94.644,74.948,1479,51.2,79.4875,98.05,93.24,99.03666667,68.52758621,81.74285714,98.05,94.79473684,100.2551724
25,22,19,23,58,1,0,2005,36,TT,O,,2020,0,24.93694929,24.93694929,24.93694929,3636,4116.2,75.75,85.75416667,1461,49.3,49.825,56.12,62.12,71.32333333,80.76206897,49.825,56.12,61.99473684,71.55862069
27,30,8,15,77,1,2,2005,39,TT,O,,2020,0,24.11098779,24.11098779,24.11098779,7770.9,7663.7,87.31348315,86.10898876,2582,90.1,62.575,76.15,74.525,77.36666667,79.11034483,61.54285714,76.15,74.77368421,77.62758621
24,25,0,21,79,0,0,2005,43,TT,O,,2020,0,23.30498267,23.30498267,23.30498267,8026.2,7931.2,90.18202247,89.11460674,2384,90.1,66.5875,73.54,82.88,93.73666667,82.03103448,66.5875,73.54,84.24210526,95.00344828
24,28,3,16,81,0,0,2005,44,TT,O,,2020,0,23.37764477,23.37764477,23.37764477,7973.6,7600.7,89.59101124,85.4011236,2439,90.1,56.2125,110.49,88.66,89.00666667,81.39310345,54.52857143,110.49,89.74736842,89.73103448
19,26,5,15,80,0,0,2005,48,TT,O,,2020,0,23.69518841,23.69518841,23.69518841,7919.6,7689.8,88.98426966,86.40224719,2218,90.1,60.975,86.43,91.94,94.70333333,83.96551724,60.975,86.43,93.30526316,95.69310345
33,34,30,28,42,1,1,2005,50,TT,O,,2020,0,21.08317148,21.08317148,21.08317148,6619.7,6687.9,75.22386364,75.99886364,1925,90.1,40.525,52.16,70.915,87.39666667,79.75714286,40.525,52.16,69.75555556,87.82857143
30,34,22,20,58,1,1,2005,54,TT,O,,2020,0,23.54660646,23.54660646,23.54660646,4177.7,4202.8,78.8245283,79.29811321,1568,54.9,53.6875,83.74,74.67,82.37333333,86.90344828,52.81428571,83.74,75.45263158,83.15172414
25,35,2,14,84,0,0,2005,61,TT,O,,2020,0,23.27857936,23.27857936,23.27857936,8165.6,7602.6,91.74831461,85.42247191,1980,90.1,56.2625,122.36,94.685,83.63,92.2862069,56.2625,122.36,96.53157895,84.45862069
21,28,6,23,71,0,0,2005,63,TT,O,,2020,0,21.74734915,21.74734915,21.74734915,7737.4,7261.6,87.925,82.51818182,2121,90.1,56.1125,108.36,93.055,85.20333333,84.53928571,56.1125,108.36,95.78333333,86.39642857
22,17,3,25,72,0,1,2005,65,TT,O,,2020,0,24.37123805,24.37123805,24.37123805,7575.9,8002,85.12247191,89.91011236,2364,90.1,65.125,79.54,81.74,87.92,85.14482759,65.125,79.54,82.89473684,88.88965517
12,37,15,33,52,0,1,2005,71,TT,O,,2020,0,21.41691176,21.41691176,21.41691176,7868.6,6294.4,89.41590909,71.52727273,1955,90.1,56.7,83.7,79.88,72.45666667,89.90357143,56.7,83.7,81.66666667,73.075
20,30,6,12,82,1,0,2005,72,TT,O,,2020,0,22.70332408,22.70332408,22.70332408,8197.9,7398.5,92.11123596,83.12921348,2396,90.1,63.4125,78.29,80.21,91.90333333,80.11034483,63.4125,78.29,80.49473684,92.49310345
35,16,21,35,44,0,0,2005,21,TT,O,,2020,1,22.87714866,22.27076021,25.90909091,5967.86,5881.92,74.78893189,83.57937162,1769.6,73.42,49.3625,64.1,72.095,73.37,83.41724138,49.3625,64.1,72.76315789,73.85172414
38,13,28,39,33,0,0,2005,22,TT,O,,2020,1,22.17554221,22.91584546,18.47402597,5491,5975.08,74.35838641,93.79045062,1636.2,70.1,43.825,74.09,65.76,59.93333333,84.23928571,43.825,74.09,66.98888889,60.30714286
36,3,20,21,59,0,0,2005,24,TT,O,,2020,1,24.44571361,24.05330293,26.40776699,3580.38,4337.44,70.29459368,83.78000738,1267.2,53.34,41.075,61,57.325,63.78666667,95.00344828,41.075,61,56.65789474,63.57241379
44,19,22,40,38,0,1,2005,28,TT,O,,2020,1,21.53756114,21.26902159,22.8802589,5228.78,5504.78,73.46134249,86.21722516,1545.4,69.52,41.6,78.16,68.89,62.86333333,88.44827586,41.6,78.16,69.09473684,62.78965517
26,15,17,40,43,0,0,2005,30,TT,O,,2020,1,23.21451699,21.46131649,31.98051948,5799.16,6327.18,80.87688161,79.78146406,1528,74.68,54.8625,87.03,75.73,72.34,85.18275862,54.8625,87.03,76.3,72.59655172
27,31,24,46,30,1,0,2005,31,TT,O,,2020,1,20.27915797,19.64243293,23.46278317,3488.58,3847.86,68.55755667,86.81079999,1066.6,49.2,48.4375,97.93,78.32,71.03666667,76.5137931,45.67142857,97.93,78.87368421,71.14827586
29,25,1,25,74,1,0,2005,33,TT,O,,2020,1,31.51768598,31.60044395,31.1038961,7908.16,7773.74,89.66011107,88.12843342,2847.2,90.1,62.1375,81.67,77.79,87.02,85.10344828,61.78571429,81.67,78.48421053,87.79310345
17,20,22,43,35,0,0,2005,34,TT,O,,2020,1,22.38659324,22.34443137,22.5974026,5379.1,5284.16,79.18249637,82.67531309,1493.4,67.26,46.4375,73.86,63.56,73.36666667,81.95862069,46.4375,73.86,63.33157895,73.55517241
23,46,43,32,25,0,2,2005,36,TT,O,,2020,1,25.43988198,24.93694929,27.95454545,1548.02,1676.98,64.00112959,79.1176386,622.6,23.06,48.1625,61.26,69.845,75.13333333,58.08965517,48.1625,61.26,70.23157895,75.56896552
44,17,8,34,58,0,0,2005,39,TT,O,,2020,1,24.0067135,24.11098779,23.48534202,7312.96,7919.96,83.29433238,90.17210348,2172.4,90.1,39.5125,103.85,83.215,69.91,96.11034483,39.5125,103.85,84.52105263,70.30689655
36,15,35,29,36,1,1,2005,40,TT,O,,2020,1,18.65395463,18.45640679,19.64169381,2212.72,2406.34,66.14438479,86.08013418,633.4,33.64,30.4375,92.74,79.645,65.33333333,80.43214286,30.4375,92.74,81.76111111,65.67142857
39,15,22,62,16,1,1,2005,43,TT,O,,2020,1,23.51962454,23.30498267,24.59283388,6267.9,6436.08,79.22464892,81.19184591,1887.4,80.9,40.85,72.3,62.805,59.05666667,81.07241379,40.85,72.3,63.03157895,59.07586207
24,14,37,50,13,0,1,2005,44,TT,O,,2020,1,23.80276043,23.37764477,25.92833876,6540.38,6623.4,81.06381329,81.55839447,1914.6,82.16,45.9,66.19,63.405,60.10333333,77.95172414,45.9,66.19,63.43157895,60.00689655
44,20,75,12,13,1,0,2005,48,TT,O,,2020,1,23.46058729,23.69518841,22.2875817,5192.34,5443.76,73.87289598,79.69259407,1633.8,67.96,31,35.39,48.915,50.27333333,71.59310345,31,35.39,48.32631579,49.93448276
