subject_id,age,sex,strain,genotype,watermaze_date,watermaze_protocol_id,pi_name,subsequent_measures,index_calc_type,calculated_index_value,tracking_system,light_on,light_off,source_id,housing,pool_diam,probe_weight_p2,probe_weight_p3,probe_weight_p4,date_1,latency_1,speed_1,path_length_1,search_error_raw_1,search_error_mean_1,block_1,trial_num_1,date_2,latency_2,speed_2,path_length_2,search_error_raw_2,search_error_mean_2,block_2,trial_num_2,date_3,latency_3,speed_3,path_length_3,search_error_raw_3,search_error_mean_3,block_3,trial_num_3,date_4,latency_4,speed_4,path_length_4,search_error_raw_4,search_error_mean_4,block_4,trial_num_4,date_5,latency_5,speed_5,path_length_5,search_error_raw_5,search_error_mean_5,block_5,trial_num_5,date_6,latency_6,speed_6,path_length_6,search_error_raw_6,search_error_mean_6,block_6,trial_num_6,date_7,latency_7,speed_7,path_length_7,search_error_raw_7,search_error_mean_7,block_7,trial_num_7,date_8,latency_8,speed_8,path_length_8,search_error_raw_8,search_error_mean_8,block_8,trial_num_8,date_9,latency_9,speed_9,path_length_9,search_error_raw_9,search_error_mean_9,block_9,trial_num_9,date_10,latency_10,speed_10,path_length_10,search_error_raw_10,search_error_mean_10,block_10,trial_num_10,date_10,latency_10,speed_10,path_length_10,search_error_raw_10,search_error_mean_10,block_10,trial_num_10,date_12,latency_12,speed_12,path_length_12,search_error_raw_12,search_error_mean_12,block_12,trial_num_12,date_11,latency_11,speed_11,path_length_11,search_error_raw_11,search_error_mean_11,block_11,trial_num_11,date_12,latency_12,speed_12,path_length_12,search_error_raw_12,search_error_mean_12,block_12,trial_num_12,date_13,latency_13,speed_13,path_length_13,search_error_raw_13,search_error_mean_13,block_13,trial_num_13,date_14,latency_14,speed_14,path_length_14,search_error_raw_14,search_error_mean_14,block_14,trial_num_14,date_15,latency_15,speed_15,path_length_15,search_error_raw_15,search_error_mean_15,block_15,trial_num_15,date_18,latency_18,speed_18,path_length_18,search_error_raw_18,search_error_mean_18,block_18,trial_num_18,date_16,latency_16,speed_16,path_length_16,search_error_raw_16,search_error_mean_16,block_16,trial_num_16,date_17,latency_17,speed_17,path_length_17,search_error_raw_17,search_error_mean_17,block_17,trial_num_17,date_18,latency_18,speed_18,path_length_18,search_error_raw_18,search_error_mean_18,block_18,trial_num_18,date_19,latency_19,speed_19,path_length_19,search_error_raw_19,search_error_mean_19,block_19,trial_num_19,date_20,latency_20,speed_20,path_length_20,search_error_raw_20,search_error_mean_20,block_20,trial_num_20,date_24,latency_24,speed_24,path_length_24,search_error_raw_24,search_error_mean_24,block_24,trial_num_24,date_25,latency_25,speed_25,path_length_25,search_error_raw_25,search_error_mean_25,block_25,trial_num_25,date_26,latency_26,speed_26,path_length_26,search_error_raw_26,search_error_mean_26,block_26,trial_num_26,date_27,latency_27,speed_27,path_length_27,search_error_raw_27,search_error_mean_27,block_27,trial_num_27,date_28,latency_28,speed_28,path_length_28,search_error_raw_28,search_error_mean_28,block_28,trial_num_28,date_29,latency_29,speed_29,path_length_29,search_error_raw_29,search_error_mean_29,block_29,trial_num_29,date_30,latency_30,speed_30,path_length_30,search_error_raw_30,search_error_mean_30,block_30,trial_num_30,avg_latency_t_b1,avg_speed_t_b1,avg_path_length_t_b1,avg_search_error_t_b1,avg_time_target_t_b1,avg_time_opposite_t_b1,annulus_crossing_target_t_b1,annulus_crossing_opp_t_b1,avg_latency_t_b2,avg_speed_t_b2,avg_path_length_t_b2,avg_search_error_t_b2,avg_time_target_t_b2,avg_time_opposite_t_b2,annulus_crossing_target_t_b2,annulus_crossing_opp_t_b2,avg_latency_t_b3,avg_speed_t_b3,avg_path_length_t_b3,avg_search_error_t_b3,avg_time_target_t_b3,avg_time_opposite_t_b3,annulus_crossing_target_t_b3,annulus_crossing_opp_t_b3,avg_latency_t_b4,avg_speed_t_b4,avg_path_length_t_b4,avg_search_error_t_b4,avg_time_target_t_b4,avg_time_opposite_t_b4,annulus_crossing_target_t_b4,annulus_crossing_opp_t_b4,avg_latency_cue_b5,avg_speed_cue_b5,avg_path_length_cue_b5,avg_search_error_cue_b5,avg_time_target_cue_b5,avg_time_opposite_cue_b5,annulus_crossing_target_cue_b5,annulus_crossing_opp_cue_b5,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,protocol_time__1,protocol_time__2,protocol_time__3,protocol_time__4,protocol_time__5,protocol_time__6,protocol_time__7,protocol_time__8,protocol_time__9,protocol_time__10,protocol_time__11,protocol_time__12,protocol_time__13,protocol_time__14,protocol_time__15,protocol_time__16,protocol_time__17,protocol_time__18,protocol_time__19,protocol_time__20,protocol_time__21,protocol_time__22,protocol_time__23,protocol_time__24,protocol_time__25,protocol_time__26,protocol_time__27,protocol_time__28,protocol_time__29,protocol_time__30
MG.2005-21,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,220.51106729873,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,90.1,23.0965593784684,2081.0,7427.0,83.0,1.0,1,06/6/2020,10.9,13.6697247706422,149.0,199.5,33.0,1.0,2,06/6/2020,90.1,23.6293007769145,2129.0,8090.7,90.0,1.0,3,06/7/2020,90.1,26.5926748057714,2396.0,7216.6,81.0,1.0,4,06/7/2020,85.9,24.3655413271246,2093.0,6905.5,85.0,1.0,5,06/7/2020,30.8,25.9090909090909,798.0,2141.7,73.0,1.0,6,06/8/2020,45.3,27.6600441501104,1253.0,3140.6,76.0,2.0,7,06/8/2020,12.6,28.8888888888889,364.0,777.0,70.0,2.0,8,06/8/2020,90.1,25.3940066592675,2288.0,6401.5,74.0,2.0,9,06/9/2020,90.1,26.0821309655938,2350.0,5727.4,66.0,2.0,10,06/9/2020,3.7,17.5675675675676,65.0,87.4,43.0,2.0,11,06/9/2020,30.6,23.3660130718954,715.0,1046.1,36.0,2.0,12,06/10/2020,4.5,18.6666666666667,84.0,149.5,49.0,3.0,13,06/10/2020,61.4,24.3485342019544,1495.0,4226.3,74.0,3.0,14,06/10/2020,11.3,22.3008849557522,252.0,241.1,34.0,3.0,15,06/11/2020,13.1,23.5114503816794,308.0,606.4,50.0,3.0,16,06/11/2020,15.5,24.7741935483871,384.0,761.5,54.0,3.0,17,06/11/2020,30.9,22.588996763754,698.0,1565.8,60.0,3.0,18,06/12/2020,7.1,21.9718309859155,156.0,89.6,29.0,4.0,19,06/12/2020,51.4,23.5603112840467,1211.0,2642.2,56.0,4.0,20,06/12/2020,90.1,18.5571587125416,1672.0,5372.8,60.0,4.0,21,06/13/2020,31.5,24.8888888888889,784.0,1764.2,65.0,4.0,22,06/13/2020,8.9,23.1460674157303,206.0,377.7,53.0,4.0,23,06/13/2020,30.8,23.6688311688312,729.0,1615.9,55.0,4.0,24,06/15/2005,5.7,29.1228070175439,166.0,49.6,49.0,5.0,25,06/15/2005,8.0,25.5,204.0,181.3,60.0,5.0,26,06/15/2005,5.5,22.7272727272727,125.0,34.2,34.0,5.0,27,06/15/2005,5.7,25.2631578947368,144.0,51.0,51.0,5.0,28,06/15/2005,7.7,21.4285714285714,165.0,179.9,59.0,5.0,29,06/15/2005,5.5,22.0,121.0,27.7,27.0,5.0,30,73.42,22.2707602117842,1769.0,73.37,35.0,16.0,0.0,0.0,48.36,25.1185276462856,1264.0,36.73,63.0,15.0,4.0,0.0,21.16,22.720345950888,504.0,66.17,46.0,41.0,1.0,0.0,37.8,22.4248514574246,805.0,55.8233333333333,64.0,18.0,3.0,1.0,6.35,24.3403015113541,154.0,0.0,11.0,4.0,0.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2005-22,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,234.171702311563,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,4.1,20.9756097560976,86.0,140.4,46.0,1.0,1,06/6/2020,90.1,25.1831298557159,2269.0,7426.9,86.0,1.0,2,06/6/2020,90.1,22.2308546059933,2003.0,7117.8,79.0,1.0,3,06/7/2020,76.1,24.19185282523,1841.0,5963.4,79.0,1.0,4,06/7/2020,90.1,21.9977802441731,1982.0,6806.5,79.0,1.0,5,06/7/2020,30.8,18.474025974026,569.0,1688.6,60.0,1.0,6,06/8/2020,90.1,24.2730299667037,2187.0,7110.7,82.0,2.0,7,06/8/2020,45.2,20.4203539823009,923.0,2441.1,56.0,2.0,8,06/8/2020,8.5,19.0588235294118,162.0,157.9,39.0,2.0,9,06/9/2020,8.2,20.7317073170732,170.0,230.9,57.0,2.0,10,06/9/2020,43.3,20.3926096997691,883.0,2498.8,60.0,2.0,11,06/9/2020,30.8,19.0584415584416,587.0,1600.5,57.0,2.0,12,06/10/2020,15.1,21.8543046357616,330.0,807.0,62.0,3.0,13,06/10/2020,9.7,22.2680412371134,216.0,212.4,53.0,3.0,14,06/10/2020,34.3,17.5801749271137,603.0,1469.1,50.0,3.0,15,06/11/2020,61.5,21.0731707317073,1296.0,3449.4,58.0,3.0,16,06/11/2020,11.7,20.3418803418803,238.0,313.8,34.0,3.0,17,06/11/2020,30.7,20.7817589576547,638.0,1072.5,42.0,3.0,18,06/12/2020,67.4,20.593471810089,1388.0,3942.6,63.0,4.0,19,06/12/2020,90.1,17.2031076581576,1550.0,6021.9,70.0,4.0,20,06/12/2020,16.6,14.2168674698795,236.0,694.4,49.0,4.0,21,06/13/2020,35.9,21.3649025069638,767.0,2162.5,72.0,4.0,22,06/13/2020,90.1,17.4583795782464,1573.0,4895.7,55.0,4.0,23,06/13/2020,30.8,14.9025974025974,459.0,1636.5,60.0,4.0,24,06/15/2005,6.6,25.6060606060606,169.0,117.6,58.0,5.0,25,06/15/2005,10.7,25.1401869158879,269.0,452.2,75.0,5.0,26,06/15/2005,5.4,22.2222222222222,120.0,0.0,0.0,5.0,27,06/15/2005,6.0,21.6666666666667,130.0,37.4,37.0,5.0,28,06/15/2005,9.0,20.2222222222222,182.0,286.0,71.0,5.0,29,06/15/2005,9.8,15.1020408163265,148.0,316.5,63.0,5.0,30,70.1,22.915845457442,1636.0,59.9333333333333,38.0,13.0,0.0,0.0,39.06,20.9753048990517,865.0,57.3666666666667,32.0,7.0,2.0,0.0,26.46,20.6235143747153,536.0,53.95,49.0,22.0,1.0,1.0,60.02,18.1673458046673,1102.0,59.41,46.0,14.0,1.0,0.0,7.91666666666667,21.659899908231,169.0,0.0,0.0,4.0,0.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2005-24,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,204.234875932585,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,50.9,27.2691552062868,1388.0,3820.5,77.0,1.0,1,06/6/2020,90.1,22.1642619311876,1997.0,6551.1,76.0,1.0,2,06/6/2020,15.9,22.1383647798742,352.0,912.7,65.0,1.0,3,06/7/2020,87.4,23.2036613272311,2028.0,5361.3,62.0,1.0,4,06/7/2020,22.4,25.4910714285714,571.0,1256.3,69.0,1.0,5,06/7/2020,30.9,26.4077669902913,816.0,1843.6,63.0,1.0,6,06/8/2020,65.7,22.572298325723,1483.0,4153.8,68.0,2.0,7,06/8/2020,4.4,18.8636363636364,83.0,46.3,23.0,2.0,8,06/8/2020,25.2,27.4603174603175,692.0,1405.9,66.0,2.0,9,06/9/2020,88.1,21.6799091940976,1910.0,6226.9,74.0,2.0,10,06/9/2020,8.5,19.4117647058824,165.0,319.3,53.0,2.0,11,06/9/2020,30.6,23.1045751633987,707.0,1649.5,56.0,2.0,12,06/10/2020,9.3,12.5806451612903,117.0,387.7,55.0,3.0,13,06/10/2020,38.4,21.71875,834.0,2642.0,80.0,3.0,14,06/10/2020,38.2,22.9842931937173,878.0,1754.6,53.0,3.0,15,06/11/2020,13.3,9.09774436090225,121.0,418.7,38.0,3.0,16,06/11/2020,22.0,23.1363636363636,509.0,1406.6,74.0,3.0,17,06/11/2020,30.7,23.2899022801303,715.0,893.2,34.0,3.0,18,06/12/2020,18.4,18.0978260869565,333.0,890.4,68.0,4.0,19,06/12/2020,11.1,19.4594594594595,216.0,261.6,43.0,4.0,20,06/12/2020,4.5,18.0,81.0,45.1,22.0,4.0,21,06/13/2020,8.7,19.6551724137931,171.0,149.0,49.0,4.0,22,06/13/2020,3.0,23.6666666666667,71.0,0.0,0.0,4.0,23,06/13/2020,30.8,23.9935064935065,739.0,1413.6,48.0,4.0,24,06/15/2005,13.4,18.3582089552239,246.0,503.0,55.0,5.0,25,06/15/2005,5.8,24.1379310344828,140.0,52.3,52.0,5.0,26,06/15/2005,6.9,22.1739130434783,153.0,85.2,42.0,5.0,27,06/15/2005,7.0,21.5714285714286,151.0,105.3,52.0,5.0,28,06/15/2005,5.8,24.8275862068966,144.0,30.8,30.0,5.0,29,06/15/2005,5.9,23.0508474576271,136.0,40.6,40.0,5.0,30,53.34,24.0533029346302,1267.0,63.7866666666667,36.0,3.0,0.0,0.0,38.38,21.9975852099314,866.0,56.6533333333333,61.0,20.0,2.0,0.0,24.24,17.9035592704547,491.0,43.6533333333333,52.0,2.0,5.0,0.0,9.14,19.7758249253752,174.0,49.3766666666667,38.0,9.0,5.0,0.0,7.46666666666667,22.3533192115229,161.0,0.0,67.0,8.0,1.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06/6/2020,6.6,17.2727272727273,114.0,206.9,51.0,1.0,1,06/6/2020,90.1,23.6403995560488,2130.0,6797.9,79.0,1.0,2,06/6/2020,90.1,19.6559378468368,1771.0,7394.1,84.0,1.0,3,06/7/2020,90.1,24.5172031076582,2209.0,6716.7,76.0,1.0,4,06/7/2020,70.7,21.2588401697313,1503.0,5028.3,76.0,1.0,5,06/7/2020,30.9,22.8802588996764,707.0,1820.9,62.0,1.0,6,06/8/2020,90.1,25.2497225305216,2275.0,6767.2,78.0,2.0,7,06/8/2020,86.9,24.0506329113924,2090.0,6801.8,80.0,2.0,8,06/8/2020,81.0,22.1358024691358,1793.0,4704.3,61.0,2.0,9,06/9/2020,23.9,25.6066945606695,612.0,1298.0,68.0,2.0,10,06/9/2020,90.1,21.9089900110988,1974.0,4386.3,49.0,2.0,11,06/9/2020,30.8,17.5,539.0,1308.0,46.0,2.0,12,06/10/2020,35.6,20.4494382022472,728.0,2317.7,70.0,3.0,13,06/10/2020,16.5,20.6666666666667,341.0,799.6,72.0,3.0,14,06/10/2020,59.8,21.9397993311037,1312.0,2823.1,52.0,3.0,15,06/11/2020,34.9,20.7736389684814,725.0,2411.5,75.0,3.0,16,06/11/2020,77.3,20.595084087969,1592.0,4071.1,54.0,3.0,17,06/11/2020,30.8,17.7272727272727,546.0,1241.7,49.0,3.0,18,06/12/2020,38.4,21.71875,834.0,1757.0,51.0,4.0,19,06/12/2020,44.5,20.7865168539326,925.0,2455.5,61.0,4.0,20,06/12/2020,14.3,22.3076923076923,319.0,614.5,47.0,4.0,21,06/13/2020,11.5,24.4347826086957,281.0,525.0,75.0,4.0,22,06/13/2020,20.2,21.980198019802,444.0,1001.6,52.0,4.0,23,06/13/2020,30.7,20.814332247557,639.0,885.2,31.0,4.0,24,06/15/2005,8.5,27.5294117647059,234.0,293.0,73.0,5.0,25,06/15/2005,10.5,25.7142857142857,270.0,381.0,63.0,5.0,26,06/15/2005,7.4,20.4054054054054,151.0,110.0,36.0,5.0,27,06/15/2005,6.8,23.8235294117647,162.0,79.2,39.0,5.0,28,06/15/2005,14.5,20.4827586206897,297.0,558.4,55.0,5.0,29,06/15/2005,7.4,22.027027027027,163.0,129.4,43.0,5.0,30,69.52,21.2690215906005,1545.0,62.8633333333333,44.0,19.0,0.0,1.0,74.4,23.7903684965636,1748.0,47.6,62.0,7.0,2.0,0.0,44.82,20.8849254512936,939.0,59.4666666666667,53.0,19.0,1.0,0.0,25.78,22.2455879580245,560.0,33.0233333333333,71.0,4.0,5.0,0.0,9.18333333333333,23.3304029906464,212.0,0.0,0.0,15.0,0.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2005-28,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,192.06081231141,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,90.1,21.2985571587125,1919.0,6654.7,75.0,1.0,1,06/6/2020,90.1,25.8601553829079,2330.0,7855.4,91.0,1.0,2,06/6/2020,13.0,26.3076923076923,342.0,800.0,80.0,1.0,3,06/7/2020,90.1,4.50610432852386,406.0,6489.9,73.0,1.0,4,06/7/2020,90.1,29.3340732519423,2643.0,7195.8,83.0,1.0,5,06/7/2020,30.8,31.9805194805195,985.0,2105.3,72.0,1.0,6,06/8/2020,90.1,22.8079911209767,2055.0,7876.6,90.0,2.0,7,06/8/2020,2.6,23.4615384615385,61.0,18.5,18.0,2.0,8,06/8/2020,21.5,29.2093023255814,628.0,1073.8,59.0,2.0,9,06/9/2020,36.6,31.8579234972678,1166.0,2056.7,62.0,2.0,10,06/9/2020,19.6,31.9387755102041,626.0,1210.6,67.0,2.0,11,06/9/2020,30.8,28.1493506493506,867.0,1767.5,60.0,2.0,12,06/10/2020,44.1,26.984126984127,1190.0,2373.0,55.0,3.0,13,06/10/2020,3.9,32.5641025641026,127.0,0.0,0.0,3.0,14,06/10/2020,52.5,26.9142857142857,1413.0,3114.8,63.0,3.0,15,06/11/2020,10.0,24.7,247.0,410.6,51.0,3.0,16,06/11/2020,38.2,28.586387434555,1092.0,2106.4,56.0,3.0,17,06/11/2020,30.7,22.9315960912052,704.0,1244.3,47.0,3.0,18,06/12/2020,27.6,28.0072463768116,773.0,1225.7,51.0,4.0,19,06/12/2020,26.3,28.5171102661597,750.0,1711.4,74.0,4.0,20,06/12/2020,8.1,21.2345679012346,172.0,248.0,35.0,4.0,21,06/13/2020,3.8,32.3684210526316,123.0,0.0,0.0,4.0,22,06/13/2020,2.5,25.2,63.0,11.6,11.0,4.0,23,06/13/2020,30.8,25.7142857142857,792.0,1550.1,53.0,4.0,24,06/15/2005,7.6,28.8157894736842,219.0,187.0,46.0,5.0,25,06/15/2005,4.7,26.1702127659574,123.0,29.9,29.0,5.0,26,06/15/2005,5.8,27.9310344827586,162.0,89.0,44.0,5.0,27,06/15/2005,6.0,24.8333333333333,149.0,100.0,50.0,5.0,28,06/15/2005,17.2,22.3837209302326,385.0,779.4,55.0,5.0,29,06/15/2005,4.7,25.1063829787234,118.0,27.4,27.0,5.0,30,74.68,21.4613164859558,1528.0,72.34,26.0,15.0,0.0,0.0,34.08,27.8551061831137,907.0,60.3466666666667,33.0,27.0,4.0,5.0,29.74,27.949780539414,813.0,51.25,25.0,18.0,1.0,1.0,13.66,27.0654691193675,376.0,53.9966666666667,37.0,17.0,2.0,1.0,7.66666666666667,25.8734123274483,192.0,0.0,73.0,1.0,1.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2005-30,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,226.336350761825,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,34.1,20.3519061583578,694.0,2598.0,81.0,1.0,1,06/6/2020,39.4,21.7766497461929,858.0,2668.2,78.0,1.0,2,06/6/2020,90.1,21.4095449500555,1929.0,6744.8,76.0,1.0,3,06/7/2020,10.3,10.4854368932039,108.0,230.8,28.0,1.0,4,06/7/2020,72.1,24.1886269070735,1744.0,5201.1,77.0,1.0,5,06/7/2020,30.9,23.462783171521,725.0,2063.3,71.0,1.0,6,06/8/2020,11.1,23.963963963964,266.0,410.8,58.0,2.0,7,06/8/2020,18.9,22.7513227513228,430.0,1205.7,70.0,2.0,8,06/8/2020,60.5,24.2148760330579,1465.0,4388.2,78.0,2.0,9,06/9/2020,81.3,23.5670356703567,1916.0,5215.8,67.0,2.0,10,06/9/2020,16.3,23.3128834355828,380.0,1016.5,67.0,2.0,11,06/9/2020,30.8,22.3701298701299,689.0,2228.0,76.0,2.0,12,06/10/2020,19.3,20.880829015544,403.0,1029.4,60.0,3.0,13,06/10/2020,18.8,23.4042553191489,440.0,785.5,56.0,3.0,14,06/10/2020,18.1,22.0994475138122,400.0,604.6,43.0,3.0,15,06/11/2020,11.4,24.6491228070175,281.0,506.5,56.0,3.0,16,06/11/2020,4.3,18.6046511627907,80.0,78.4,39.0,3.0,17,06/11/2020,30.7,23.4527687296417,720.0,1210.6,46.0,3.0,18,06/12/2020,15.4,20.8441558441558,321.0,578.9,52.0,4.0,19,06/12/2020,11.0,19.4545454545455,214.0,339.1,56.0,4.0,20,06/12/2020,22.7,21.8502202643172,496.0,973.1,48.0,4.0,21,06/13/2020,90.1,22.6748057713652,2043.0,5754.6,66.0,4.0,22,06/13/2020,88.8,23.231981981982,2063.0,6457.9,75.0,4.0,23,06/13/2020,30.9,24.4660194174757,756.0,2388.8,82.0,4.0,24,06/15/2005,5.6,20.5357142857143,115.0,0.0,0.0,5.0,25,06/15/2005,5.8,20.8620689655172,121.0,0.0,0.0,5.0,26,06/15/2005,11.4,20.6140350877193,235.0,472.4,78.0,5.0,27,06/15/2005,6.9,22.7536231884058,157.0,31.4,31.0,5.0,28,06/15/2005,8.4,17.2619047619048,145.0,203.5,67.0,5.0,29,06/15/2005,6.0,22.0,132.0,0.0,0.0,5.0,30,49.2,19.6424329309767,1066.0,71.0366666666667,27.0,31.0,1.0,0.0,37.62,23.5620163708568,891.0,76.0233333333333,16.0,29.0,0.0,2.0,14.38,21.9276611636627,320.0,53.7066666666667,31.0,22.0,3.0,1.0,45.6,21.6111418632731,1027.0,81.7533333333333,15.0,33.0,0.0,0.0,7.35,20.6712243815436,150.0,0.0,62.0,4.0,1.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2005-31,24.0,male,Long Evans,Wild Type,06/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,289.236498362199,HVS,7:00,19:00,CharlesRiver,Single,1.83,1.26,1.43,1.43,06/6/2020,90.1,31.6870144284129,2855.0,8336.4,93.0,1.0,1,06/6/2020,90.1,29.622641509434,2669.0,7841.8,90.0,1.0,2,06/6/2020,90.1,26.4927857935627,2387.0,7895.6,88.0,1.0,3,06/7/2020,90.1,34.661487236404,3123.0,7738.0,86.0,1.0,4,06/7/2020,90.1,35.5382907880133,3202.0,7729.0,88.0,1.0,5,06/7/2020,30.8,31.1038961038961,958.0,2546.0,87.0,1.0,6,06/8/2020,5.4,24.4444444444444,132.0,123.8,61.0,2.0,7,06/8/2020,90.1,32.1087680355161,2893.0,7759.0,87.0,2.0,8,06/8/2020,90.1,29.700332963374,2676.0,7397.5,85.0,2.0,9,06/9/2020,90.1,28.6015538290788,2577.0,7743.4,89.0,2.0,10,06/9/2020,90.1,27.8246392896781,2507.0,7633.6,85.0,2.0,11,06/9/2020,30.9,22.2330097087379,687.0,2499.6,86.0,2.0,12,06/10/2020,90.1,24.1842397336293,2179.0,7914.3,89.0,3.0,13,06/10/2020,90.1,17.0810210876804,1539.0,6868.0,80.0,3.0,14,06/10/2020,90.1,16.5704772475028,1493.0,5857.8,68.0,3.0,15,06/11/2020,90.1,22.7192008879023,2047.0,6932.3,78.0,3.0,16,06/11/2020,44.3,22.7313769751693,1007.0,3329.0,79.0,3.0,17,06/11/2020,30.6,26.2745098039216,804.0,1865.3,69.0,3.0,18,06/12/2020,3.9,31.2820512820513,122.0,0.0,0.0,4.0,19,06/12/2020,37.1,28.921832884097,1073.0,2359.3,69.0,4.0,20,06/12/2020,9.5,27.7894736842105,264.0,560.9,70.0,4.0,21,06/13/2020,14.3,26.013986013986,372.0,477.4,43.0,4.0,22,06/13/2020,6.6,21.6666666666667,143.0,184.8,36.0,4.0,23,06/13/2020,30.7,27.328990228013,839.0,1433.7,49.0,4.0,24,06/15/2005,4.5,28.2222222222222,127.0,48.6,48.0,5.0,25,06/15/2005,4.9,30.4081632653061,149.0,44.2,44.0,5.0,26,06/15/2005,5.6,25.8928571428571,145.0,75.2,37.0,5.0,27,06/15/2005,3.8,33.9473684210526,129.0,0.0,0.0,5.0,28,06/15/2005,4.3,26.9767441860465,116.0,0.0,0.0,5.0,29,06/15/2005,5.1,27.843137254902,142.0,52.0,26.0,5.0,30,90.1,31.6004439511654,2847.0,87.02,29.0,25.0,1.0,0.0,73.16,28.5359477124183,2157.0,85.18,24.0,27.0,0.0,1.0,80.94,20.6572631863768,1653.0,73.12,31.0,29.0,0.0,0.0,14.28,27.1348021062023,394.0,49.82,37.0,6.0,2.0,0.0,4.7,28.8817487487311,134.0,0.0,24.0,4.0,0.0,0.0,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,spatial,spatial,spatial,spatial,spatial,probe,visible,visible,visible,visible,visible,visible,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
