TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
18,31,9,32,59,0,0,2008,2,TT,O,,2020,0,14.81638199,14.81638199,14.81638199,2381.4,1928.9,88.2,71.44074074,522,34.8,51.775,118.69,117.045,97.85666667,65.1,51.775,118.69,117.3230769,92.17391304
17,33,13,23,64,0,1,2008,5,TT,O,,2020,0,27.76674624,27.76674624,27.76674624,7633.5,6684.3,87.74137931,76.83103448,2296,90.1,42.2375,41.36,71.525,75.77,86.40740741,42.2375,41.36,64.18823529,71.62222222
18,35,13,30,57,0,2,2008,8,TT,O,,2020,0,16.90752699,16.90752699,16.90752699,7459.1,6349.7,88.79880952,75.59166667,1769,90.1,54.3375,72.6,85.295,83.83,89.425,54.3375,72.6,76.92857143,78.58333333
33,19,5,22,73,3,0,2008,12,TT,O,,2020,0,16.51512984,16.51512984,16.51512984,6631.8,7677.8,78.95,91.40238095,1623,90.1,80.4625,95.8,94.695,94.60333333,72.67083333,80.43333333,95.8,94.6,94.525
28,28,5,45,50,0,1,2008,20,TT,O,,2020,0,13.20012851,13.20012851,13.20012851,6669.1,6663.5,81.3304878,81.26219512,1561,90.1,35.35,91.56,99.315,85.8,72.73636364,35.35,91.56,94.475,78.24545455
25,13,15,28,57,0,2,2008,27,TT,O,,2020,0,19.35425505,19.35425505,19.35425505,6679.1,7296.2,78.57764706,85.83764706,1723,90.1,35.425,40.24,71.36,80.57666667,80.912,35.425,40.24,57.78,74.272
16,14,10,26,64,2,0,2008,33,TT,O,,2020,0,21.82278425,21.82278425,21.82278425,3655.6,3677.7,81.23555556,81.72666667,993,49.1,45.475,67.45,85.63,83.71666667,78.41538462,45.475,67.45,77.8375,78.62692308
19,37,6,27,67,1,2,2008,36,TT,O,,2020,0,21.70324978,21.70324978,21.70324978,7818.3,6899.2,90.91046512,80.22325581,1794,90.1,47.45,112.12,105.75,87.19666667,84.97307692,47.45,112.12,105.01875,83.89230769
21,32,3,11,86,0,0,2008,37,TT,O,,2020,0,20.45174839,20.45174839,20.45174839,7859.8,7322.8,92.46823529,86.15058824,2249,90.1,57.7,74.82,92.875,93.26333333,80.4,57.7,74.82,85.12,88.688
21,31,5,21,74,0,0,2008,41,TT,O,,2020,0,23.59912154,23.59912154,23.59912154,7794.3,7099.2,90.63139535,82.54883721,2569,90.1,58.675,83.65,88.495,93.38333333,81.77692308,58.675,83.65,82.9875,90.74615385
20,24,10,23,67,0,2,2008,46,TT,O,,2020,0,22.82229423,22.82229423,22.82229423,7352.6,7521.9,85.49534884,87.46395349,2156,90.1,54.6375,105.72,86.745,89.56666667,75.26923077,54.91428571,105.72,87.8625,90.68846154
17,47,18,28,54,0,3,2008,54,TT,O,,2020,0,16.97553894,16.97553894,16.97553894,5126.2,4338.3,86.88474576,73.53050847,1466,65.4,55.0875,69.02,82.345,94.71,81.175,55.0875,69.02,68.49285714,89.72083333
