TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
2,54,14,22,64,0,1,1311,5,TT,O,,2013,0,20.34833216,20.34833216,20.34833216,8558.8,4908.8,100.69176471,57.750588235,1821,90.1,94.5125,101.88,110.905,107.32666667,64.592,94.5125,101.88,108.21333333,104.996
24,25,18,16,66,0,0,1311,11,TT,O,,2013,0,25.720770239,25.720770239,25.720770239,6776.6,7454.5,77.891954023,85.683908046,2083,90.1,53.6875,54.38,77.21,88.266666667,78.896296296,53.6875,54.38,70.276470588,85.12962963
23,30,3,9,88,0,1,1311,17,TT,O,,2013,0,26.210638653,26.210638653,26.210638653,7565.3,7793,86.957471264,89.574712644,2256,90.1,57.3875,82.09,101.705,100.46333333,76.685185185,57.3875,82.09,98.441176471,98.27037037
35,13,10,13,77,1,0,1311,22,TT,O,,2013,0,17.033499924,17.033499924,17.033499924,1719.1,2942.5,63.67037037,108.98148148,752,33.8,56.2375,69.71,82.29,76.15,106.79166667,56.2375,69.71,68.435714286,66.533333333
7,41,11,39,50,0,2,1311,29,TT,O,,2013,0,21.560488346,21.560488346,21.560488346,7762.1,5927.9,90.256976744,68.929069767,1923,90.1,72.6875,107.09,110.385,101.50666667,45.496153846,72.6875,107.09,108.025,98.688461538
33,19,4,26,70,1,0,1311,31,TT,O,,2013,0,18.590877218,18.590877218,18.590877218,4347,6176.1,71.262295082,101.24754098,1323,66.4,36.3125,74.16,71.34,85.07,82.776,28.633333333,74.16,60.086666667,81.064
25,29,5,27,68,0,1,1311,33,TT,O,,2013,0,24.275116675,24.275116675,24.275116675,7217.7,7469.4,83.926744186,86.853488372,2635,90.1,52.025,103.71,85.615,79.093333333,86.173076923,41.32,103.71,80.6625,75.042307692
6,42,12,37,51,0,2,1311,44,TT,O,,2013,0,17.309655938,17.309655938,17.309655938,7742.3,5588.5,92.170238095,66.529761905,1645,90.1,57.3875,61.26,83.205,85.3,77.283333333,57.3875,61.26,69.207142857,77.658333333
46,22,11,30,59,2,0,1311,57,TT,O,,2013,0,23.312202135,23.312202135,23.312202135,1967.7,2693.4,67.851724138,92.875862069,842,33.4,42.6,103.21,88.735,76.443333333,90.634615385,42.6,103.21,85.275,72.423076923
14,47,15,22,63,0,1,1311,69,TT,O,,2013,0,19.428203159,19.428203159,19.428203159,7909.5,5748.7,93.052941176,67.631764706,1774,90.1,87.0375,97.58,103.215,106.43,35.984,87.0375,97.58,98.033333333,103.964
21,50,25,20,55,2,4,1311,74,TT,O,,2013,0,23.997421597,23.997421597,23.997421597,5270,4175.8,85,67.351612903,1714,66.8,58.9125,65.85,87.325,95.143333333,71.803846154,58.9125,65.85,78.0625,90.646153846
25,29,18,19,63,0,1,1311,94,TT,O,,2013,0,22.728399786,22.728399786,22.728399786,6804.6,6725.4,81.007142857,80.064285714,2101,88.5,40.8625,96.21,84.715,83.846666667,85.169230769,40.8625,96.21,76.56875,78.7
18,40,10,27,63,1,1,1311,98,TT,O,,2013,0,24.343408558,24.343408558,24.343408558,7710.1,6530.2,89.652325581,75.93255814,2222,90.1,88.25,93.8,103.895,108.91333333,59.85,88.25,93.8,100.9125,107.85
12,41,0,46,54,0,0,1311,5,TT,O,,2013,1,20.984265871,20.34833216,24.163934426,6098.7,5125.86,80.58225783,79.255836134,1488,72.58,54.625,63.4,85.785,94.53,76.319230769,54.625,63.4,79.09375,91.757692308
44,18,46,52,2,1,0,1311,9,TT,O,,2013,1,22.26872479,22.092961551,23.147540984,2893.88,3320.88,65.579276276,87.617507325,988.4,43.22,24.3125,44.19,46.95,48.343333333,88.873076923,21.2,44.19,35.725,41.65
17,19,50,40,10,1,1,1311,11,TT,O,,2013,1,25.701734762,25.720770239,25.606557377,5293.94,5304.44,78.286547181,76.713589205,1755.2,68.4,43.55,78.5,71.815,68.43,70.414814815,43.55,78.5,67.705882353,65.466666667
30,28,17,66,17,0,1,1311,17,TT,O,,2013,1,26.2356415,26.210638653,26.360655738,4237.86,4502.96,75.942584283,80.212352421,1426.4,55.34,39.575,53.48,61.035,69.59,82.288888889,39.575,53.48,53.776470588,65.97037037
24,24,33,18,49,0,1,1311,22,TT,O,,2013,1,17.330548183,17.033499924,18.815789474,5571.1,7052.26,72.741119529,96.252746513,1284.2,78.84,41.8625,69.52,81.455,74.696666667,86.392,41.8625,69.52,78.873333333,71.796
23,23,22,73,5,1,0,1311,29,TT,O,,2013,1,22.062468359,21.560488346,24.572368421,5974.3,5500.66,68.701881607,63.164614165,1595.8,72.76,44.625,100.55,82.34,72.353333333,75.7,32.55,100.55,78.74375,68.603846154
51,11,51,31,18,1,0,1311,31,TT,O,,2013,1,18.529678383,18.590877218,18.223684211,4821.86,4860.98,75.537756219,79.649997707,1231.2,65.76,31.925,33.83,50.815,49.976666667,86,31.925,33.83,39.973333333,43.304
19,19,24,36,40,0,1,1311,33,TT,O,,2013,1,24.576851615,24.275116675,26.085526316,4856.44,5037.14,78.031540916,91.927113422,1645.4,60.48,57.725,79.96,77.855,78.086666667,81.355555556,53.2,79.96,73.217647059,75.192592593
30,39,26,44,30,0,0,1311,42,TT,O,,2013,1,22.80631478,22.502003966,24.327868852,2152.72,2394.08,72.351436803,79.82744979,720.2,32.72,39.95,63.89,62.15,73.93,78.192307692,39.95,63.89,57.175,72.680769231
19,26,0,7,93,0,0,1311,44,TT,O,,2013,1,17.632774284,17.309655938,19.248366013,7785.84,7067.7,90.078365801,81.709599567,1559.6,90.1,52.9,75.04,78.695,92.953333333,86.948,52.9,75.04,71.813333333,91.676
31,36,53,32,15,0,1,1311,57,TT,O,,2013,1,23.489335112,23.312202135,24.375,1630.02,1961.2,64.949168357,89.868143756,602.4,25.16,33.5625,34.5,52.355,62.553333333,70.419230769,33.5625,34.5,43.9125,58.926923077
