TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
38,14,15,12,73,2,0,2210,37,TT,O,,2022,0,20.81981999,20.81981999,20.81981999,2142.3,2624.9,73.87241379,90.5137931,841,31.2,58.425,67.73,71.125,74.76333333,90.525,58.425,67.73,72.95,76.19642857
28,27,7,14,79,0,0,2210,44,TT,O,,2022,0,22.12155111,22.12155111,22.12155111,7380.4,7974.5,82.9258427,89.6011236,1907,90.1,48.2625,78.01,69.8,64.36333333,101.6965517,48.2625,78.01,70.55789474,64.67241379
31,18,2,18,80,0,0,2210,70,TT,O,,2022,0,22.67516889,22.67516889,22.67516889,7286.8,8292,81.8741573,93.16853933,2040,90.1,59.975,76.79,70.625,80.07,97.04482759,60.04285714,76.79,71.21052632,80.77931034
13,32,3,24,73,1,1,2210,72,TT,O,,2022,0,20.02120097,20.02120097,20.02120097,7560.7,6467.8,91.09277108,77.9253012,1631,85.9,55.825,92.58,74.305,87.1,79.27857143,56.35,92.58,76.53333333,89.44642857
19,24,2,21,77,0,1,2210,73,TT,O,,2022,0,24.76357146,24.76357146,24.76357146,7769,7619.2,87.29213483,85.60898876,2216,90.1,64.175,73.53,88.825,96.86,75.95172414,64.175,73.53,90.42105263,98.18275862
11,40,19,28,53,0,1,2210,74,TT,O,,2022,0,19.74763175,19.74763175,19.74763175,7474.7,6229.4,84.93977273,70.78863636,1830,90.1,51.5,63.13,60.355,78.8,75.91071429,47.01666667,63.13,59.84444444,79.78928571
44,8,15,24,61,1,0,2210,75,TT,O,,2022,0,17.41299487,17.41299487,17.41299487,4725.5,7561.1,61.37012987,98.1961039,1363,79.1,45.825,60.73,57.28,64.07333333,100.0642857,45.825,60.73,57.58333333,64.75357143
20,23,11,24,65,1,1,2210,80,TT,O,,2022,0,20.28352285,20.28352285,20.28352285,7264.7,7401.2,82.55340909,84.10454545,1627,90.1,46.4125,113.29,83.465,77.26333333,75.61428571,43.63333333,113.29,86.65555556,78.87142857
25,22,8,20,72,1,0,2210,81,TT,O,,2022,0,22.57806268,22.57806268,22.57806268,6125.9,6585.7,80.60394737,86.65394737,1623,77.8,56.425,95.04,78.095,84.83,66.04137931,56.64285714,95.04,79.31578947,85.86206897
31,23,4,10,86,0,0,2210,82,TT,O,,2022,0,20.51754224,20.51754224,20.51754224,7362.9,7918.5,83.66931818,89.98295455,1942,90.1,57.4375,90.43,82.6,79.99,94.59285714,57.4375,90.43,86,81.98928571
22,30,8,24,68,1,0,2210,83,TT,O,,2022,0,21.95116537,21.95116537,21.95116537,7499.7,7192.1,85.22386364,81.72840909,2110,90.1,63.4125,70.79,73.795,85.72,83.26428571,63.4125,70.79,75.73333333,87.81785714
39,8,0,0,100,0,0,2210,84,TT,O,,2022,0,21.85349436,21.85349436,21.85349436,6954.6,9060.4,79.02954545,102.9590909,2069,90.1,46.5875,71.1,61.58,78.41,96.71071429,45.56666667,71.1,62.90555556,80.46428571
27,34,9,56,35,0,0,2210,37,TT,O,,2022,1,21.2441855,20.81981999,23.36601307,4128.3,4345.38,75.88300128,86.78490037,1126.4,55.82,49.7875,60.01,74.51,79.44333333,81.75769231,49.7875,60.01,64.41875,73.99230769
20,38,35,46,19,2,1,2210,38,TT,O,,2022,1,26.2578126,25.274081,31.17647059,2960.58,2899,69.39518578,79.41508384,1058.8,40.8,51.5625,79.77,84.415,75.84333333,64.91481481,51.5625,79.77,82.96470588,73.97777778
21,33,10,78,12,0,0,2210,44,TT,O,,2022,1,23.13060855,22.12155111,28.17589577,5789.6,5747.42,83.8769701,82.42267298,1555.4,71.7,53.9,97.99,83.895,75.52,76.06296296,53.9,97.99,80.01176471,72.14444444
31,35,43,39,18,1,1,2210,70,TT,O,,2022,1,22.53976493,22.67516889,21.8627451,4421.78,5294.84,74.82627405,82.95171633,1392,62.22,35.025,64.57,66.87,67.98666667,64.73461538,35.025,64.57,60.08125,63.98076923
38,13,23,40,37,0,1,2210,72,TT,O,,2022,1,21.18869144,20.02120097,27.02614379,6078.7,5917.74,81.4283311,77.9257076,1577.4,79.54,44.5125,79.56,75.16,66.37666667,87.51481481,44.5125,79.56,68.91764706,61.47037037
25,17,28,53,19,0,0,2210,73,TT,O,,2022,1,25.13740604,24.76357146,27.00657895,5711.52,5675.38,80.33284559,81.90850356,1766,72.16,45.3375,77.97,71.72,65.96333333,76.66666667,45.3375,77.97,71.51176471,65.19259259
22,16,9,19,72,1,0,2210,74,TT,O,,2022,1,20.1208549,19.74763175,21.98697068,5604.84,5768.88,77.25360813,79.10636439,1470.8,77.18,47.025,54.59,62.285,77.18,90.23461538,47.025,54.59,53.475,74.05
8,29,22,36,42,0,0,2210,75,TT,O,,2022,1,17.63312343,17.41299487,18.73376623,4203.88,5416.16,70.76941438,87.12046296,1100.8,63.5,68.3125,102.33,90.085,86.95666667,70.712,56.1,102.33,90.50666667,86.584
10,33,19,60,21,0,0,2210,80,TT,O,,2022,1,20.7700381,20.28352285,23.20261438,4724.54,4816.18,72.49422983,73.47730357,1256.4,64.42,50.45,58.2,81.97,79.30666667,67.06153846,50.45,58.2,77.54375,76.17307692
38,32,38,49,13,1,0,2210,81,TT,O,,2022,1,22.88128459,22.57806268,24.39739414,4994.22,5365.42,70.45352908,89.99684581,1499.6,64.8,32.125,56.06,52.89,58.87666667,74.88846154,25.475,56.06,47.18125,56.28461538
33,19,27,49,24,0,1,2210,82,TT,O,,2022,1,20.47457524,20.51754224,20.25974026,5504.24,6154.98,70.22580481,93.67383155,1574.6,73.52,40.875,89.04,72.775,62.65333333,81.52,40.875,89.04,77.06666667,63.204
21,27,10,35,55,0,0,2210,83,TT,O,,2022,1,22.16885931,21.95116537,23.25732899,7417.12,7535.08,85.09340909,86.3775,1977.8,90.1,42.55,66.4,75.905,84.88333333,83.83076923,42.55,66.4,68.93125,81.97307692
38,30,35,22,43,1,1,2210,84,TT,O,,2022,1,21.83869628,21.85349436,21.76470588,6428.44,7257.36,79.60940444,91.90979071,1789.2,82.3,35.5875,50.52,74.99,66.69333333,78.43076923,35.5875,50.52,71.04375,62.98846154
35,21,24,46,30,1,0,2210,37,TT,O,,2022,2,20.79753172,21.19886813,18.79084967,2439.88,2176.86,68.3114753,75.72030748,684.8,34.6,33.8375,57.12,50.06,64.71,77.525,32.11666667,57.12,51.28888889,66.54642857
45,1,36,48,16,1,0,2210,38,TT,O,,2022,2,26.09469198,26.32991702,24.91856678,2187.88,2030.7,60.78708812,74.97534346,862.6,32.2,36.8375,50.81,49.685,48.30333333,87.54482759,36.8375,50.81,49.78421053,48.32068966
15,23,29,32,39,0,0,2210,44,TT,O,,2022,2,21.51856437,21.6784864,20.71895425,2697,2620.46,59.69884343,72.27714141,958.4,42.86,34.325,63.58,60.8,77.11,65.95714286,34.325,63.58,59.58888889,77.49642857
50,5,33,35,32,1,0,2210,70,TT,O,,2022,2,24.46425726,24.51671783,24.2019544,961.96,1198.76,40.8579619,60.21270476,502.4,19.9,30.275,47.61,40.92,44.42666667,94.23448276,30.12857143,47.61,40.31052632,44.14827586
21,20,50,35,15,1,1,2210,72,TT,O,,2022,2,26.32876833,26.61400252,24.9025974,1829.38,2021.64,51.73637931,80.83973727,872.4,33,39.9,77.41,61.985,58.74666667,68.23793103,39.9,77.41,62.08421053,58.7
26,22,28,68,4,0,1,2210,73,TT,O,,2022,2,25.5413364,25.9020627,23.73770492,3300.48,3727.78,59.57155449,81.99898698,1336.8,50.48,39.575,46.18,52.695,65.38666667,66.47586207,39.575,46.18,52.73157895,65.84827586
29,13,36,30,34,0,1,2210,74,TT,O,,2022,2,26.72779176,25.90941569,30.81967213,3497.72,3886.94,76.29107963,81.24248838,1283.6,49.36,48.3875,82.39,66.58,63,78.35172414,48.3875,82.39,66.91578947,63.09655172
43,3,37,23,40,2,0,2210,75,TT,O,,2022,2,20.71157282,20.74277627,20.55555556,2530.94,2670.26,55.82267669,85.26885526,757,37.6,30.3625,66.46,49.24,49.93333333,92.15,30.3625,66.46,50.54444444,50.82142857
33,10,74,24,2,2,0,2210,80,TT,O,,2022,2,20.39274242,20.5950694,19.38110749,1940.04,2141.86,58.90428132,58.50277562,772.2,36.52,34.9375,58.75,47.93,45.19,70.36785714,34.9375,58.75,48.87222222,45.6
26,9,55,43,2,2,1,2210,81,TT,O,,2022,2,24.03823812,24.16184666,23.42019544,2340.56,2633.76,46.51207018,66.97079874,872.2,35.82,27.925,53.54,55.095,51.68333333,71.77241379,27.925,53.54,54.8,51.37241379
17,32,31,38,31,0,3,2210,82,TT,O,,2022,2,21.06281621,20.82083399,22.27272727,5225.76,5391.2,60.48177273,62.27776471,1477.6,73.2,57.7875,87.73,77.335,75.22,66.60689655,58.34285714,87.73,78.56842105,75.95517241
47,10,64,25,11,4,1,2210,83,TT,O,,2022,2,27.23989097,27.22858577,27.29641694,1472.48,1711,54.71966761,85.72393239,633.6,23.58,23.725,58.89,51.61,43.74,78.1137931,23.725,58.89,50.95263158,43.03793103
75,5,30,16,54,0,0,2210,84,TT,O,,2022,2,20.27474154,21.15705141,15.86319218,3470.62,4527.46,64.23372291,96.08828119,1165.8,53.96,35.5125,45.96,41.785,42.28,105.2214286,35.5125,45.96,41.71111111,42.26785714
9,24,50,28,22,1,1,2210,37,TT,O,,2022,3,20.3343997,20.13242718,21.3442623,716.98,869.02,38.66446512,71.56803101,369.8,17.5,42.675,62.56,55.08,68.06333333,57.90714286,36.38333333,62.56,54.36111111,68.52857143
23,21,62,20,18,1,1,2210,38,TT,O,,2022,3,22.28866618,21.91361253,24.16393443,698.8,771.48,40.34900407,76.02780488,357.4,15.44,28.8875,70.85,54.425,62.38333333,62.17931034,28.8875,70.85,53.81578947,62.25862069
23,33,13,70,17,1,0,2210,44,TT,O,,2022,3,25.82443767,25.83899841,25.75163399,861,918.32,59.45701082,74.65387013,417.4,16.1,50.35,62.7,63.935,77.41666667,66.51724138,50.35,62.7,64.17894737,78.04137931
58,2,50,37,13,6,0,2210,70,TT,O,,2022,3,24.77249412,24.67470536,25.26143791,213.02,445.76,34.96,73.04638889,229,9.26,17.55,22,33.575,38.25,88.04137931,17.55,22,32.47368421,37.68965517
32,12,45,41,14,2,0,2210,72,TT,O,,2022,3,22.48462115,21.88056818,25.50488599,582.32,619.26,44.38351948,65.32451948,333.8,14.58,40.9,50.97,49.055,52.22333333,77.42758621,40.34285714,50.97,48.34736842,51.86896552
20,31,67,30,3,1,2,2210,73,TT,O,,2022,3,27.36359621,27.6506477,25.92833876,3435.56,3560.6,68.58108293,71.17009833,1382.4,50.42,43.225,68.36,65.505,60.37333333,59.21034483,43.225,68.36,65.61578947,60.26896552
43,14,43,43,14,1,0,2210,74,TT,O,,2022,3,30.02977577,29.54061692,32.47557003,794.86,1119.88,45.59351337,64.77459893,504.2,16.92,34.3,71.38,59.45,51.65666667,77.75517241,34.3,71.38,59.54736842,51.45172414
21,16,14,30,56,0,0,2210,75,TT,O,,2022,3,20.81846882,21.04196324,19.70099668,2849.48,3248.94,68.71111948,75.73063143,909.8,44.9,50.1125,58.82,73.26,73.69,89.65357143,50.1125,58.82,74.45,74.48571429
