TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
42,21,28,31,41,0,1,1912,6,TT,O,,2019,0,12.5657911,12.5657911,12.5657911,5306.1,6739,64.70853659,82.18292683,1606,90.1,56.4,100.1,89.135,96.02,67.25,42.65,100.1,90.525,99.28181818
14,34,11,29,60,1,0,1912,7,TT,O,,2019,0,16.93970985,16.93970985,16.93970985,7383.9,6378.6,87.90357143,75.93571429,1320,90.1,76.3,81.5,93.69,103.4766667,70.3125,76.3,81.5,84.64285714,100.6458333
30,27,8,5,87,0,1,1912,8,TT,O,,2019,0,20.77148053,20.77148053,20.77148053,7145.5,7571.5,84.06470588,89.07647059,2114,90.1,59.8875,82.16,103.1,103.1266667,81.736,59.8875,82.16,97.56,99.808
21,28,2,22,76,0,0,1912,14,TT,O,,2019,0,24.46081712,24.46081712,24.46081712,7795.2,7120.3,90.64186047,82.79418605,2284,90.1,47.3,69.83,87.995,87.09333333,81.15,47.3,69.83,80.5875,82.39615385
34,29,8,15,77,0,1,1912,15,TT,O,,2019,0,21.10754105,21.10754105,21.10754105,7060.1,7678.7,82.09418605,89.2872093,2260,90.1,56.95,95.34,93.595,95.26,75.94230769,56.95,95.34,86.5875,91.20384615
31,18,9,17,74,0,0,1912,23,TT,O,,2019,0,27.3060921,27.3060921,27.3060921,6782.4,8190.1,77.95862069,94.13908046,2535,90.1,50.0625,105.11,81.675,76.65666667,104.6592593,52.91666667,105.11,83.85294118,77.47037037
8,27,10,26,64,0,0,1912,25,TT,O,,2019,0,13.33204914,13.33204914,13.33204914,7324.3,6868.6,89.32073171,83.76341463,1530,90.1,81.675,98.61,106.64,99.76333333,53.73636364,81.675,98.61,102.8833333,95.21363636
11,39,6,23,71,0,1,1912,27,TT,O,,2019,0,24.87193336,24.87193336,24.87193336,8288,6474.6,96.37209302,75.28604651,1998,90.1,53.775,67.75,85.83,96.27,85.73846154,53.775,67.75,76.40625,92.07692308
31,28,5,15,80,1,0,1912,36,TT,O,,2019,0,25.73247132,25.73247132,25.73247132,7178.4,7864.9,82.51034483,90.40114943,2247,90.1,49.5625,86.76,97.735,86.74333333,84.41481481,49.5625,86.76,94.33529412,83.38148148
7,40,47,32,21,0,2,1912,39,TT,O,,2019,0,18.36111027,18.36111027,18.36111027,3944.1,2128.1,87.64666667,47.29111111,1025,50.2,54.4875,72.06,87.75,88.18333333,42.072,54.4875,72.06,79.72666667,83.456
19,21,9,22,69,0,1,1912,40,TT,O,,2019,0,18.36926544,18.36926544,18.36926544,4404.7,4417.1,84.70576923,84.94423077,1237,57.6,52.5125,58.46,87.385,89.29333333,84.188,52.5125,58.46,77.16666667,83.544
23,35,14,24,62,0,2,1912,42,TT,O,,2019,0,22.3449113,22.3449113,22.3449113,7413.8,6640.5,86.20697674,77.21511628,1806,90.1,62.6,111.56,94.22,92.65333333,72.15384615,56.38333333,111.56,90.86875,90.35
23,31,14,28,58,2,1,1912,49,TT,O,,2019,0,17.0272841,17.0272841,17.0272841,6068.8,6360.5,78.81558442,82.6038961,1576,83.9,73.1125,119.03,119.59,107.1033333,61.5,73.1125,119.03,119.2571429,103.7875
3,43,14,25,61,0,1,1912,53,TT,O,,2019,0,14.53345634,14.53345634,14.53345634,4064.6,2278.3,104.2205128,58.41794872,489,46.7,110.8,125.39,120.2,117.9066667,42.69130435,107.1,125.39,121.8923077,118.1652174
24,32,10,30,60,0,1,1912,54,TT,O,,2019,0,15.95620517,15.95620517,15.95620517,6897.8,6945,82.11666667,82.67857143,1635,90.1,35.9625,78.87,94.76,76.78,80.0125,35.9625,78.87,83.86428571,65.92916667
33,23,23,23,54,4,3,1912,55,TT,O,,2019,0,20.13020198,20.13020198,20.13020198,3397.3,3539.7,73.85434783,76.95,1089,51.8,34.3125,42.44,76.34,86.67,64.252,34.3125,42.44,60.72,79.364
29,29,12,40,48,0,2,1912,63,TT,O,,2019,0,15.04862653,15.04862653,15.04862653,6487.6,6896.1,78.16385542,83.08554217,1359,90.1,50.0875,119.34,112.8,96.08,64.17391304,50.0875,119.34,114.6307692,92.02608696
13,41,11,18,71,0,3,1912,74,TT,O,,2019,0,17.26071582,17.26071582,17.26071582,7952.9,6383.4,94.67738095,75.99285714,1960,90.1,59.6875,70.1,93.465,93.97333333,81.8,59.6875,70.1,80.95,86.8
10,32,8,26,66,1,1,1912,76,TT,O,,2019,0,26.77907664,26.77907664,26.77907664,8422.3,6357.2,96.80804598,73.07126437,2081,90.1,48.725,59.4,84.165,89.84,75.72592593,48.725,59.4,77.94117647,86.55185185
22,19,11,22,67,0,0,1912,86,TT,O,,2019,0,22.50304406,22.50304406,22.50304406,7052.4,7569.1,82.00465116,88.0127907,1754,90.1,38.4375,67.25,74.06,67.76666667,105.9192308,38.4375,67.25,66.44375,62.11153846
25,27,21,29,50,1,1,1912,90,TT,O,,2019,0,22.97937988,22.97937988,22.97937988,2094.7,1899.5,80.56538462,73.05769231,807,30.8,56.475,85.64,94.61,85.84333333,73.05769231,56.475,85.64,88.225,80.56538462
26,17,29,48,23,1,1,1912,6,TT,O,,2019,1,13.75612461,12.5657911,19.70779221,5665.78,6293.2,78.71926269,88.31031501,846.2,74.96,44.5625,99.02,80.68,72.13,75.592,41.73333333,99.02,82.88666667,71.744
12,34,21,62,17,1,2,1912,7,TT,O,,2019,1,17.31403616,16.93970985,19.18566775,4857.5,3907.16,78.89885676,68.71455624,868.4,60.76,44.8875,52.56,76.465,82.26,69.656,44.8875,52.56,66.83333333,77.64
18,43,0,42,58,0,1,1912,8,TT,O,,2019,1,20.490395,20.77148053,19.08496732,5292.16,4909.5,85.87699954,75.56117774,1370,64.36,48.5125,53.57,80.3,93.05333333,81.944,48.5125,53.57,70.70666667,89.848
