Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
466,10248,7,10/15/2016,9:20,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 466.szv,2.2,4.8,0.134,0.817,0.062,0.171,0.359,0.788,0,0.306,0,0.68,,0.987,0,0.2208,0.2337
467,10249,7,10/15/2016,9:21,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 467.szv,2.1,3.2,0.26,0.517,0.124,0.162,0.489,0.668,0.037,0.087,0.06,0.23,0.277,0.602,0,0.2098,0.2382
468,10250,7,10/15/2016,9:21,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 468.szv,2.2,3.8,0.177,0.517,0.08,0.136,0.672,0.86,0.01,0.144,0.01,0.32,0.543,0.988,-0.08,0.2062,0.2283
469,10251,7,10/15/2016,9:22,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 469.szv,1.4,5.8,0.159,1.427,0.113,0.246,0.836,0.79,0.037,0.455,0.03,2.37,0.702,0.746,0.32,0.1237,0.2337
470,10252,7,10/15/2016,9:23,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 470.szv,2,5.5,0.387,1.504,0.193,0.274,0.904,0.649,0.096,0.55,0.16,2.87,0.779,0.631,1.26,0.2035,0.2687
471,10253,7,10/15/2016,9:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 471.szv,3.3,7.4,0.507,1.716,0.154,0.232,0.937,0.621,0.141,0.59,0.46,4.37,,,1.57,0.2073,0.2713
472,10254,7,10/15/2016,9:25,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 472.szv,1.8,6.1,0.19,1.392,0.105,0.228,0.181,0.79,0.041,0.407,0.07,2.48,,,-0.1,0.197,0.2463
473,10255,7,10/15/2016,9:26,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 473.szv,1.2,2.6,0.167,0.508,0.141,0.196,0.924,0.807,0.056,0.15,0.04,0.31,0.83,0.737,0.05,0.2255,0.2372
474,10256,7,10/15/2016,9:26,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 474.szv,5.3,9,0.972,2.304,0.183,0.256,0.159,0.446,0.086,0.308,0.44,2.71,0.058,0.437,0.74,0.2378,0.2672
475,10257,7,10/15/2016,9:27,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 475.szv,0.6,3.2,0.091,0.863,0.151,0.27,0.988,0.881,0.006,0.339,0,0.9,,0.906,0.02,0.2262,0.271
476,10258,7,10/15/2016,9:27,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 476.szv,1.9,6.1,0.279,1.63,0.147,0.267,0.971,0.748,0.082,0.593,0.11,3.25,0.91,0.725,0.92,0.2367,0.2722
477,10259,7,10/15/2016,9:28,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 477.szv,1.5,5.6,0.241,1.571,0.164,0.282,0.531,0.728,0.044,0.525,0.05,2.73,0.371,0.719,0.64,0.1898,0.2622
478,10260,7,10/15/2016,9:29,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 478.szv,0.9,3.1,0.165,0.755,0.183,0.244,0.81,0.829,0.051,0.312,0.03,0.85,0.877,0.818,0.2,0.1893,0.2635
479,10261,7,10/15/2016,9:29,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 479.szv,3.1,7.9,0.666,1.71,0.217,0.217,0.928,0.683,0.215,0.742,0.66,5.84,,,2.5,0.233,0.247
480,10262,7,10/15/2016,9:29,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 480.szv,1.7,5,0.218,1.356,0.128,0.271,0.662,0.701,0.079,0.48,0.1,2.19,0.585,0.672,0.78,0.2283,0.2713
