Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10042,4,1/22/2016,10:38,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 281.szv,1,4.9,0.207,1.399,0.207,0.286,0.959,0.847,0.09,0.577,0.05,2.56,0.999,0.843,0.4,0.2567,0.2932
282,10043,4,1/22/2016,10:39,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 282.szv,1.1,4.3,0.167,1.213,0.153,0.283,0.927,0.732,0.034,0.469,0.03,1.9,0.818,0.752,0.51,0.2492,0.2752
283,10044,4,1/22/2016,10:39,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 283.szv,2.3,4.4,0.631,1.182,0.277,0.27,0.902,0.454,0.26,0.409,0.59,1.78,0.923,0.433,1.27,0.2258,0.2423
284,10045,4,1/22/2016,10:39,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 284.szv,7.6,9.3,2.376,2.885,0.313,0.311,0.271,0.218,0.68,0.657,5.12,6.06,0.254,0.179,5.61,0.2753,0.298
285,10046,4,1/22/2016,10:39,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 285.szv,0.3,4,0.046,1.228,0.179,0.31,0.995,0.936,0.004,0.561,0,2.09,,0.928,0.13,0.2487,0.2998
286,10047,4,1/22/2016,10:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 286.szv,0.4,3.6,0.091,0.996,0.252,0.28,0.927,0.911,0.043,0.48,0.01,1.64,0.999,0.907,0.24,0.2315,0.2752
287,10048,4,1/22/2016,10:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 287.szv,2.9,6.8,0.963,2.216,0.333,0.326,0.987,0.538,0.43,0.84,1.15,5.52,0.986,0.51,3.61,0.2722,0.2873
288,10049,4,1/22/2016,10:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 288.szv,0.4,4.6,0.07,1.573,0.184,0.344,0.963,0.795,0,0.657,0,2.71,,0.792,0.78,0.2212,0.2773
289,10050,4,1/22/2016,10:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 289.szv,6.5,8.2,2.172,2.711,0.334,0.331,0.335,0.234,0.49,0.514,3.11,4.13,0.332,0.206,3.65,0.303,0.3217
290,10051,4,1/22/2016,10:41,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 290.szv,5.2,9.5,1.254,2.729,0.242,0.288,0.355,0.439,0.324,0.484,1.44,4.23,0.378,0.43,2.06,0.2207,0.2645
