Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
436,10248,5,10/14/2016,10:47,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 436.szv,0.7,1.9,0.122,0.436,0.175,0.229,0.984,0.934,0.044,0.193,0.02,0.3,0.834,0.966,0.01,0.3095,0.2953
437,10249,5,10/14/2016,10:47,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 437.szv,1.5,4.8,0.195,1.167,0.133,0.245,0.526,0.793,0.033,0.308,0.04,1.38,0.24,0.724,0.04,0.2225,0.2485
438,10250,5,10/14/2016,10:47,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 438.szv,0.5,2.5,0.107,0.521,0.232,0.212,0.834,0.958,0.028,0.246,0.01,0.54,0.777,0.935,0.07,0.2252,0.2195
439,10251,5,10/14/2016,10:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 439.szv,0.7,4.6,0.114,1.317,0.166,0.287,0.963,0.79,0.065,0.555,0.04,2.54,,,0.66,0.2085,0.2647
440,10252,5,10/14/2016,10:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 440.szv,6.5,10,1.679,2.714,0.258,0.271,0.433,0.384,0.411,0.566,2.59,5.54,0.373,0.34,3.99,0.2345,0.263
441,10253,5,10/14/2016,10:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 441.szv,1.1,5.3,0.239,1.516,0.224,0.288,0.944,0.726,0.092,0.611,0.08,3.12,0.931,0.71,1.17,0.2357,0.2515
442,10254,5,10/14/2016,10:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 442.szv,4.2,5.9,1.155,1.634,0.276,0.278,0.433,0.356,0.368,0.383,1.44,2.14,0.407,0.279,1.77,0.2318,0.2577
443,10255,5,10/14/2016,10:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 443.szv,3.7,7.6,0.812,1.957,0.221,0.258,0.486,0.625,0.169,0.483,0.54,3.44,0.404,0.581,1.07,0.2673,0.2822
444,10256,5,10/14/2016,10:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 444.szv,0.6,4.3,0.112,1.19,0.187,0.277,0.807,0.885,0.023,0.515,0,2.01,0.999,0.892,0.23,0.2432,0.2712
445,10257,5,10/14/2016,10:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 445.szv,0.9,2.3,0.13,0.519,0.144,0.226,1.157,0.801,0.07,0.206,0.05,0.45,0.986,0.686,0.15,0.2238,0.2585
446,10258,5,10/14/2016,10:51,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 446.szv,0.2,3,0,0.795,0,0.269,,0.91,0,0.365,0,1.01,,0.909,0.1,0.1768,0.253
447,10259,5,10/14/2016,10:51,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 447.szv,6.5,8.8,1.843,2.364,0.284,0.269,0.439,0.303,0.659,0.67,4.26,5.87,0.414,0.256,5.17,0.236,0.2592
448,10260,5,10/14/2016,10:52,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 448.szv,3.4,6.4,0.759,1.747,0.226,0.275,0.494,0.486,0.223,0.377,0.64,2.21,0.409,0.448,1.18,0.2378,0.2527
449,10261,5,10/14/2016,10:53,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 449.szv,4.5,8.2,1.166,2.29,0.262,0.281,0.734,0.459,0.433,0.627,1.78,4.89,0.691,0.408,3.38,0.244,0.246
450,10262,5,10/14/2016,10:53,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 450.szv,1.1,2.5,0.143,0.448,0.132,0.181,0.814,0.912,0.029,0.139,0.01,0.25,0.999,0.887,-0.03,0.1992,0.2292
