Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
497,10434,7,5/20/2017,9:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 497.szv,3.6,6.7,0.862,2.054,0.242,0.308,0.797,0.565,0.105,0.571,0.12,2.44,0.97,0.638,1.14,0.255,0.2968
498,10435,7,5/20/2017,9:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 498.szv,0.6,2.6,0.053,0.598,0.088,0.23,1.177,0.958,0.011,0.211,0,0.46,0.825,0.904,-0.06,0.1538,0.2588
499,10436,7,5/20/2017,9:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 499.szv,5.1,6.5,1.528,2.035,0.3,0.313,0.183,0.254,0.459,0.419,2.07,2.48,0.181,0.221,2.19,0.3023,0.3102
500,10437,7,5/20/2017,9:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 500.szv,0.3,3.7,0.042,1.275,0.156,0.347,0.999,0.896,0,0.533,0,1.74,,0.885,0.15,0.182,0.3103
501,10438,7,5/20/2017,9:21,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 501.szv,3.1,6.2,0.915,1.764,0.298,0.286,0.959,0.514,0.365,0.67,0.97,3.86,0.935,0.497,2.61,0.25,0.271
502,10439,7,5/20/2017,9:21,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 502.szv,6.1,9.3,1.836,3.031,0.301,0.326,0.491,0.402,0.638,0.799,3.28,6.66,0.507,0.38,4.84,0.2893,0.3518
503,10440,7,5/20/2017,9:21,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 503.szv,0.4,4.4,0.09,1.463,0.226,0.332,0.87,0.814,0.015,0.62,0,2.51,,0.808,0.63,0.2307,0.2835
504,10441,7,5/20/2017,9:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 504.szv,3.4,5,1.015,1.446,0.299,0.289,0.682,0.422,0.315,0.407,0.83,1.73,0.621,0.355,1.33,0.2852,0.3048
505,10442,7,5/20/2017,9:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 505.szv,2,6.4,0.438,1.884,0.219,0.294,0.979,0.664,0.138,0.729,0.22,4.37,0.977,0.651,2.02,0.2517,0.27
506,10443,7,5/20/2017,9:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 506.szv,0.7,3.6,0.18,1.095,0.257,0.304,0.915,0.85,0.039,0.463,0.01,1.44,0.898,0.828,0.34,0.2615,0.2877
507,10444,7,5/20/2017,9:23,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 507.szv,0.9,5.4,0.136,1.524,0.151,0.282,1.025,0.826,0.065,0.757,0.02,3.65,0.903,0.818,1.22,0.2527,0.2672
508,10445,7,5/20/2017,9:23,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 508.szv,1,4.5,0.141,1.196,0.143,0.266,0.898,0.896,0.026,0.527,0.01,1.96,0.999,0.903,0.17,0.233,0.2905
509,10446,7,5/20/2017,9:23,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 509.szv,3,5.3,0.358,1.077,0.119,0.203,0.893,0.622,0.104,0.372,0.1,1.21,0.891,0.58,0.65,0.2107,0.2487
510,10447,7,5/20/2017,9:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 510.szv,1.1,5.5,0.166,1.43,0.155,0.261,0.932,0.88,0.052,0.587,0.05,3.11,0.891,0.864,0.33,0.198,0.2737
511,10448,7,5/20/2017,9:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 511.szv,2.3,5.8,0.168,1.32,0.073,0.228,0.559,0.676,0.004,0.499,0,1.77,,0.762,0.55,0.2167,0.2533
512,10449,7,5/20/2017,9:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 512.szv,0.7,2.2,0.127,0.495,0.193,0.229,0.939,0.94,0.029,0.184,0.01,0.31,0.943,0.914,0,0.2147,0.2618
