Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,10042,8,1/23/2016,9:35,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 321.szv,2.9,5.8,0.815,1.513,0.281,0.261,0.676,0.569,0.305,0.448,0.88,2.6,,,1.2,0.2918,0.2857
322,10043,8,1/23/2016,9:36,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 322.szv,4,8.3,1.058,2.455,0.265,0.296,0.803,0.48,0.378,0.6,1.51,4.98,,,2.56,0.2647,0.2743
323,10044,8,1/23/2016,9:36,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 323.szv,1.1,5.2,0.287,1.305,0.266,0.252,0.976,0.834,0.127,0.645,0.14,3.34,,,0.86,0.2567,0.2693
324,10045,8,1/23/2016,9:37,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 324.szv,0.6,1.9,0.062,0.42,0.103,0.221,1.173,0.963,0.018,0.203,0,0.3,0.927,0.943,0.01,0.2133,0.2762
325,10046,8,1/23/2016,9:37,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 325.szv,5.2,8.5,1.687,2.591,0.324,0.305,0.447,0.371,0.654,0.671,3.4,5.7,,,4.09,0.2878,0.294
326,10047,8,1/23/2016,9:38,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 326.szv,1.1,5,0.359,1.678,0.326,0.336,0.942,0.71,0.164,0.751,0.18,3.74,0.951,0.698,1.65,0.3097,0.297
327,10048,8,1/23/2016,9:38,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 327.szv,3.3,5.6,1.173,1.997,0.355,0.357,0.79,0.389,0.49,0.618,1.59,3.43,0.768,0.338,2.77,0.2668,0.2975
328,10049,8,1/23/2016,9:39,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 328.szv,3.1,3.1,1.062,1.062,0.342,0.342,0.959,0.959,0.514,0.514,1.59,1.59,,,0.13,0.2987,0.2983
329,10050,8,1/23/2016,9:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 329.szv,1,1.6,0.21,0.304,0.21,0.19,0.946,0.925,0.038,0.105,0.02,0.12,0.766,0.811,0.03,0.286,0.3018
330,10051,8,1/23/2016,9:40,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 330.szv,0.9,4.3,0.223,1.364,0.248,0.317,0.959,0.812,0.108,0.545,0.09,2.32,0.975,0.795,0.43,0.3138,0.3203
