Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,9985,11,10/17/2015,10:02,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 351.szv,0.5,4,0.082,0.99,0.178,0.25,0.941,0.843,0.023,0.436,0.01,1.66,0.948,0.835,0.37,0.2067,0.229
352,9986,11,10/17/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 352.szv,0.9,2.5,0.139,0.533,0.154,0.213,0.861,0.896,0.038,0.186,0.03,0.43,0.65,0.774,0.07,0.2347,0.2395
353,9987,11,10/17/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 353.szv,4.4,7.7,0.895,1.683,0.203,0.219,0.407,0.573,0.189,0.373,0.79,2.78,0.23,0.486,1.26,0.2363,0.2472
354,9988,11,10/17/2015,10:04,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 354.szv,4.2,4.2,1.124,1.124,0.269,0.269,0.889,0.889,0.469,0.469,1.9,1.9,0.855,0.855,0.25,0.2068,0.2238
355,9989,11,10/17/2015,10:04,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 355.szv,1.9,5.9,0.42,1.584,0.225,0.27,0.926,0.709,0.167,0.561,0.27,3.15,0.926,0.671,1.17,0.2237,0.2592
356,9990,11,10/17/2015,10:05,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 356.szv,39.9,44.5,11.027,12.204,0.276,0.274,0.096,0.11,0.587,0.64,23.2,28.25,0.086,0.099,25.53,0.253,0.2615
357,9991,11,10/17/2015,10:06,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 357.szv,4.8,6.6,1.316,1.794,0.274,0.272,0.35,0.325,0.28,0.331,1.27,2.09,0.303,0.285,1.62,0.2603,0.2693
358,9992,11,10/17/2015,10:06,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 358.szv,9,12.3,2.36,3.177,0.263,0.259,0.033,0.253,0.441,0.451,3.86,5.44,0.022,0.251,4.19,0.202,0.2397
359,9993,11,10/17/2015,10:07,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 359.szv,2.9,5.1,0.724,1.366,0.25,0.268,0.748,0.472,0.285,0.411,0.75,1.99,0.749,0.41,1.41,0.2078,0.246
360,9994,11,10/17/2015,10:07,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 360.szv,23.6,26.9,5.447,6.302,0.231,0.234,0.061,0.137,0.466,0.468,10.89,12.48,0.03,0.121,11.21,0.2212,0.2277
