Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,10474,1,7/14/2017,9:23,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 251.szv,1.7,7.5,0.11,1.33,0.066,0.178,0.662,0.871,0.036,0.544,0.04,3.82,0.999,0.868,0.41,0.1615,0.1935
252,10475,1,7/14/2017,9:23,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 252.szv,6.3,12.1,0.766,1.745,0.122,0.144,0.767,0.56,0.141,0.487,0.89,5.88,,,2.3,0.1435,0.1753
253,10476,1,7/14/2017,9:24,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 253.szv,7.5,12,1.473,2.688,0.196,0.224,0.699,0.4,0.442,0.732,2.43,7.32,0.743,0.4,5.23,0.196,0.2258
254,10477,1,7/14/2017,9:24,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 254.szv,4.4,9,0.321,1.128,0.074,0.126,0.573,0.654,0.077,0.388,0.33,3.48,,,0.81,0.1547,0.1778
255,10478,1,7/14/2017,9:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 255.szv,8.4,14.2,1.351,2.683,0.161,0.189,0.685,0.478,0.289,0.613,1.86,7.5,0.696,0.456,4.23,0.1867,0.1995
256,10479,1,7/14/2017,9:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 256.szv,4.8,9.8,0.663,1.947,0.138,0.199,0.624,0.603,0.128,0.458,0.62,4.49,,,1.71,0.1813,0.2067
257,10480,1,7/14/2017,9:26,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 257.szv,15.5,18.4,3.178,3.803,0.205,0.207,0.192,0.118,0.447,0.455,5.78,7.21,0.119,0.165,6.49,0.1408,0.1857
258,10481,1,7/14/2017,9:26,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 258.szv,5,8.3,0.657,1.641,0.131,0.198,0.702,0.555,0.119,0.361,0.4,2.4,0.593,0.519,1.02,0.2158,0.236
259,10482,1,7/14/2017,9:27,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 259.szv,3.7,7.4,0.537,1.463,0.145,0.198,0.752,0.712,0.074,0.412,0.14,2.29,0.99,0.71,0.65,0.1917,0.2215
260,10483,1,7/14/2017,9:27,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 260.szv,2.7,7.4,0.217,1.442,0.08,0.195,0.819,0.747,0.052,0.418,0.09,2.66,0.67,0.731,0.38,0.121,0.1937
