Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
406,10450,7,5/20/2017,9:25,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 406.szv,9.7,11.6,2.473,3.128,0.255,0.27,0.33,0.198,0.758,0.727,6.49,7.6,0.329,0.172,7.11,0.232,0.271
407,10451,7,5/20/2017,9:25,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 407.szv,1.3,2.9,0.173,0.55,0.134,0.19,0.858,0.908,0.032,0.17,0.01,0.33,0.821,0.89,-0.02,0.1975,0.2475
408,10452,7,5/20/2017,9:26,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 408.szv,0.2,3,0.027,0.803,0.135,0.268,0.5,0.963,0,0.348,0,0.93,,0.96,-0.06,0.2033,0.2643
409,10453,7,5/20/2017,9:26,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 409.szv,0.8,4.8,0.061,1.095,0.077,0.228,0.444,0.946,0.023,0.458,0.01,2.09,0.73,0.961,-0.2,0.2303,0.2618
410,10454,7,5/20/2017,9:27,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 410.szv,1.1,5.9,0.085,1.496,0.079,0.254,0.981,0.726,0.046,0.629,0.05,3.7,,,1.2,0.1838,0.2305
411,10455,7,5/20/2017,9:27,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 411.szv,6.1,10.6,1.362,2.671,0.224,0.253,0.688,0.432,0.536,0.705,3.25,7.45,,,4.53,0.2597,0.2642
412,10457,7,5/20/2017,9:27,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 412.szv,1.4,4.2,0.175,1.037,0.126,0.247,0.934,0.749,0.048,0.36,0.04,1.33,0.955,0.756,0.26,0.2407,0.2673
413,10458,7,5/20/2017,9:28,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 413.szv,0.6,2.4,0.068,0.487,0.113,0.203,0.93,0.915,0.035,0.201,0.02,0.45,0.969,0.926,-0.03,0.2065,0.2423
414,10459,7,5/20/2017,9:28,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 414.szv,2.6,6.4,0.613,2.028,0.237,0.317,0.926,0.581,0.215,0.662,0.47,3.96,0.973,0.567,2.02,0.2468,0.2925
415,10460,7,5/20/2017,9:28,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 415.szv,15.9,19.7,3.58,4.535,0.225,0.23,0.255,0.214,0.852,0.816,12.67,15.23,0.249,0.198,13.55,0.223,0.235
416,10461,7,5/20/2017,9:29,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 416.szv,6.1,9.5,1.488,2.561,0.246,0.271,0.815,0.328,0.658,0.732,3.65,6.54,0.838,0.317,5.39,0.212,0.2312
417,10462,7,5/20/2017,9:29,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 417.szv,10.2,14.2,2.846,4.051,0.279,0.285,0.292,0.275,0.615,0.73,6.26,10.36,,,8.07,0.2042,0.2803
418,10463,7,5/20/2017,9:30,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 418.szv,6.5,10,1.656,2.874,0.255,0.287,0.667,0.326,0.621,0.768,3.95,7.57,0.654,0.32,6.08,0.2412,0.2625
