Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
71,9902,7,8/25/2015,10:19,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 71.szv,54.3,55.8,14.451,14.919,0.266,0.267,0.02,0.035,0.808,0.794,43.85,44.26,,,43.87,0.2902,0.3007
72,9902,8,8/25/2015,10:21,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 72.szv,22.7,26.3,6.552,7.653,0.289,0.291,0.169,0.157,0.665,0.724,15.04,18.97,0.158,0.14,16.93,0.2902,0.3007
73,9903,7,8/25/2015,10:22,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 73.szv,56.4,60,15.071,16.329,0.267,0.272,0.014,0.012,0.837,0.849,47.18,50.94,,,48.93,0.2823,0.2822
74,9903,8,8/25/2015,10:24,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 74.szv,24.5,26,6.509,6.815,0.266,0.263,0.053,0.07,0.405,0.405,9.9,10.5,,,10.12,0.2823,0.2822
75,9904,7,8/25/2015,10:25,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 75.szv,56.3,60,13.487,14.223,0.24,0.237,0.057,0.059,0.754,0.765,42.47,45.88,,,44.27,0.233,0.2335
76,9904,8,8/25/2015,10:27,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 76.szv,23.9,26.4,5.157,5.659,0.216,0.214,0.187,0.129,0.687,0.688,16.28,18.01,0.166,0.104,17.17,0.233,0.2335
77,9905,7,8/25/2015,10:28,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 77.szv,57.2,60,15.936,16.688,0.279,0.278,0.084,0.097,0.805,0.805,46.02,48.31,,,47.27,0.2665,0.2665
78,9905,8,8/25/2015,10:30,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 78.szv,35.3,39.2,8.906,10.01,0.252,0.255,0.095,0.108,0.665,0.676,23.39,26.4,0.08,0.103,24.26,0.2665,0.2665
79,9906,7,8/25/2015,10:31,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 79.szv,7.6,10.6,2.192,2.996,0.288,0.283,0.551,0.314,0.838,0.855,6.3,8.99,0.508,0.264,7.85,0.2587,0.2588
80,9906,8,8/25/2015,10:32,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 80.szv,55.4,60,12.532,13.721,0.226,0.229,0.064,0.05,0.849,0.865,47.04,51.9,,,48.73,0.2587,0.2588
81,9897,9,8/25/2015,13:05,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 81.szv,11.7,13.4,3.463,3.753,0.297,0.281,0.121,0.159,0.608,0.576,7.09,7.7,,,7.29,0.2718,0.2762
82,9897,10,8/25/2015,13:05,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 82.szv,9.6,12.5,2.57,3.373,0.268,0.27,0.259,0.287,0.499,0.505,4.79,6.31,,,5.08,0.2718,0.2762
83,9898,9,8/25/2015,13:06,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 83.szv,56.3,60,13.083,14.068,0.232,0.235,0.079,0.015,0.798,0.817,44.9,49.02,,,47.21,0.2483,0.2445
84,9898,10,8/25/2015,13:07,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 84.szv,55.7,60,12.341,13.245,0.222,0.221,0.114,0.105,0.775,0.798,43.13,47.89,,,45.32,0.2483,0.2445
85,9899,9,8/25/2015,13:09,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 85.szv,58.2,60,14.818,15.29,0.255,0.255,0.062,0.031,0.667,0.656,38.84,39.34,,,38.94,0.2302,0.2385
86,9899,10,8/25/2015,13:11,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 86.szv,23.1,27.4,5.36,6.6,0.232,0.241,0.119,0.163,0.787,0.762,18.05,20.74,0.104,0.157,18.49,0.2302,0.2385
87,9900,9,8/25/2015,13:12,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 87.szv,5.4,7.9,1.611,2.331,0.298,0.295,0.356,0.286,0.221,0.339,1.19,2.68,,,1.86,0.2237,0.2755
88,9900,10,8/25/2015,13:13,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 88.szv,55.8,60,14.333,15.484,0.257,0.258,0.014,0.058,0.858,0.859,47.86,51.5,,,48.9,0.2237,0.2755
89,9901,9,8/25/2015,13:15,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 89.szv,55.8,60,13.722,14.665,0.246,0.244,0.083,0.039,0.857,0.863,47.83,51.76,,,49.67,0.241,0.2405
90,9901,10,8/25/2015,13:17,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 90.szv,56.5,60,12.817,13.72,0.227,0.229,0.102,0.053,0.699,0.716,39.48,42.98,,,41.4,0.241,0.2405
91,9902,9,8/25/2015,13:19,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 91.szv,5.1,6.4,1.42,1.769,0.28,0.278,0.39,0.271,0.545,0.52,2.69,3.25,0.403,0.233,2.93,0.2902,0.3007
92,9902,10,8/25/2015,13:19,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 92.szv,2.8,2.8,0.952,0.952,0.34,0.34,0.992,0.992,0.475,0.475,1.28,1.28,0.984,0.984,0.05,0.2902,0.3007
93,9903,9,8/25/2015,13:20,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 93.szv,45.6,49.1,13.381,14.438,0.293,0.294,0.013,0.082,0.681,0.674,31.07,33.09,,,31.34,0.2823,0.2822
94,9903,10,8/25/2015,13:21,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 94.szv,56,60,14.525,15.938,0.259,0.266,0.049,0.097,0.648,0.662,36.26,39.73,,,37.3,0.2823,0.2822
95,9904,9,8/25/2015,13:23,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 95.szv,56.3,60,14.417,15.42,0.256,0.257,0.037,0.054,0.838,0.824,47.14,49.41,,,47.91,0.233,0.2335
96,9904,10,8/25/2015,13:25,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 96.szv,57.5,60,12.092,12.805,0.21,0.213,0.07,0.092,0.68,0.669,39.1,40.15,,,39.32,0.233,0.2335
97,9905,9,8/25/2015,13:27,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 97.szv,9.1,10.4,2.764,3.112,0.304,0.299,0.047,0.129,0.579,0.536,5.22,5.54,0.05,0.114,5.31,0.2665,0.2665
98,9905,10,8/25/2015,13:28,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 98.szv,58.3,60,14.544,14.758,0.25,0.246,0.108,0.096,0.569,0.569,33.18,34.11,,,33.72,0.2665,0.2665
99,9906,9,8/25/2015,13:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 99.szv,10.6,13.9,3.142,4.355,0.296,0.313,0.17,0.242,0.652,0.608,6.91,8.46,,,7.22,0.2587,0.2588
100,9906,10,8/25/2015,13:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 100.szv,42.4,44.9,11.238,11.966,0.265,0.266,0.043,0.056,0.604,0.599,25.54,26.84,0.032,0.053,26.04,0.2587,0.2588
101,9897,11,8/25/2015,14:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 101.szv,13.7,17,4.116,5.122,0.3,0.301,0.098,0.202,0.625,0.651,8.57,11.06,0.068,0.178,9.65,0.2718,0.2762
102,9897,12,8/25/2015,14:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 102.szv,4.2,8.4,0.943,2.238,0.225,0.266,0.539,0.581,0.29,0.606,1.22,5.09,,,2.48,0.2718,0.2762
103,9898,11,8/25/2015,14:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 103.szv,4.8,9.4,1.481,2.649,0.309,0.282,0.802,0.487,0.596,0.864,2.86,8.13,,,5.81,0.2483,0.2445
104,9898,12,8/25/2015,14:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 104.szv,48.3,52.6,11.797,13.015,0.244,0.247,0.099,0.092,0.763,0.793,36.85,41.74,,,39.4,0.2483,0.2445
105,9899,11,8/25/2015,14:33,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 105.szv,0.4,1.3,0.066,0.259,0.165,0.199,0.984,0.965,0.041,0.122,0.02,0.16,,,0.04,0.2302,0.2385
106,9899,12,8/25/2015,14:33,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 106.szv,12.4,16.7,3.049,4.213,0.246,0.252,0.26,0.285,0.42,0.538,5.2,8.99,,,6.84,0.2302,0.2385
107,9900,11,8/25/2015,14:34,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 107.szv,0.1,4.1,0,1.254,0,0.306,,0.93,0,0.649,0,2.6,,0.875,0.55,0.2237,0.2755
108,9900,12,8/25/2015,14:35,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 108.szv,27.8,30.2,7.823,8.563,0.282,0.284,0.064,0.079,0.637,0.628,17.68,18.94,0.049,0.076,18.15,0.2237,0.2755
109,9901,11,8/25/2015,14:36,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 109.szv,38.1,40.1,9.948,10.417,0.261,0.26,0.077,0.048,0.806,0.794,30.62,31.75,0.071,0.047,31.27,0.241,0.2405
110,9901,12,8/25/2015,14:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 110.szv,56.8,60,12.176,12.694,0.214,0.212,0.035,0.051,0.716,0.715,40.65,42.87,,,41.47,0.241,0.2405
111,9902,11,8/25/2015,14:39,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 111.szv,57.5,60,16.924,17.579,0.294,0.293,0.062,0.081,0.611,0.621,35.15,37.27,,,36.23,0.2902,0.3007
112,9902,12,8/25/2015,14:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 112.szv,2.2,5.8,0.598,1.944,0.272,0.335,0.99,0.567,0.209,0.687,0.43,3.9,0.846,0.559,2.12,0.2902,0.3007
113,9903,11,8/25/2015,14:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 113.szv,57.8,60,15.982,16.72,0.277,0.279,0.081,0.082,0.724,0.727,41.86,43.59,,,42.87,0.2823,0.2822
114,9903,12,8/25/2015,14:43,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 114.szv,0.2,4.3,0.056,1.36,0.332,0.319,0.701,0.877,0.006,0.677,0,2.82,,0.873,0.67,0.2823,0.2822
115,9904,11,8/25/2015,14:43,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 115.szv,57,60,14.833,15.86,0.26,0.264,0.006,0.069,0.708,0.714,40.32,42.84,,,41.9,0.233,0.2335
116,9904,12,8/25/2015,14:45,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 116.szv,48.3,50.3,10.415,10.851,0.216,0.216,0.069,0.042,0.537,0.537,25.92,27.02,,,26.51,0.233,0.2335
117,9905,11,8/25/2015,14:47,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 117.szv,14.9,19.1,4.061,5.35,0.273,0.281,0.097,0.215,0.68,0.715,10.03,13.55,0.085,0.211,11.24,0.2665,0.2665
118,9905,12,8/25/2015,14:47,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 118.szv,53.6,55.4,12.916,13.278,0.241,0.24,0.044,0.045,0.752,0.743,40.22,41.05,0.038,0.035,40.57,0.2665,0.2665
119,9906,11,8/25/2015,14:48,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 119.szv,57.4,60,14.79,15.293,0.258,0.255,0.067,0.077,0.67,0.672,38.45,40.31,,,39.39,0.2587,0.2588
120,9906,12,8/25/2015,14:50,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 120.szv,8.6,11.8,1.878,2.435,0.219,0.207,0.408,0.358,0.306,0.412,2.58,4.8,0.401,0.345,3.1,0.2587,0.2588
