Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
279,10484,4,7/14/2017,10:29,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 279.szv,1.8,3.4,0.185,0.446,0.105,0.133,0.757,0.795,0.015,0.123,0.01,0.27,0.975,0.87,0.0,0.0948,0.1637
280,10485,4,7/14/2017,10:29,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 280.szv,3.5,8.0,0.453,1.746,0.129,0.218,0.759,0.706,0.05,0.536,0.1,3.5,0.574,0.707,0.82,0.2233,0.2537
281,10487,4,7/14/2017,10:30,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 281.szv,3.8,6.1,0.229,0.708,0.06,0.116,0.763,0.737,0.035,0.231,0.03,0.74,0.789,0.777,0.14,0.1827,0.1928
282,10488,4,7/14/2017,10:31,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 282.szv,3.1,5.9,1.823,2.497,0.588,0.423,0.341,0.512,0.242,0.327,0.62,1.76,0.315,0.835,1.06,0.2662,0.2468
283,10489,4,7/14/2017,10:31,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 283.szv,3.0,8.1,0.41,1.89,0.138,0.234,0.781,0.66,0.044,0.624,0.09,4.46,0.795,0.667,1.7,0.1832,0.2252
284,10490,4,7/14/2017,10:31,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 284.szv,6.8,9.0,1.769,2.472,0.26,0.275,0.552,0.248,0.567,0.605,3.36,4.92,0.535,0.217,4.43,0.1635,0.2372
285,10491,4,7/14/2017,10:32,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 285.szv,1.1,6.5,0.074,1.494,0.069,0.231,0.819,0.792,0.0,0.619,0.0,3.14,,0.788,0.99,0.1572,0.1983
286,10492,4,7/14/2017,10:32,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 286.szv,1.0,4.3,0.099,0.858,0.102,0.201,0.777,0.939,0.012,0.387,0.0,1.28,,0.952,0.11,0.1967,0.221
287,10493,4,7/14/2017,10:32,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 287.szv,0.9,6.6,0.044,1.418,0.049,0.215,0.479,0.889,0.0,0.583,0.0,2.84,,0.91,0.32,0.152,0.1998
