Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
413,10264,5,10/14/2016,10:55,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 413.szv,0.7,2.6,0.06,0.484,0.086,0.186,1.274,0.967,0.059,0.252,0.04,0.65,,,0.07,0.1863,0.2342
414,10265,5,10/14/2016,10:55,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 414.szv,0.7,5.2,0.113,1.322,0.169,0.256,0.833,0.869,0.046,0.627,0.02,3.12,0.982,0.866,0.64,0.2375,0.2512
415,10266,5,10/14/2016,10:56,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 415.szv,1.3,5.6,0.13,1.364,0.1,0.244,0.601,0.839,0.028,0.447,0.04,2.5,,,0.42,0.1615,0.233
416,10267,5,10/14/2016,10:56,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 416.szv,2.6,6,0.498,1.55,0.192,0.258,0.816,0.57,0.155,0.354,0.37,2.05,0.744,0.49,0.95,0.1802,0.218
417,10268,5,10/14/2016,10:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 417.szv,10.3,12.1,2.936,3.293,0.285,0.272,0.219,0.181,0.728,0.688,7.36,8.2,0.174,0.138,7.81,0.2397,0.2523
418,10269,5,10/14/2016,10:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 418.szv,4.6,8.3,1.237,2.193,0.269,0.265,0.771,0.453,0.462,0.671,2.05,5.46,0.741,0.403,3.99,0.2125,0.2345
419,10270,5,10/14/2016,10:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 419.szv,4.2,4.2,1.133,1.133,0.272,0.272,0.929,0.929,0.545,0.545,2.19,2.19,0.926,0.926,0.24,0.2042,0.2257
420,10271,5,10/14/2016,10:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 420.szv,10.2,14.6,2.754,3.976,0.27,0.272,0.265,0.309,0.631,0.644,6.41,9.38,0.222,0.277,7.1,0.2517,0.2513
421,10272,5,10/14/2016,10:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 421.szv,11.7,13.9,3.216,3.799,0.275,0.273,0.214,0.187,0.643,0.635,7.51,8.82,0.167,0.155,8.15,0.2407,0.2633
422,10273,5,10/14/2016,10:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 422.szv,0.9,4.8,0.127,1.284,0.141,0.267,0.976,0.859,0.051,0.529,0.03,2.36,0.768,0.82,0.46,0.2008,0.2582
423,10274,5,10/14/2016,11:00,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 423.szv,0.5,2.3,0.047,0.402,0.097,0.176,0.823,0.979,0.02,0.197,0.01,0.41,0.769,0.964,-0.02,0.1765,0.2157
424,10275,5,10/14/2016,11:00,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 424.szv,1,4.5,0.128,1.19,0.128,0.264,1.121,0.644,0.062,0.395,0.06,1.78,,,0.7,0.1703,0.2133
425,10276,5,10/14/2016,11:00,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 425.szv,7.3,11.7,1.875,3.043,0.258,0.261,0.615,0.375,0.415,0.655,2.91,7.47,0.549,0.341,5.43,0.2223,0.233
426,10277,5,10/14/2016,11:01,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 426.szv,9.3,11.7,2.184,2.689,0.235,0.23,0.425,0.259,0.489,0.526,4.45,6.05,0.37,0.211,5.34,0.24,0.2375
