Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
291,10504,5,9/15/2017,10:47,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 291.szv,4.1,7.8,0.773,1.817,0.188,0.233,0.885,0.502,0.254,0.572,0.52,3.29,0.902,0.506,2.05,0.152,0.2253
292,10505,5,9/15/2017,10:47,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 292.szv,16.1,18.1,4.142,4.811,0.257,0.266,0.068,0.114,0.644,0.608,9.18,9.88,0.049,0.108,9.41,0.2135,0.2512
293,10506,5,9/15/2017,10:47,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 293.szv,4.1,7.5,0.719,1.487,0.175,0.198,0.78,0.593,0.187,0.508,0.4,2.83,0.729,0.548,1.68,0.1337,0.2093
294,10507,5,9/15/2017,10:48,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 294.szv,1.1,5.3,0.116,1.062,0.106,0.2,0.887,0.901,0,0.469,0,1.64,,0.897,0.35,0.1523,0.1925
295,10508,5,9/15/2017,10:48,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 295.szv,8.1,10.4,1.813,2.402,0.224,0.231,0.383,0.256,0.482,0.512,3.12,4.49,0.36,0.239,3.9,0.2592,0.2362
296,10509,5,9/15/2017,10:49,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 296.szv,1.7,5.7,0.146,1.079,0.087,0.19,0.88,0.846,0,0.408,0,1.61,,0.855,0.23,0.1645,0.1965
297,10510,5,9/15/2017,10:49,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 297.szv,10.1,13,1.079,1.531,0.107,0.118,0.258,0.394,0.097,0.159,0.98,2.05,,,0.94,0.166,0.1748
298,10511,5,9/15/2017,10:49,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 298.szv,12.3,17.8,3.014,4.602,0.246,0.259,0.131,0.261,0.409,0.485,4.59,8.1,0.135,0.254,5.64,0.172,0.205
299,10512,5,9/15/2017,10:50,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 299.szv,2,6.3,0.254,1.436,0.128,0.229,0.938,0.816,0.042,0.634,0.01,2.89,0.847,0.795,1.03,0.1942,0.2355
300,10513,5,9/15/2017,10:50,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 300.szv,12,15.6,2.639,3.631,0.22,0.233,0.243,0.225,0.462,0.445,5.2,6.61,0.202,0.182,5.64,0.14,0.1853
