Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
141,10474.0,15,7/12/2017,10:45,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 141.szv,56.3,60.0,12.509,13.289,0.222,0.222,0.029,0.067,0.646,0.666,36.35,39.97,,,38.42,0.2263,0.226
142,10474.0,16,7/12/2017,10:47,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 142.szv,27.0,31.6,6.795,7.626,0.252,0.241,0.085,0.144,0.648,0.68,17.45,21.43,0.079,0.136,19.13,0.2263,0.226
143,10475.0,15,7/12/2017,10:48,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 143.szv,56.1,60.0,13.906,14.877,0.248,0.248,0.057,0.008,0.749,0.766,42.01,45.97,,,44.44,0.208,0.2155
144,10475.0,16,7/12/2017,10:50,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 144.szv,8.8,14.1,1.645,2.711,0.187,0.192,0.58,0.476,0.393,0.634,3.42,8.88,0.524,0.422,5.45,0.208,0.2155
145,10476.0,15,7/12/2017,10:51,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 145.szv,56.8,60.0,12.575,13.748,0.221,0.229,0.059,0.035,0.577,0.599,32.77,35.95,,,34.53,0.209,0.2392
146,10476.0,16,7/12/2017,10:53,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 146.szv,2.3,7.5,0.365,1.665,0.158,0.222,0.879,0.852,0.062,0.548,0.14,4.11,,,0.57,0.209,0.2392
147,10477.0,15,7/12/2017,10:53,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 147.szv,7.9,13.2,1.773,2.797,0.225,0.212,0.67,0.383,0.874,0.935,6.9,12.33,0.677,0.377,9.69,0.199,0.1963
148,10477.0,16,7/12/2017,10:54,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 148.szv,55.9,60.0,10.7,11.772,0.191,0.196,0.056,0.088,0.833,0.841,46.53,50.46,,,48.77,0.199,0.1963
149,10478.0,15,7/12/2017,10:56,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 149.szv,15.4,19.8,3.78,5.162,0.246,0.261,0.068,0.231,0.468,0.485,7.2,9.6,0.072,0.201,7.48,0.2175,0.2347
150,10478.0,16,7/12/2017,10:56,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 150.szv,1.1,6.2,0.205,1.504,0.192,0.244,0.908,0.814,0.065,0.668,0.06,4.04,0.881,0.802,1.09,0.2175,0.2347
151,10479.0,15,7/12/2017,10:58,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 151.szv,20.3,24.8,4.732,6.198,0.233,0.25,0.203,0.196,0.711,0.74,14.43,18.35,,,16.13,0.2108,0.2267
152,10479.0,16,7/12/2017,10:58,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 152.szv,56.8,60.0,11.523,12.385,0.203,0.206,0.04,0.05,0.761,0.743,43.24,44.58,,,43.18,0.2108,0.2267
153,10480.0,15,7/12/2017,11:00,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 153.szv,8.5,10.8,2.526,3.249,0.298,0.301,0.409,0.209,0.817,0.79,6.92,8.51,0.39,0.17,7.98,0.231,0.2343
154,10480.0,16,7/12/2017,11:01,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 154.szv,57.3,60.0,12.831,13.641,0.224,0.227,0.03,0.074,0.789,0.794,45.21,47.65,,,46.68,0.231,0.2343
155,10481.0,15,7/12/2017,11:03,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 155.szv,6.9,9.5,2.114,2.966,0.308,0.314,0.286,0.284,0.755,0.686,5.17,6.48,0.287,0.241,5.63,0.2625,0.2757
156,10481.0,16,7/12/2017,11:03,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 156.szv,2.5,5.5,0.612,1.528,0.248,0.279,0.921,0.555,0.187,0.503,0.46,2.75,0.865,0.553,1.44,0.2625,0.2757
157,10482.0,15,7/12/2017,11:04,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 157.szv,54.8,60.0,12.518,13.818,0.228,0.23,0.1,0.12,0.849,0.864,46.49,51.86,,,48.73,0.2308,0.229
158,10482.0,16,7/12/2017,11:06,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 158.szv,35.6,40.4,6.294,7.485,0.177,0.185,0.063,0.159,0.899,0.888,32.01,35.89,,,32.56,0.2308,0.229
159,10483.0,15,7/12/2017,11:07,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 159.szv,0.3,2.0,0.062,0.516,0.223,0.261,0.998,0.888,0.032,0.244,0.01,0.48,0.895,0.882,0.09,0.2482,0.2652
160,10483.0,16,7/12/2017,11:07,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 160.szv,2.7,6.3,0.812,1.836,0.303,0.292,0.991,0.541,0.359,0.715,0.96,4.49,0.995,0.522,2.92,0.2482,0.2652
161,10474.0,17,7/12/2017,11:48,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 161.szv,58.7,60.0,11.245,11.366,0.192,0.189,0.104,0.113,0.85,0.838,49.88,50.26,,,50.04,0.2263,0.226
162,10474.0,18,7/12/2017,11:50,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 162.szv,1.1,6.4,0.275,1.664,0.254,0.261,0.976,0.727,0.108,0.766,0.12,4.88,0.966,0.721,2.07,0.2263,0.226
163,10475.0,17,7/12/2017,11:51,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 163.szv,50.7,54.4,11.783,12.338,0.233,0.227,0.088,0.069,0.845,0.85,42.84,46.19,0.087,0.065,44.73,0.208,0.2155
164,10475.0,18,7/12/2017,11:53,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 164.szv,55.5,60.0,11.953,13.064,0.215,0.218,0.022,0.09,0.618,0.612,34.31,36.74,,,34.53,0.208,0.2155
165,10476.0,17,7/12/2017,11:55,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 165.szv,1.8,4.2,0.375,1.106,0.209,0.264,0.768,0.576,0.169,0.274,0.3,1.14,0.851,0.512,0.51,0.209,0.2392
166,10476.0,18,7/12/2017,11:55,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 166.szv,4.1,7.2,0.641,1.467,0.156,0.204,0.539,0.585,0.211,0.327,0.87,2.36,,,0.94,0.209,0.2392
167,10477.0,17,7/12/2017,11:56,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 167.szv,1.3,3.5,0.26,0.654,0.2,0.187,0.891,0.756,0.116,0.27,0.15,0.95,,,0.42,0.199,0.1963
168,10477.0,18,7/12/2017,11:56,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 168.szv,28.7,31.4,5.313,5.834,0.185,0.186,0.157,0.094,0.627,0.631,17.88,19.68,0.149,0.092,18.88,0.199,0.1963
169,10478.0,17,7/12/2017,11:57,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 169.szv,30.4,34.5,7.548,8.741,0.248,0.253,0.132,0.128,0.452,0.52,13.75,17.95,,,16.03,0.2175,0.2347
170,10478.0,18,7/12/2017,11:58,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 170.szv,1.4,3.3,0.233,0.635,0.17,0.194,0.688,0.736,0.044,0.2,0.06,0.65,0.465,0.723,0.12,0.2175,0.2347
171,10479.0,17,7/12/2017,11:58,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 171.szv,57.2,60.0,13.522,14.444,0.236,0.241,0.052,0.022,0.816,0.798,46.69,47.86,,,47.02,0.2108,0.2267
172,10479.0,18,7/12/2017,12:00,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 172.szv,0.8,2.1,0.099,0.388,0.124,0.185,0.706,0.915,0.043,0.143,0.03,0.3,,,0.05,0.2108,0.2267
173,10480.0,17,7/12/2017,12:01,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 173.szv,55.2,60.0,11.91,13.225,0.216,0.22,0.11,0.011,0.706,0.725,38.96,43.5,,,40.54,0.231,0.2343
174,10480.0,18,7/12/2017,12:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 174.szv,55.2,60.0,11.067,12.332,0.201,0.206,0.059,0.047,0.819,0.846,45.2,50.73,,,47.7,0.231,0.2343
175,10481.0,17,7/12/2017,12:05,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 175.szv,3.5,3.5,1.116,1.116,0.321,0.321,0.987,0.987,0.564,0.564,1.89,1.89,0.981,0.981,0.07,0.2625,0.2757
176,10481.0,18,7/12/2017,12:05,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 176.szv,50.3,52.1,12.426,12.917,0.247,0.248,0.044,0.05,0.583,0.579,29.3,30.14,0.029,0.038,29.62,0.2625,0.2757
177,10482.0,17,7/12/2017,12:07,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 177.szv,8.2,12.0,2.228,3.367,0.272,0.281,0.574,0.299,0.748,0.862,6.14,10.34,,,8.92,0.2308,0.229
178,10482.0,18,7/12/2017,12:07,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 178.szv,8.2,13.3,2.011,2.805,0.245,0.211,0.58,0.42,0.721,0.904,5.83,11.93,0.568,0.42,8.59,0.2308,0.229
179,10483.0,17,7/12/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 179.szv,10.6,14.5,2.921,4.242,0.276,0.293,0.083,0.248,0.459,0.507,4.86,7.35,,,5.44,0.2482,0.2652
180,10483.0,18,7/12/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 180.szv,18.0,21.2,3.93,4.731,0.218,0.223,0.187,0.194,0.437,0.499,7.86,10.57,0.153,0.182,8.87,0.2482,0.2652
