Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,10494,10,9/16/2017,10:01,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 341.szv,1.8,4.6,2.41,3.354,1.339,0.729,0.112,0.324,0.385,0.571,0.57,2.45,0.075,0.309,1.55,0.4682,0.3688
342,10495,10,9/16/2017,10:01,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 342.szv,3.9,6.2,0.994,1.69,0.255,0.273,0.789,0.389,0.266,0.41,1,2.49,0.793,0.366,1.84,0.263,0.2538
343,10496,10,9/16/2017,10:02,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 343.szv,1.3,5,0.132,1.314,0.102,0.263,0.999,0.862,0.039,0.55,0.04,2.59,0.478,0.798,0.57,0.2302,0.2828
344,10497,10,9/16/2017,10:02,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 344.szv,1.4,5.7,0.165,1.669,0.121,0.295,0.96,0.709,0.052,0.701,0.06,3.81,0.684,0.7,1.5,0.2235,0.2747
345,10498,10,9/16/2017,10:02,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 345.szv,5.1,7,1.671,2.294,0.328,0.328,0.58,0.284,0.53,0.563,2.51,3.74,0.549,0.238,3.29,0.2597,0.2737
346,10499,10,9/16/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 346.szv,2.9,6.9,0.212,1.408,0.073,0.204,0.654,0.847,0.036,0.369,0.09,2.37,0.26,0.768,-0.24,0.2518,0.2603
347,10500,10,9/16/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 347.szv,0.7,2.3,0.05,0.343,0.072,0.149,1.046,0.99,0.039,0.164,0.03,0.38,,,0,0.2032,0.2187
348,10501,10,9/16/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 348.szv,3.2,3.2,0.958,0.958,0.299,0.299,0.989,0.989,0.409,0.409,1.26,1.26,0.982,0.982,-0.09,0.279,0.2735
349,10502,10,9/16/2017,10:04,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 349.szv,7,10.2,1.85,2.6,0.264,0.255,0.493,0.35,0.733,0.738,4.82,7.22,0.459,0.302,6.06,0.231,0.235
350,10503,10,9/16/2017,10:04,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 350.szv,0.5,3.7,0.095,0.967,0.19,0.261,0.987,0.868,0.018,0.449,0,1.49,0.999,0.858,0.36,0.2332,0.2427
