Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10494,11,9/16/2017,10:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 351.szv,1.8,4.7,0.442,1.436,0.246,0.306,0.892,0.803,0.158,0.533,0.28,2.5,,,0.62,0.4723,0.3688
352,10495,11,9/16/2017,10:13,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 352.szv,3.3,6.8,1.029,2.359,0.312,0.347,0.831,0.408,0.456,0.653,1.39,4.28,0.86,0.388,3.11,0.2332,0.2538
353,10496,11,9/16/2017,10:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 353.szv,6,7.8,1.806,2.326,0.303,0.3,0.225,0.262,0.436,0.439,2.47,3.27,0.192,0.219,2.84,0.2737,0.2828
354,10497,11,9/16/2017,10:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 354.szv,1.2,2.1,0.199,0.456,0.166,0.217,0.508,0.775,0.027,0.156,0,0.14,,0.978,0.04,0.2722,0.2747
355,10498,11,9/16/2017,10:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 355.szv,4.6,7,1.279,1.809,0.279,0.259,0.716,0.416,0.502,0.569,2.27,3.94,0.696,0.366,3.1,0.2702,0.2737
356,10499,11,9/16/2017,10:15,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 356.szv,4.8,7.8,1.34,2.155,0.279,0.276,0.431,0.414,0.464,0.501,2.08,3.74,0.413,0.367,2.64,0.2632,0.2603
357,10500,11,9/16/2017,10:15,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 357.szv,0.3,3.7,0,0.793,0,0.214,,1,0.09,0.665,0.03,2.46,,,0.14,0.168,0.2187
358,10502,11,9/16/2017,10:15,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 358.szv,0.5,2,0.084,0.453,0.169,0.227,0.961,0.95,0.004,0.186,0,0.3,0.999,0.873,0.03,0.1982,0.235
359,10503,11,9/16/2017,10:16,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 359.szv,1,4.9,0.06,1.056,0.06,0.216,0.829,0.915,0.035,0.411,0.02,1.88,0.764,0.891,-0.09,0.1922,0.2427
360,10501,11,9/16/2017,10:18,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 360.szv,0.2,2.4,0.033,0.65,0.165,0.271,0.933,0.98,0,0.342,0,0.68,,0.986,0.06,0.2545,0.2735
