Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
526,10248,11,10/15/2016,10:58,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 526.szv,0.7,4.7,0.142,1.449,0.203,0.308,0.895,0.708,0.03,0.513,0.01,2.21,0.999,0.671,0.87,0.1933,0.2337
527,10249,11,10/15/2016,10:59,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 527.szv,4.2,7.8,0.96,2.185,0.229,0.28,0.61,0.44,0.321,0.455,1.21,3.37,0.605,0.405,2.03,0.1943,0.2382
528,10250,11,10/15/2016,11:00,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 528.szv,0.8,2.5,0.098,0.538,0.129,0.219,0.894,0.89,0.037,0.181,0.02,0.42,0.88,0.742,0.06,0.1968,0.2283
529,10251,11,10/15/2016,11:01,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 529.szv,0.7,2.9,0.063,0.608,0.093,0.211,0.944,0.882,0.021,0.261,0,0.64,0.644,0.885,0.06,0.1648,0.2337
530,10252,11,10/15/2016,11:01,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 530.szv,6.5,9.5,1.985,3.014,0.305,0.317,0.505,0.285,0.526,0.661,3.14,5.93,0.499,0.274,4.9,0.2578,0.2687
531,10253,11,10/15/2016,11:02,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 531.szv,2.1,5.1,0.427,1.331,0.208,0.263,0.757,0.645,0.122,0.403,0.18,1.79,0.772,0.643,0.61,0.257,0.2713
532,10254,11,10/15/2016,11:03,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 532.szv,8.1,9.4,1.853,2.262,0.23,0.242,0.126,0.2,0.395,0.354,2.11,2.35,0.058,0.154,2.17,0.1758,0.2463
533,10255,11,10/15/2016,11:03,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 533.szv,0.4,2,0.065,0.461,0.182,0.235,0.982,0.978,0,0.227,0,0.36,,0.964,0.05,0.2303,0.2372
534,10256,11,10/15/2016,11:04,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 534.szv,7.3,10.7,2.122,3.091,0.291,0.289,0.551,0.317,0.664,0.763,4.33,7.57,0.563,0.305,6.15,0.2507,0.2672
535,10257,11,10/15/2016,11:05,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 535.szv,12,15.3,3.8,4.955,0.318,0.325,0.124,0.201,0.748,0.733,8.53,10.78,0.094,0.185,9.51,0.2432,0.271
536,10258,11,10/15/2016,11:06,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 536.szv,5.7,9.2,1.427,2.473,0.251,0.269,0.681,0.416,0.535,0.623,2.67,5.29,0.681,0.401,3.61,0.2563,0.2722
537,10259,11,10/15/2016,11:06,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 537.szv,4.4,8.2,0.979,2.05,0.223,0.25,0.478,0.529,0.108,0.444,0.4,3.33,0.408,0.514,1.34,0.2488,0.2622
538,10260,11,10/15/2016,11:07,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 538.szv,6.2,9.3,1.917,2.985,0.309,0.321,0.575,0.323,0.565,0.681,3.3,6.09,0.514,0.28,5.01,0.2417,0.2635
539,10261,11,10/15/2016,11:08,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 539.szv,0.9,3.2,0.125,0.845,0.14,0.264,0.87,0.806,0.016,0.228,0.01,0.65,0.379,0.718,0.05,0.223,0.247
540,10262,11,10/15/2016,11:08,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 540.szv,1.3,4.6,0.093,1.218,0.072,0.265,0.903,0.788,0.031,0.374,0.03,1.56,0.613,0.743,0.12,0.2113,0.2713
