Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,10382,6,3/31/2017,11:03,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 301.szv,5.5,7.6,1.532,2.213,0.279,0.292,0.37,0.316,0.414,0.423,1.96,2.89,0.342,0.288,2.26,0.266,0.2868
302,10383,6,3/31/2017,11:04,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 302.szv,56.8,60,13.556,14.576,0.239,0.243,0.058,0.064,0.694,0.688,38.4,40.27,0.051,0.06,38.71,0.2402,0.2645
303,10384,6,3/31/2017,11:05,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 303.szv,13.3,15.7,3.834,4.486,0.288,0.286,0.114,0.142,0.39,0.414,5.02,6.31,0.083,0.126,5.75,0.2338,0.232
304,10385,6,3/31/2017,11:06,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 304.szv,11.1,15,3.677,5.077,0.332,0.339,0.106,0.242,0.753,0.732,8.22,10.85,0.076,0.22,8.96,0.2728,0.2895
305,10386,6,3/31/2017,11:07,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 305.szv,3.2,3.2,1.214,1.214,0.379,0.379,0.868,0.868,0.544,0.544,1.67,1.67,0.83,0.83,0.37,0.2585,0.2558
306,10387,6,3/31/2017,11:08,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 306.szv,4.7,7.3,1.258,2.069,0.27,0.285,0.691,0.375,0.421,0.511,1.82,3.54,0.66,0.35,2.65,0.2665,0.2738
307,10388,6,3/31/2017,11:08,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 307.szv,0.5,1.1,0.105,0.246,0.211,0.223,0.977,0.798,0.043,0.093,0.01,0.08,0.999,0.751,0.02,0.2375,0.2595
308,10389,6,3/31/2017,11:09,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 308.szv,19.5,20.6,6.51,6.77,0.334,0.329,0.087,0.071,0.565,0.554,10.95,11.34,0.073,0.049,11.16,0.2655,0.2938
309,10390,6,3/31/2017,11:09,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 309.szv,11.9,13.5,3.541,3.696,0.298,0.274,0.125,0.142,0.487,0.476,5.57,6.21,0.085,0.113,5.89,0.289,0.2657
310,10391,6,3/31/2017,11:10,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 310.szv,11.2,13.4,3.069,3.591,0.274,0.268,0.179,0.199,0.444,0.444,4.97,5.95,,,5.28,0.2588,0.258
