Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
432,10450,9,5/20/2017,9:52,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 432.szv,15.5,18.2,4.144,5.037,0.268,0.277,0.048,0.166,0.625,0.588,9.3,10.33,0.036,0.149,9.32,0.2542,0.271
433,10451,9,5/20/2017,9:52,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 433.szv,0.9,5.1,0.095,1.236,0.106,0.242,0.992,0.892,0.03,0.572,0,2.45,,0.888,0.42,0.2152,0.2475
434,10452,9,5/20/2017,9:53,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 434.szv,2.5,6.9,0.272,1.644,0.109,0.238,0.787,0.792,0.042,0.619,0.03,3.18,0.857,0.794,0.74,0.23,0.2643
435,10453,9,5/20/2017,9:53,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 435.szv,0.7,3.6,0.041,0.842,0.062,0.237,0.946,0.944,0.01,0.323,0,1.07,0.654,0.942,-0.16,0.2042,0.2618
436,10454,9,5/20/2017,9:53,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 436.szv,12,14.3,2.963,3.644,0.248,0.256,0.259,0.148,0.588,0.588,6.99,8.33,0.246,0.144,7.76,0.1558,0.2305
437,10455,9,5/20/2017,9:54,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 437.szv,8.6,10.7,2.262,2.869,0.263,0.268,0.311,0.219,0.666,0.649,5.24,6.47,0.293,0.203,5.88,0.2508,0.2642
438,10457,9,5/20/2017,9:54,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 438.szv,0.8,3.5,0.052,0.832,0.065,0.238,0.986,0.976,0,0.358,0,0.82,,0.989,-0.02,0.2353,0.2673
439,10458,9,5/20/2017,9:54,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 439.szv,3.8,8.4,0.666,1.815,0.175,0.216,0.909,0.674,0.181,0.68,0.43,4.75,0.932,0.672,2.1,0.2257,0.2423
440,10459,9,5/20/2017,9:55,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 440.szv,8.4,11.7,2.174,3.201,0.259,0.274,0.36,0.336,0.635,0.643,4.97,7.15,0.371,0.303,5.49,0.2523,0.2925
441,10460,9,5/20/2017,9:55,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 441.szv,0.6,2.5,0.091,0.563,0.151,0.225,0.799,0.936,0,0.227,0,0.43,,0.975,-0.01,0.2112,0.235
442,10461,9,5/20/2017,9:56,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 442.szv,4.3,8.9,0.933,2.039,0.217,0.229,0.983,0.528,0.39,0.726,1.68,6.47,,,3.93,0.2083,0.2312
443,10462,9,5/20/2017,9:56,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 443.szv,1.7,5.8,0.199,1.588,0.117,0.274,0.454,0.757,0.05,0.562,0.07,3.13,0.882,0.758,0.69,0.2528,0.2803
444,10463,9,5/20/2017,9:57,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 444.szv,12.3,15.6,3.123,4.146,0.255,0.266,0.281,0.227,0.59,0.676,6.89,10.12,0.27,0.217,8.66,0.199,0.2625
