Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
193,9837,8,6/27/2015,10:08,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 193.szv,11.4,13.3,3.141,3.559,0.276,0.268,0.288,0.201,0.718,0.706,8.17,9.38,,,8.82,0.273,0.273
194,9838,8,6/27/2015,10:09,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 194.szv,0.4,4.2,0.087,1.027,0.218,0.245,0.983,0.928,0.037,0.497,0.01,2.06,0.985,0.924,0.23,0.229,0.2473
195,9839,8,6/27/2015,10:10,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 195.szv,8.4,11.4,2.363,3.086,0.282,0.271,0.518,0.289,0.771,0.816,6.21,9.01,0.5,0.257,7.85,0.2198,0.2633
196,9840,8,6/27/2015,10:10,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 196.szv,10.4,14.2,2.875,3.729,0.276,0.263,0.463,0.308,0.523,0.658,5.41,9.3,0.42,0.269,7.33,0.2588,0.2635
197,9841,8,6/27/2015,10:11,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 197.szv,5.4,10.2,1.323,2.553,0.245,0.25,0.784,0.516,0.398,0.71,2.15,7.24,,,4.51,0.2352,0.2403
198,9842,8,6/27/2015,10:11,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 198.szv,2.4,6.4,0.476,1.517,0.198,0.237,0.852,0.725,0.111,0.5,0.27,3.2,,,1.24,0.1958,0.2392
