Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
451,10248,6,10/14/2016,11:04,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 451.szv,0.8,3.4,0.225,1.131,0.281,0.333,0.92,0.712,0.062,0.465,0.04,1.51,0.858,0.7,0.62,0.2565,0.2953
452,10249,6,10/14/2016,11:05,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 452.szv,10.4,14.4,2.614,3.734,0.252,0.26,0.271,0.296,0.376,0.506,3.67,6.96,0.24,0.275,5,0.2372,0.2485
453,10250,6,10/14/2016,11:05,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 453.szv,0.3,2.5,0.043,0.555,0.143,0.222,1,0.894,0.05,0.277,0.01,0.69,,,0.14,0.2075,0.2195
454,10251,6,10/14/2016,11:06,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 454.szv,8.1,11.5,2.261,3.427,0.279,0.298,0.37,0.286,0.58,0.57,4.69,6.55,,,5.18,0.2423,0.2647
455,10252,6,10/14/2016,11:06,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 455.szv,1.8,5.7,0.42,1.617,0.233,0.284,0.741,0.691,0.067,0.505,0.11,2.8,0.403,0.647,0.9,0.2402,0.263
456,10253,6,10/14/2016,11:07,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 456.szv,17.4,20.8,4.47,5.451,0.257,0.262,0.179,0.164,0.565,0.61,9.69,12.54,0.168,0.158,11.1,0.2587,0.2515
457,10254,6,10/14/2016,11:07,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 457.szv,47.3,49,11.835,12.252,0.25,0.25,0.042,0.039,0.581,0.576,27.32,28.06,0.036,0.036,27.63,0.2437,0.2577
458,10255,6,10/14/2016,11:08,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 458.szv,8.5,10.6,2.547,4.318,0.3,0.408,0.234,0.165,0.487,0.496,4.04,5.16,0.209,0.14,4.69,0.2573,0.2822
459,10256,6,10/14/2016,11:09,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 459.szv,24.6,27.5,6.558,7.507,0.267,0.273,0.031,0.109,0.585,0.57,14.3,15.58,0.024,0.106,14.38,0.2163,0.2712
460,10257,6,10/14/2016,11:10,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 460.szv,2,5.2,0.582,1.62,0.291,0.312,0.754,0.588,0.116,0.431,0.22,2.18,0.513,0.516,1.06,0.2555,0.2585
461,10258,6,10/14/2016,11:10,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 461.szv,0.4,2.1,0.103,0.495,0.279,0.239,0.772,0.902,0.049,0.263,0.01,0.51,0.999,0.894,0.11,0.2542,0.253
462,10259,6,10/14/2016,11:10,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 462.szv,7.4,9.2,2.206,2.705,0.298,0.294,0.364,0.188,0.439,0.462,3.25,4.25,,,3.87,0.2582,0.2592
463,10260,6,10/14/2016,11:11,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 463.szv,7.1,11.1,1.868,3.13,0.263,0.282,0.266,0.342,0.43,0.471,2.98,5.14,0.231,0.325,3.33,0.2377,0.2527
464,10261,6,10/14/2016,11:11,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 464.szv,0.8,3.9,0.13,0.932,0.162,0.239,0.904,0.841,0.068,0.411,0.05,1.6,,,0.37,0.2298,0.246
465,10262,6,10/14/2016,11:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 465.szv,2.6,2.6,0.749,0.749,0.293,0.293,0.977,0.977,0.365,0.365,0.88,0.88,0.97,0.97,0.05,0.2195,0.2292
