Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
313,9825,2,6/26/2015,10:39,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 313.szv,4.5,9.5,0.904,2.204,0.201,0.232,0.504,0.506,0.356,0.503,1.28,4.32,0.477,0.486,2.09,0.195,0.2083
314,9826,2,6/26/2015,10:40,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 314.szv,3.4,5.5,0.822,1.379,0.242,0.251,0.733,0.466,0.288,0.407,0.76,1.94,0.705,0.406,1.39,0.2052,0.2533
315,9827,2,6/26/2015,10:40,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 315.szv,9.1,13.4,2.777,4.36,0.307,0.326,0.354,0.281,0.596,0.655,5.05,8.36,0.346,0.261,6.43,0.2332,0.2618
316,9828,2,6/26/2015,10:42,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 316.szv,7.4,9.9,2.489,3.159,0.336,0.319,0.154,0.262,0.56,0.548,3.78,5.07,0.141,0.247,4.17,0.2495,0.3017
317,9829,2,6/26/2015,10:42,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 317.szv,0.9,2.8,0.128,0.627,0.143,0.224,0.832,0.858,0.025,0.237,0.01,0.58,0.625,0.84,0.07,0.2445,0.2575
318,9830,2,6/26/2015,10:43,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 318.szv,22.3,25.4,6.363,7.214,0.285,0.284,0.103,0.131,0.59,0.59,12.82,14.66,0.088,0.122,13.29,0.2787,0.2775
319,9831,2,6/26/2015,10:44,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 319.szv,57.1,60,15.706,16.476,0.275,0.275,0.059,0.017,0.687,0.682,39.22,40.92,,,39.8,0.2605,0.262
320,9832,2,6/26/2015,10:46,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 320.szv,1.1,3.2,0.154,0.655,0.143,0.206,0.884,0.719,0.067,0.259,0.07,0.82,,,0.25,0.1937,0.2232
321,9833,2,6/26/2015,10:47,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 321.szv,57.8,60,12.845,13.315,0.222,0.222,0.104,0.103,0.81,0.796,46.82,47.73,,,47.13,0.2195,0.2282
322,9834,2,6/26/2015,10:49,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 322.szv,51.5,56.2,9.525,10.586,0.185,0.188,0.133,0.119,0.816,0.834,42.05,46.86,,,43.97,0.2078,0.2208
323,9835,2,6/26/2015,10:50,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 323.szv,6.2,8.9,1.707,2.692,0.275,0.302,0.491,0.315,0.692,0.697,4.02,5.93,0.505,0.28,5.01,0.26,0.2708
324,9836,2,6/26/2015,10:51,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 324.szv,1.7,4.9,0.311,1.353,0.184,0.277,0.793,0.714,0.064,0.392,0.09,1.82,0.585,0.615,0.6,0.2127,0.2538
