Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10474,2,7/14/2017,9:43,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 261.szv,1.5,5.9,0.089,1.121,0.061,0.191,0.812,0.873,0,0.431,0,1.75,,0.847,0.25,0.1435,0.1935
262,10475,2,7/14/2017,9:43,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 262.szv,1.7,5.9,0.124,1.002,0.074,0.171,0.917,0.822,0.028,0.279,0.05,1.64,,,0.02,0.1435,0.1753
263,10476,2,7/14/2017,9:44,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 263.szv,1.9,5.3,0.139,0.974,0.073,0.184,0.774,0.912,0,0.353,0,1.09,,0.937,-0.05,0.1863,0.2258
264,10477,2,7/14/2017,9:44,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 264.szv,9.6,15.5,2.395,3.864,0.249,0.249,0.539,0.385,0.366,0.661,2.66,8.71,0.553,0.367,6.39,0.148,0.1778
265,10478,2,7/14/2017,9:44,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 265.szv,6.3,11.3,0.97,2.355,0.154,0.208,0.725,0.461,0.235,0.515,1.15,5.1,0.731,0.45,2.8,0.1772,0.1995
266,10479,2,7/14/2017,9:45,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 266.szv,4.5,6.6,0.37,0.903,0.082,0.137,0.542,0.555,0.061,0.176,0.21,0.97,0.85,0.528,0.35,0.1642,0.2067
267,10480,2,7/14/2017,9:46,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 267.szv,2.5,8.7,0.227,1.865,0.091,0.215,0.851,0.669,0.049,0.644,0.07,4.86,0.843,0.651,2.03,0.1268,0.1857
268,10481,2,7/14/2017,9:46,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 268.szv,7.4,11.1,1.219,2.396,0.165,0.216,0.773,0.466,0.219,0.383,1.12,3.38,0.729,0.485,1.28,0.2032,0.236
269,10482,2,7/14/2017,9:46,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 269.szv,6.4,11.6,0.994,2.457,0.155,0.212,0.69,0.502,0.307,0.71,1.01,6.04,0.687,0.495,3.57,0.1958,0.2215
270,10483,2,7/14/2017,9:47,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 270.szv,4.6,6.6,0.463,0.983,0.101,0.15,0.641,0.505,0.066,0.203,0.14,0.84,0.538,0.473,0.43,0.1483,0.1937
