Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10464.0,7,7/11/2017,9:28,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 61.szv,58.5,60.0,17.089,17.312,0.292,0.289,0.029,0.037,0.707,0.7,41.38,41.97,,,41.56,0.3193,0.3222
62,10464.0,8,7/11/2017,9:30,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 62.szv,14.3,17.8,4.091,5.24,0.287,0.295,0.167,0.232,0.384,0.487,5.47,8.64,0.126,0.216,6.41,0.3193,0.3222
63,10465.0,7,7/11/2017,9:31,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 63.szv,30.6,34.1,9.05,10.055,0.296,0.295,0.097,0.109,0.621,0.659,19.0,22.48,,,20.51,0.279,0.3068
64,10465.0,8,7/11/2017,9:32,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 64.szv,14.5,16.1,4.389,4.659,0.303,0.289,0.163,0.115,0.514,0.518,7.45,8.34,,,7.91,0.279,0.3068
65,10466.0,7,7/11/2017,9:32,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 65.szv,0.5,3.2,0.077,0.894,0.155,0.28,0.992,0.897,0.05,0.462,0.02,1.48,,,0.3,0.2773,0.2975
66,10466.0,8,7/11/2017,9:33,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 66.szv,4.6,6.3,1.632,2.192,0.356,0.349,0.525,0.288,0.632,0.622,2.89,3.9,0.497,0.235,3.5,0.2773,0.2975
67,10467.0,7,7/11/2017,9:35,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 67.szv,13.8,17.8,4.268,5.607,0.31,0.316,0.04,0.225,0.594,0.652,8.17,11.56,0.033,0.212,9.26,0.297,0.296
68,10467.0,8,7/11/2017,9:35,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 68.szv,56.5,60.0,16.11,17.428,0.285,0.291,0.019,0.067,0.67,0.668,37.87,40.1,,,38.17,0.297,0.296
69,10468.0,7,7/11/2017,9:37,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 69.szv,6.5,8.2,1.576,2.003,0.242,0.244,0.539,0.278,0.571,0.581,3.71,4.76,,,4.17,0.3167,0.316
70,10468.0,8,7/11/2017,9:38,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 70.szv,4.9,7.7,1.513,2.467,0.309,0.32,0.671,0.442,0.452,0.578,2.21,4.45,,,3.17,0.3167,0.316
71,10469.0,7,7/11/2017,9:38,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 71.szv,1.2,3.8,0.256,0.943,0.213,0.248,0.931,0.716,0.08,0.365,0.1,1.39,,,0.42,0.2515,0.2575
72,10469.0,8,7/11/2017,9:38,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 72.szv,36.2,39.5,10.071,10.912,0.278,0.276,0.085,0.077,0.631,0.659,22.83,26.02,,,24.68,0.2515,0.2575
73,10470.0,7,7/11/2017,9:40,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 73.szv,55.9,60.0,13.872,15.184,0.248,0.253,0.102,0.082,0.8,0.822,44.71,49.31,,,47.11,0.2512,0.2542
74,10470.0,8,7/11/2017,9:41,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 74.szv,50.6,54.2,12.114,13.18,0.24,0.243,0.016,0.075,0.672,0.66,34.0,35.74,0.018,0.069,33.97,0.2512,0.2542
75,10471.0,7,7/11/2017,9:43,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 75.szv,58.3,60.0,16.238,16.721,0.279,0.279,0.1,0.095,0.729,0.718,42.5,43.08,,,42.7,0.2397,0.2555
76,10471.0,8,7/11/2017,9:44,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 76.szv,40.3,43.2,9.693,10.329,0.241,0.239,0.093,0.073,0.667,0.67,26.88,28.93,,,27.7,0.2397,0.2555
77,10472.0,7,7/11/2017,9:46,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 77.szv,56.4,60.0,12.711,13.681,0.225,0.228,0.085,0.018,0.889,0.863,50.1,51.78,,,50.54,0.2173,0.211
78,10472.0,8,7/11/2017,9:47,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 78.szv,54.3,59.9,9.546,10.9,0.176,0.182,0.017,0.108,0.747,0.747,40.57,44.74,,,40.9,0.2173,0.211
