Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10494,4,9/15/2017,10:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 281.szv,8.2,12.7,2.356,3.699,0.287,0.291,0.447,0.348,0.737,0.769,4.8,8.47,0.462,0.329,6.34,0.2423,0.2583
282,10495,4,9/15/2017,10:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 282.szv,1.3,4.8,0.174,1.075,0.134,0.224,0.911,0.811,0,0.339,0,1.19,,0.855,0,0.186,0.2212
283,10496,4,9/15/2017,10:28,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 283.szv,8.6,11.1,1.977,2.708,0.231,0.245,0.276,0.194,0.479,0.479,3.17,4.37,0.256,0.189,3.92,0.113,0.1928
284,10497,4,9/15/2017,10:28,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 284.szv,4,5.9,0.482,1.001,0.121,0.17,0.576,0.513,0.082,0.226,0.12,0.78,0.83,0.561,0.38,0.2053,0.2228
285,10498,4,9/15/2017,10:29,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 285.szv,0.9,5.3,0.088,1.43,0.098,0.27,0.965,0.851,0,0.663,0,2.8,,0.848,0.8,0.2175,0.2497
286,10499,4,9/15/2017,10:29,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 286.szv,6,9.4,1.378,2.258,0.23,0.241,0.676,0.411,0.573,0.582,2.49,4.51,0.692,0.372,3.35,0.2022,0.2283
287,10500,4,9/15/2017,10:29,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 287.szv,2.2,6.6,0.131,1.294,0.059,0.196,0.875,0.884,0,0.608,0,2.52,,0.888,0.63,0.185,0.2305
288,10501,4,9/15/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 288.szv,1.3,6,0.106,1.186,0.083,0.198,0.96,0.944,0,0.584,0,2.59,,0.939,0.54,0.1395,0.2055
289,10502,4,9/15/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 289.szv,4,5.8,0.377,0.679,0.095,0.118,0.476,0.692,0.032,0.132,0.04,0.4,0.271,0.725,0.03,0.1415,0.1932
290,10503,4,9/15/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 290.szv,5.6,5.6,1.27,1.27,0.227,0.227,0.942,0.942,0.556,0.556,2.47,2.47,0.936,0.936,0.18,0.1577,0.1838
