Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,10464,8,7/15/2017,10:47,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 321.szv,8.1,10,2.535,3.188,0.314,0.32,0.084,0.223,0.563,0.532,4.05,4.84,0.07,0.199,4.24,0.3262,0.3207
322,10465,8,7/15/2017,10:47,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 322.szv,1.2,5.2,0.152,1.41,0.13,0.273,0.928,0.872,0.082,0.609,0.09,3.07,0.881,0.861,0.34,0.2632,0.3072
323,10466,8,7/15/2017,10:48,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 323.szv,6.6,10.3,1.789,2.745,0.271,0.267,0.542,0.374,0.726,0.741,4.39,7.22,0.559,0.371,5.36,0.271,0.2745
324,10467,8,7/15/2017,10:48,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 324.szv,0.6,1.9,0.099,0.376,0.166,0.198,0.977,0.986,0.031,0.17,0.02,0.31,0.999,0.985,0.01,0.1933,0.253
325,10468,8,7/15/2017,10:49,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 325.szv,14.4,17.7,4.915,5.987,0.342,0.338,0.149,0.166,0.805,0.78,11.21,13.44,0.153,0.161,12.04,0.2765,0.2877
326,10469,8,7/15/2017,10:49,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 326.szv,0.7,5.1,0.121,1.36,0.173,0.267,0.826,0.934,0.043,0.632,0.03,3.16,0.754,0.921,0.24,0.267,0.2805
327,10470,8,7/15/2017,10:51,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 327.szv,1,2.6,0.125,0.48,0.125,0.185,0.929,0.948,0.013,0.208,0,0.35,,0.953,0.06,0.2033,0.2205
328,10471,8,7/15/2017,10:51,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 328.szv,2.4,6.2,0.017,1.035,0.007,0.167,1.275,0.948,0,0.478,0,1.44,,0.973,0.09,0.1912,0.2338
329,10472,8,7/15/2017,10:51,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 329.szv,2,3.7,0.268,0.655,0.134,0.177,0.583,0.704,0.083,0.188,0.16,0.68,0.51,0.649,0.17,0.2227,0.2383
330,10473,8,7/15/2017,10:52,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 330.szv,0.2,4.6,0.018,1.294,0.088,0.281,1,0.915,0,0.61,0,2.46,,0.913,0.34,0.2167,0.2575
