Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
1,10402.0,1,3/27/2017,11:02,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 1.szv,53.4,60.0,8.476,9.886,0.159,0.165,0.199,0.116,0.768,0.777,41.0,46.59,,,42.85,0.1618,0.1677
2,10402.0,2,3/27/2017,11:04,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 2.szv,55.3,60.0,6.006,8.519,0.109,0.142,0.133,0.137,0.506,0.536,27.96,32.13,,,30.73,0.1618,0.1677
3,10403.0,1,3/27/2017,11:07,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 3.szv,55.4,60.0,7.973,8.796,0.144,0.147,0.145,0.084,0.571,0.601,31.63,36.06,,,33.9,0.1783,0.1715
4,10403.0,2,3/27/2017,11:09,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 4.szv,30.4,33.4,5.538,6.146,0.182,0.184,0.163,0.108,0.653,0.654,19.86,21.83,,,21.04,0.1783,0.1715
5,10404.0,1,3/27/2017,11:11,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 5.szv,9.5,15.4,2.016,2.538,0.213,0.165,0.602,0.482,0.736,0.904,6.8,13.69,0.589,0.462,9.54,0.201,0.1945
6,10404.0,2,3/27/2017,11:12,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 6.szv,54.1,60.0,6.882,7.624,0.127,0.127,0.201,0.211,0.894,0.922,48.38,55.32,,,49.68,0.201,0.1945
7,10405.0,1,3/27/2017,11:14,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 7.szv,55.9,60.0,10.858,11.503,0.194,0.192,0.086,0.05,0.711,0.705,39.71,42.3,,,40.83,0.17,0.1798
8,10405.0,2,3/27/2017,11:17,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 8.szv,57.1,60.0,7.739,8.383,0.136,0.14,0.096,0.033,0.667,0.656,38.1,39.37,,,36.68,0.17,0.1798
9,10407.0,1,3/27/2017,11:20,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 9.szv,25.9,29.4,4.588,4.944,0.177,0.168,0.231,0.186,0.6,0.642,15.5,18.82,0.204,0.163,16.84,0.2087,0.231
10,10407.0,2,3/27/2017,11:20,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 10.szv,0.5,3.6,0.062,0.881,0.127,0.245,0.866,0.829,0.039,0.36,0.02,1.29,0.806,0.825,0.19,0.2087,0.231
