Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
91,10552.0,7,2/6/2018,9:34,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 91.szv,58.2,60.0,19.724,20.388,0.339,0.34,0.019,0.017,0.837,0.834,48.7,50.03,,,49.49,0.3303,0.3337
92,10552.0,8,2/6/2018,9:36,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 92.szv,56.7,60.0,16.865,18.019,0.297,0.3,0.026,0.081,0.848,0.848,48.06,50.87,,,48.74,0.3303,0.3337
93,10553.0,7,2/6/2018,9:38,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 93.szv,56.3,60.0,13.988,14.589,0.249,0.243,0.081,0.093,0.718,0.729,40.39,43.76,,,41.65,0.251,0.2712
94,10553.0,8,2/6/2018,9:40,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 94.szv,3.5,5.3,0.643,0.951,0.184,0.18,0.477,0.533,0.208,0.286,0.73,1.51,,,0.8,0.251,0.2712
95,10554.0,7,2/6/2018,9:41,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 95.szv,57.3,60.0,17.054,17.898,0.298,0.298,0.033,0.052,0.733,0.735,42.0,44.1,,,42.93,0.2393,0.2982
96,10554.0,8,2/6/2018,9:43,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 96.szv,52.7,54.7,13.266,13.806,0.252,0.252,0.056,0.051,0.679,0.676,35.76,36.99,,,36.25,0.2393,0.2982
97,10555.0,7,2/6/2018,9:44,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 97.szv,56.0,60.0,15.572,16.127,0.278,0.269,0.067,0.043,0.933,0.946,52.22,56.76,,,54.33,0.2835,0.2837
98,10555.0,8,2/6/2018,9:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 98.szv,14.9,18.8,3.561,4.584,0.239,0.244,0.34,0.264,0.882,0.936,13.13,17.58,0.302,0.242,15.01,0.2835,0.2837
99,10556.0,7,2/6/2018,9:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 99.szv,40.0,41.6,12.435,13.049,0.311,0.314,0.073,0.051,0.748,0.741,29.9,30.82,,,30.44,0.301,0.3027
100,10556.0,8,2/6/2018,9:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 100.szv,4.2,7.7,1.124,2.027,0.27,0.264,0.889,0.536,0.395,0.721,1.64,5.52,0.841,0.522,3.38,0.301,0.3027
101,10557.0,7,2/6/2018,9:48,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 101.szv,7.1,9.7,2.081,3.137,0.293,0.323,0.087,0.264,0.573,0.517,3.94,4.9,0.108,0.248,3.95,0.281,0.2927
102,10557.0,8,2/6/2018,9:48,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 102.szv,29.2,32.3,8.94,10.045,0.307,0.311,0.139,0.109,0.705,0.736,20.55,23.76,,,22.32,0.281,0.2927
103,10558.0,7,2/6/2018,9:49,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 103.szv,56.7,60.0,14.073,15.013,0.248,0.25,0.064,0.013,0.705,0.71,39.99,42.57,,,40.7,0.2913,0.2887
104,10558.0,8,2/6/2018,9:51,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 104.szv,56.1,60.0,13.652,14.952,0.243,0.249,0.103,0.018,0.809,0.824,45.36,49.42,,,46.86,0.2913,0.2887
105,10559.0,7,2/6/2018,9:53,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 105.szv,58.3,60.0,15.116,15.698,0.259,0.262,0.044,0.077,0.902,0.89,52.57,53.36,,,52.85,0.2292,0.2798
106,10559.0,8,2/6/2018,9:55,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 106.szv,40.0,43.2,10.568,11.532,0.264,0.267,0.127,0.093,0.796,0.812,31.84,35.05,,,33.5,0.2292,0.2798
107,10560.0,7,2/6/2018,9:56,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 107.szv,56.7,60.0,13.935,14.83,0.246,0.247,0.052,0.035,0.875,0.869,49.61,52.11,,,50.05,0.2962,0.2952
108,10560.0,8,2/6/2018,9:58,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 108.szv,56.2,60.0,12.143,13.113,0.216,0.219,0.085,0.054,0.928,0.929,52.16,55.73,,,52.75,0.2962,0.2952
109,10561.0,7,2/6/2018,10:00,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 109.szv,56.5,60.0,14.354,14.739,0.254,0.246,0.055,0.051,0.839,0.854,47.42,51.23,,,48.54,0.317,0.3233
110,10561.0,8,2/6/2018,10:02,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 110.szv,28.8,30.0,8.307,8.655,0.289,0.289,0.022,0.05,0.645,0.63,18.57,18.9,0.012,0.045,18.61,0.317,0.3233
111,10562.0,7,2/6/2018,10:03,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 111.szv,58.3,60.0,16.811,17.157,0.288,0.286,0.075,0.081,0.834,0.827,48.6,49.59,,,49.13,0.2932,0.2895
112,10562.0,8,2/6/2018,10:05,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 112.szv,56.0,60.0,14.527,15.489,0.259,0.258,0.028,0.006,0.881,0.89,49.31,53.39,,,50.85,0.2932,0.2895
113,10563.0,7,2/6/2018,10:07,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 113.szv,58.6,60.0,15.638,16.035,0.267,0.267,0.041,0.06,0.869,0.857,50.9,51.39,,,51.13,0.2837,0.2838
114,10563.0,8,2/6/2018,10:09,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 114.szv,55.8,60.0,12.233,13.255,0.219,0.221,0.014,0.054,0.829,0.841,46.26,50.48,,,47.28,0.2837,0.2838
115,10564.0,7,2/6/2018,10:11,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 115.szv,57.3,60.0,15.341,16.167,0.268,0.27,0.018,0.063,1.028,1.013,58.89,60.78,,,59.54,0.3288,0.3043
116,10564.0,8,2/6/2018,10:13,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 116.szv,29.9,33.2,7.728,8.655,0.258,0.261,0.118,0.116,0.902,0.895,26.97,29.72,,,27.74,0.3288,0.3043
117,10565.0,7,2/6/2018,10:14,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 117.szv,31.0,33.8,10.458,10.645,0.338,0.315,0.106,0.1,0.82,0.829,25.39,27.99,,,26.7,0.3203,0.3212
118,10565.0,8,2/6/2018,10:15,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 118.szv,41.8,44.3,11.934,12.636,0.286,0.286,0.093,0.064,0.832,0.836,34.75,37.01,,,35.82,0.3203,0.3212
119,10566.0,7,2/6/2018,10:17,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 119.szv,35.1,36.7,9.688,10.12,0.276,0.276,0.087,0.052,0.853,0.843,29.85,30.85,0.085,0.05,30.37,0.3067,0.3043
120,10566.0,8,2/6/2018,10:18,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 120.szv,29.5,30.8,8.999,9.387,0.305,0.305,0.048,0.055,0.711,0.697,20.99,21.47,0.043,0.044,21.17,0.3067,0.3043
