Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10392,2,3/31/2017,9:58,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 261.szv,1.6,4.5,0.285,1.109,0.182,0.248,0.869,0.842,0.069,0.369,0.1,1.6,0.707,0.722,0.35,0.2517,0.274
262,10393,2,3/31/2017,9:59,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 262.szv,1.3,3.2,0.193,0.745,0.148,0.233,0.969,0.87,0.046,0.305,0.01,0.67,0.999,0.876,0.12,0.2777,0.2915
263,10394,2,3/31/2017,9:59,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 263.szv,4.5,7.5,0.959,1.794,0.215,0.24,0.626,0.473,0.187,0.368,0.7,2.48,0.579,0.462,1.21,0.2555,0.2598
264,10395,2,3/31/2017,9:59,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 264.szv,14.3,18.5,3.593,4.71,0.251,0.255,0.09,0.243,0.548,0.585,7.73,10.71,0.07,0.224,8.49,0.2347,0.2497
265,10396,2,3/31/2017,10:00,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 265.szv,0.2,3.3,0.021,0.974,0.106,0.295,0.894,0.918,0,0.415,0,1.29,,0.879,0.06,0.2263,0.2817
266,10397,2,3/31/2017,10:00,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 266.szv,1.5,3.5,0.336,0.831,0.224,0.237,0.783,0.704,0.119,0.287,0.15,0.92,0.759,0.631,0.4,0.2557,0.2498
267,10398,2,3/31/2017,10:01,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 267.szv,3.5,7.7,0.739,1.976,0.211,0.257,0.975,0.61,0.328,0.585,1.1,4.42,0.945,0.554,2.09,0.2462,0.2623
268,10399,2,3/31/2017,10:01,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 268.szv,1,4.1,0.14,1.03,0.14,0.251,0.929,0.85,0.056,0.384,0.04,1.5,0.903,0.795,0.21,0.2013,0.265
269,10400,2,3/31/2017,10:02,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 269.szv,9.6,13.6,2.689,3.619,0.281,0.267,0.333,0.279,0.378,0.565,3.61,7.67,,,5.53,0.2757,0.2657
270,10401,2,3/31/2017,10:02,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 270.szv,29.1,30.8,8.777,9.224,0.302,0.3,0.048,0.053,0.717,0.7,20.83,21.53,,,21.12,0.202,0.2755
