Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,10042.0,19,1/21/2016,8:53,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 181.szv,4.8,7.8,1.506,2.42,0.314,0.31,0.297,0.38,0.266,0.482,1.28,3.76,,,2.31,0.3025,0.312
182,10042.0,20,1/21/2016,8:54,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 182.szv,4.6,6.6,1.451,2.156,0.318,0.329,0.517,0.344,0.362,0.461,1.48,2.8,0.476,0.307,2.17,0.3025,0.312
183,10043.0,19,1/21/2016,8:55,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 183.szv,16.5,19.5,4.943,5.744,0.3,0.295,0.047,0.164,0.544,0.551,8.95,10.72,,,9.16,0.3123,0.308
184,10043.0,20,1/21/2016,8:55,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 184.szv,25.1,28.9,8.162,9.489,0.325,0.328,0.072,0.12,0.516,0.591,12.96,17.08,,,14.97,0.3123,0.308
185,10044.0,19,1/21/2016,8:56,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 185.szv,5.4,7.3,1.247,1.61,0.231,0.221,0.291,0.346,0.471,0.483,2.54,3.53,,,2.83,0.2842,0.2885
186,10044.0,20,1/21/2016,8:57,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 186.szv,5.2,9.1,1.564,2.697,0.301,0.297,0.66,0.451,0.561,0.812,2.7,7.08,0.646,0.426,4.93,0.2842,0.2885
187,10045.0,19,1/21/2016,8:57,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 187.szv,3.0,5.4,0.619,1.075,0.206,0.199,0.574,0.592,0.367,0.427,1.1,2.31,,,1.22,0.2735,0.2773
188,10045.0,20,1/21/2016,8:58,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 188.szv,6.0,9.4,1.659,2.689,0.278,0.287,0.403,0.355,0.316,0.531,1.89,4.97,,,3.32,0.2735,0.2773
189,10046.0,19,1/21/2016,8:58,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 189.szv,4.0,6.9,1.108,1.637,0.277,0.237,0.857,0.619,0.474,0.649,1.58,4.04,0.823,0.585,2.32,0.292,0.3118
190,10046.0,20,1/21/2016,8:59,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 190.szv,7.0,10.6,2.049,4.576,0.293,0.432,0.326,0.264,0.497,0.632,3.48,6.7,,,5.18,0.292,0.3118
