Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
20,10217.0,2,8/22/2016,9:42,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 20.szv,58.0,60.0,11.729,11.755,0.202,0.196,0.138,0.138,0.705,0.697,40.88,41.79,,,41.27,0.2032,0.2262
21,10208.0,3,8/22/2016,10:57,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 21.szv,58.6,60.0,16.017,16.223,0.273,0.27,0.088,0.087,0.756,0.748,44.31,44.88,,,44.52,0.2892,0.284
22,10208.0,4,8/22/2016,10:59,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 22.szv,23.9,26.9,6.835,7.618,0.286,0.284,0.092,0.113,0.651,0.65,15.54,17.46,0.085,0.11,16.18,0.2892,0.284
23,10209.0,3,8/22/2016,11:00,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 23.szv,34.8,36.0,9.808,10.252,0.282,0.285,0.037,0.029,0.812,0.793,28.27,28.53,,,28.37,0.2298,0.2305
24,10209.0,4,8/22/2016,11:01,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 24.szv,55.2,60.0,11.885,13.165,0.215,0.219,0.043,0.037,0.891,0.877,49.19,52.6,,,49.72,0.2298,0.2305
25,10210.0,3,8/22/2016,11:03,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 25.szv,56.2,60.0,17.17,18.465,0.306,0.308,0.078,0.041,0.707,0.709,39.74,42.56,,,40.73,0.2445,0.2703
26,10210.0,4,8/22/2016,11:05,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 26.szv,55.6,60.0,13.74,15.179,0.247,0.253,0.113,0.094,0.682,0.709,37.91,42.51,,,39.68,0.2445,0.2703
27,10211.0,3,8/22/2016,11:07,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 27.szv,55.5,60.0,13.661,15.385,0.246,0.256,0.039,0.105,0.821,0.801,45.56,48.05,,,45.87,0.2365,0.2327
28,10211.0,4,8/22/2016,11:08,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 28.szv,56.3,60.0,12.987,14.236,0.231,0.237,0.05,0.104,0.825,0.841,46.45,50.46,,,48.88,0.2365,0.2327
29,10212.0,3,8/22/2016,11:10,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 29.szv,57.7,60.0,13.518,13.815,0.234,0.23,0.081,0.094,0.83,0.821,47.86,49.27,,,48.59,0.2465,0.2438
30,10212.0,4,8/22/2016,11:12,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 30.szv,58.2,60.0,14.21,14.562,0.244,0.243,0.061,0.068,0.664,0.655,38.63,39.3,,,37.54,0.2465,0.2438
31,10213.0,3,8/22/2016,11:14,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 31.szv,57.0,60.0,16.042,17.146,0.282,0.286,0.096,0.076,0.693,0.705,39.47,42.28,,,41.28,0.2453,0.2468
32,10213.0,4,8/22/2016,11:16,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 32.szv,55.3,60.0,12.867,14.224,0.233,0.237,0.111,0.048,0.788,0.806,43.58,48.35,,,45.43,0.2453,0.2468
33,10214.0,3,8/22/2016,11:18,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 33.szv,58.2,60.0,16.14,16.574,0.277,0.276,0.069,0.078,0.83,0.815,48.31,48.9,,,48.64,0.2425,0.2372
34,10214.0,4,8/22/2016,11:20,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 34.szv,15.2,19.7,3.916,5.387,0.258,0.273,0.099,0.207,0.661,0.637,10.05,12.55,,,10.39,0.2425,0.2372
35,10215.0,3,8/22/2016,11:21,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 35.szv,58.1,60.0,16.934,17.635,0.292,0.294,0.054,0.029,0.864,0.849,50.18,50.93,,,50.55,0.2463,0.244
36,10215.0,4,8/22/2016,11:23,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 36.szv,56.7,60.0,14.639,15.626,0.258,0.26,0.044,0.058,0.621,0.618,35.2,37.09,,,35.8,0.2463,0.244
37,10216.0,3,8/22/2016,11:25,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 37.szv,57.8,60.0,12.896,13.227,0.223,0.22,0.028,0.04,0.629,0.626,36.36,37.56,,,36.95,0.2142,0.227
38,10216.0,4,8/22/2016,11:26,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 38.szv,29.1,34.1,7.038,8.659,0.242,0.254,0.025,0.147,0.811,0.775,23.55,26.39,0.028,0.13,23.82,0.2142,0.227
39,10217.0,3,8/22/2016,11:27,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 39.szv,56.7,60.0,13.034,14.224,0.23,0.237,0.043,0.044,0.876,0.882,49.68,52.94,,,51.78,0.2032,0.2262
40,10217.0,4,8/22/2016,11:29,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 40.szv,56.9,60.0,13.093,13.767,0.23,0.229,0.027,0.024,0.653,0.64,37.15,38.37,,,37.28,0.2032,0.2262
41,10208.0,5,8/22/2016,12:44,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 41.szv,52.6,56.4,16.857,18.436,0.321,0.327,0.033,0.063,0.688,0.697,36.14,39.28,0.031,0.058,37.48,0.2892,0.284
42,10208.0,6,8/22/2016,12:45,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 42.szv,57.2,60.0,11.711,11.9,0.205,0.198,0.073,0.075,0.718,0.723,41.05,43.38,,,41.69,0.2892,0.284
43,10209.0,5,8/22/2016,12:47,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 43.szv,57.4,60.0,13.431,14.285,0.234,0.238,0.043,0.06,0.7,0.69,40.18,41.4,,,40.6,0.2298,0.2305
44,10209.0,6,8/22/2016,12:49,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 44.szv,55.6,60.0,12.483,13.472,0.225,0.225,0.08,0.107,0.846,0.867,47.05,51.99,,,49.72,0.2298,0.2305
45,10210.0,5,8/22/2016,12:51,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 45.szv,12.3,16.3,4.051,5.54,0.329,0.34,0.253,0.194,0.537,0.685,6.61,11.16,,,9.37,0.2445,0.2703
46,10210.0,6,8/22/2016,12:52,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 46.szv,48.5,50.2,13.34,13.699,0.275,0.273,0.033,0.037,0.508,0.505,24.62,25.35,0.026,0.034,24.93,0.2445,0.2703
47,10211.0,5,8/22/2016,12:53,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 47.szv,37.9,41.1,10.158,10.623,0.268,0.259,0.084,0.08,0.812,0.809,30.78,33.21,0.075,0.071,31.92,0.2365,0.2327
48,10211.0,6,8/22/2016,12:54,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 48.szv,4.7,7.1,0.996,1.367,0.213,0.193,0.657,0.423,0.413,0.471,1.92,3.32,0.701,0.418,2.47,0.2365,0.2327
49,10212.0,5,8/22/2016,12:54,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 49.szv,55.5,60.0,11.446,12.451,0.206,0.208,0.136,0.118,0.854,0.876,47.37,52.52,,,49.62,0.2465,0.2438
50,10212.0,6,8/22/2016,12:56,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 50.szv,55.7,60.0,14.099,15.267,0.253,0.254,0.034,0.085,0.7,0.703,38.96,42.2,,,39.96,0.2465,0.2438
51,10213.0,5,8/22/2016,12:58,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 51.szv,58.0,60.0,15.929,16.65,0.275,0.278,0.068,0.025,0.77,0.77,44.66,46.18,,,45.67,0.2453,0.2468
52,10213.0,6,8/22/2016,13:00,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 52.szv,56.2,60.0,13.4,14.428,0.238,0.241,0.044,0.051,0.715,0.734,40.2,44.05,,,42.16,0.2453,0.2468
53,10214.0,5,8/22/2016,13:02,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 53.szv,56.6,60.0,13.611,14.584,0.241,0.243,0.028,0.058,0.685,0.686,38.75,41.16,,,39.72,0.2425,0.2372
54,10214.0,6,8/22/2016,13:04,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 54.szv,56.6,60.0,13.138,13.89,0.232,0.232,0.061,0.075,0.644,0.648,36.46,38.89,,,37.38,0.2425,0.2372
55,10215.0,5,8/22/2016,13:06,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 55.szv,55.6,60.0,14.87,15.92,0.268,0.265,0.087,0.101,0.805,0.808,44.76,48.48,,,46.23,0.2463,0.244
56,10215.0,6,8/22/2016,13:09,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 56.szv,2.2,6.7,0.497,1.811,0.226,0.27,0.892,0.688,0.161,0.484,0.35,3.24,,,0.99,0.2463,0.244
57,10216.0,5,8/22/2016,13:09,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 57.szv,57.8,60.0,14.667,15.44,0.254,0.257,0.087,0.101,0.727,0.721,42.04,43.25,,,42.76,0.2142,0.227
58,10216.0,6,8/22/2016,13:11,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 58.szv,56.4,60.0,11.361,12.275,0.201,0.205,0.077,0.12,0.873,0.873,49.2,52.38,,,50.71,0.2142,0.227
59,10217.0,5,8/22/2016,13:13,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 59.szv,55.5,60.0,12.267,13.093,0.221,0.218,0.074,0.067,0.806,0.818,44.74,49.08,,,46.66,0.2032,0.2262
60,10217.0,6,8/22/2016,13:15,pm,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 60.szv,0.8,6.0,0.095,1.592,0.118,0.265,0.726,0.737,0.047,0.679,0.04,4.07,,,1.47,0.2032,0.2262
