Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,10479.0,1,7/10/2017,10:20,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 11.szv,55.5,60.0,13.179,13.454,0.238,0.224,0.1,0.099,0.648,0.679,35.95,40.71,,,38.15,0.1977,0.232
12,10479.0,2,7/10/2017,10:22,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 12.szv,13.0,17.5,2.258,5.48,0.174,0.313,0.538,0.226,0.768,0.818,9.99,14.31,,,11.36,0.1977,0.232
13,10480.0,1,7/10/2017,10:24,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 13.szv,48.1,54.5,7.944,8.551,0.165,0.157,0.15,0.147,0.626,0.691,29.9,37.4,0.144,0.138,32.91,0.1835,0.1858
14,10480.0,2,7/10/2017,10:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 14.szv,55.4,60.0,6.646,7.569,0.12,0.126,0.077,0.161,0.866,0.879,47.97,52.71,,,48.98,0.1835,0.1858
15,10481.0,1,7/10/2017,10:28,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 15.szv,52.4,54.5,11.246,11.544,0.215,0.212,0.038,0.051,0.664,0.653,34.8,35.6,,,35.13,0.2022,0.2028
16,10481.0,2,7/10/2017,10:29,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 16.szv,56.1,60.0,12.393,12.609,0.221,0.21,0.103,0.106,0.531,0.547,29.77,32.8,,,31.29,0.2022,0.2028
17,10482.0,1,7/10/2017,10:32,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 17.szv,55.7,60.0,9.921,10.503,0.178,0.175,0.077,0.108,0.735,0.746,40.93,44.76,,,42.65,0.1875,0.1912
18,10482.0,2,7/10/2017,10:34,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 18.szv,54.2,60.0,8.75,9.275,0.161,0.155,0.183,0.163,0.743,0.767,40.27,46.01,,,42.05,0.1875,0.1912
19,10483.0,1,7/10/2017,10:37,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 19.szv,53.3,60.0,8.434,8.798,0.158,0.147,0.038,0.05,0.783,0.825,41.71,49.47,,,45.15,0.167,0.1675
20,10483.0,2,7/10/2017,10:39,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 20.szv,54.9,60.0,6.293,7.032,0.115,0.117,0.104,0.021,0.74,0.757,40.61,45.41,,,42.24,0.167,0.1675
21,10474.0,3,7/10/2017,12:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 21.szv,53.5,60.0,8.626,9.446,0.161,0.157,0.155,0.099,0.748,0.793,40.03,47.58,,,43.71,0.1662,0.167
22,10474.0,4,7/10/2017,12:05,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 22.szv,38.6,44.9,7.205,8.359,0.187,0.186,0.045,0.129,0.614,0.636,23.72,28.57,,,25.55,0.1662,0.167
23,10475.0,3,7/10/2017,12:06,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 23.szv,56.8,60.0,11.253,11.674,0.198,0.195,0.07,0.078,0.779,0.768,44.22,46.07,,,45.38,0.1537,0.1577
24,10475.0,4,7/10/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 24.szv,53.2,60.0,6.585,8.159,0.124,0.136,0.016,0.191,0.763,0.762,40.57,45.69,,,41.41,0.1537,0.1577
25,10476.0,3,7/10/2017,12:11,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 25.szv,55.8,60.0,12.877,13.326,0.231,0.222,0.028,0.003,0.846,0.836,47.19,50.17,,,48.73,0.1892,0.1902
26,10476.0,4,7/10/2017,12:13,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 26.szv,54.5,60.0,11.365,12.839,0.209,0.214,0.073,0.071,0.758,0.733,41.31,43.98,,,41.34,0.1892,0.1902
27,10477.0,3,7/10/2017,12:15,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 27.szv,41.3,45.3,7.918,9.015,0.192,0.199,0.117,0.089,0.79,0.774,32.62,35.06,,,33.87,0.1677,0.1688
28,10477.0,4,7/10/2017,12:16,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 28.szv,52.9,60.0,9.769,11.382,0.185,0.19,0.104,0.029,0.809,0.832,42.77,49.93,,,46.02,0.1677,0.1688
29,10478.0,3,7/10/2017,12:18,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 29.szv,55.9,60.0,13.181,14.113,0.236,0.235,0.037,0.071,0.689,0.676,38.53,40.52,,,39.24,0.188,0.1863
30,10478.0,4,7/10/2017,12:20,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 30.szv,3.1,9.0,0.679,1.918,0.221,0.214,0.968,0.573,0.297,0.763,0.81,6.58,0.938,0.573,3.79,0.188,0.1863
31,10479.0,3,7/10/2017,12:21,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 31.szv,9.0,10.8,2.711,2.946,0.302,0.274,0.229,0.2,0.551,0.532,4.95,5.73,,,5.37,0.1977,0.232
32,10479.0,4,7/10/2017,12:21,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 32.szv,1.3,6.0,0.185,1.454,0.143,0.242,0.812,0.847,0.049,0.525,0.06,3.15,,,0.67,0.1977,0.232
33,10480.0,3,7/10/2017,12:22,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 33.szv,57.7,60.0,11.41,11.735,0.198,0.196,0.091,0.102,0.661,0.651,38.12,39.04,,,38.56,0.1835,0.1858
34,10480.0,4,7/10/2017,12:24,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 34.szv,55.5,60.0,11.122,12.193,0.2,0.203,0.144,0.097,0.728,0.749,40.37,44.94,,,43.15,0.1835,0.1858
35,10481.0,3,7/10/2017,12:26,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 35.szv,54.5,60.0,8.753,10.377,0.161,0.173,0.132,0.044,0.918,0.882,50.01,52.92,,,49.29,0.2022,0.2028
36,10481.0,4,7/10/2017,12:28,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 36.szv,28.4,32.4,5.401,6.335,0.19,0.196,0.054,0.15,0.767,0.735,21.76,23.78,0.029,0.129,22.03,0.2022,0.2028
37,10482.0,3,7/10/2017,12:29,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 37.szv,54.6,60.0,10.729,13.452,0.197,0.224,0.119,0.117,0.815,0.81,44.47,48.58,,,45.99,0.1875,0.1912
38,10482.0,4,7/10/2017,12:30,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 38.szv,54.4,60.0,10.232,11.502,0.188,0.192,0.023,0.09,0.727,0.737,39.53,44.18,,,41.18,0.1875,0.1912
39,10483.0,3,7/10/2017,12:32,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 39.szv,57.5,60.0,10.839,11.259,0.189,0.188,0.134,0.135,0.853,0.839,49.06,50.31,,,49.81,0.167,0.1675
40,10483.0,4,7/10/2017,12:34,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 40.szv,40.3,43.5,6.669,7.358,0.165,0.169,0.112,0.07,0.606,0.596,24.41,25.92,,,25.06,0.167,0.1675
41,10474.0,5,7/10/2017,13:29,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 41.szv,53.3,60.0,8.483,10.034,0.159,0.167,0.171,0.107,0.696,0.717,37.12,42.99,,,39.22,0.1662,0.167
42,10474.0,6,7/10/2017,13:31,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 42.szv,56.9,60.0,8.839,9.284,0.155,0.155,0.052,0.016,0.657,0.645,37.37,38.68,,,37.74,0.1662,0.167
43,10475.0,5,7/10/2017,13:33,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 43.szv,57.1,60.0,8.946,9.24,0.157,0.154,0.17,0.17,0.795,0.783,45.38,46.96,,,46.19,0.1537,0.1577
44,10475.0,6,7/10/2017,13:35,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 44.szv,53.4,60.0,9.217,10.284,0.173,0.171,0.121,0.154,0.729,0.744,38.91,44.63,,,41.38,0.1537,0.1577
45,10476.0,5,7/10/2017,13:37,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 45.szv,57.7,60.0,13.008,13.692,0.225,0.228,0.11,0.069,0.788,0.772,45.49,46.34,,,45.92,0.1892,0.1902
46,10476.0,6,7/10/2017,13:39,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 46.szv,53.9,60.0,10.079,11.468,0.187,0.191,0.063,0.132,0.793,0.817,42.74,48.99,,,45.43,0.1892,0.1902
47,10477.0,5,7/10/2017,13:41,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 47.szv,55.1,60.0,9.928,10.834,0.18,0.181,0.08,0.003,0.953,0.946,52.49,56.77,,,54.84,0.1677,0.1688
48,10477.0,6,7/10/2017,13:43,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 48.szv,53.6,60.0,9.999,11.066,0.187,0.184,0.143,0.15,0.707,0.741,37.87,44.47,,,41.14,0.1677,0.1688
49,10478.0,5,7/10/2017,13:45,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 49.szv,57.4,60.0,10.438,11.0,0.182,0.183,0.039,0.042,0.747,0.731,42.86,43.86,,,43.19,0.188,0.1863
50,10478.0,6,7/10/2017,13:47,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 50.szv,54.2,60.0,8.433,9.439,0.156,0.157,0.187,0.142,0.425,0.481,23.01,28.84,,,25.04,0.188,0.1863
51,10479.0,5,7/10/2017,13:49,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 51.szv,56.7,60.0,10.61,11.418,0.187,0.19,0.072,0.106,0.599,0.596,33.98,35.73,,,34.16,0.1977,0.232
52,10479.0,6,7/10/2017,13:51,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 52.szv,27.4,30.6,3.898,4.564,0.142,0.149,0.078,0.159,0.745,0.725,20.41,22.19,,,20.25,0.1977,0.232
53,10480.0,5,7/10/2017,13:52,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 53.szv,54.1,60.0,11.834,13.532,0.219,0.226,0.031,0.021,0.793,0.778,42.87,46.65,,,43.87,0.1835,0.1858
54,10480.0,6,7/10/2017,13:53,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 54.szv,54.2,60.0,10.807,12.42,0.199,0.207,0.086,0.065,0.708,0.691,38.37,41.44,,,38.51,0.1835,0.1858
55,10481.0,5,7/10/2017,13:55,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 55.szv,52.1,54.7,11.253,12.03,0.216,0.22,0.081,0.055,0.647,0.647,33.72,35.37,0.08,0.044,34.69,0.2022,0.2028
56,10481.0,6,7/10/2017,13:57,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 56.szv,31.4,35.4,6.583,7.295,0.21,0.206,0.066,0.127,0.553,0.567,17.3,20.01,0.057,0.112,18.34,0.2022,0.2028
57,10482.0,5,7/10/2017,13:58,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 57.szv,57.9,60.0,12.201,12.779,0.211,0.213,0.054,0.019,0.742,0.736,42.95,44.18,,,43.77,0.1875,0.1912
58,10482.0,6,7/10/2017,14:00,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 58.szv,54.3,60.0,10.312,11.289,0.19,0.188,0.036,0.102,0.728,0.764,39.52,45.8,,,42.61,0.1875,0.1912
59,10483.0,5,7/10/2017,14:02,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 59.szv,53.7,60.0,10.413,11.885,0.194,0.198,0.153,0.09,0.843,0.866,45.28,51.98,,,49.04,0.167,0.1675
60,10483.0,6,7/10/2017,14:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 60.szv,46.9,53.1,8.478,9.884,0.181,0.186,0.136,0.117,0.639,0.672,29.97,35.69,,,32.69,0.167,0.1675
