Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
109,9908.0,13,8/26/2015,10:36,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 109.szv,15.6,16.5,4.581,4.879,0.294,0.296,0.063,0.053,0.709,0.681,10.85,11.04,0.063,0.047,10.93,0.27,0.2677
110,9908.0,14,8/26/2015,10:37,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 110.szv,38.6,42.8,10.755,12.139,0.279,0.284,0.071,0.109,0.723,0.745,27.87,31.87,,,29.61,0.27,0.2677
111,9909.0,13,8/26/2015,10:38,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 111.szv,0.4,2.9,0.049,0.717,0.122,0.247,0.824,0.943,0.034,0.249,0.01,0.72,,,-0.03,0.2113,0.2355
112,9909.0,14,8/26/2015,10:38,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 112.szv,55.7,60.0,13.093,14.216,0.235,0.237,0.074,0.108,0.822,0.84,45.78,50.4,,,48.22,0.2113,0.2355
113,9910.0,13,8/26/2015,10:41,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 113.szv,56.1,60.0,11.936,12.742,0.213,0.212,0.006,0.062,0.899,0.902,50.44,54.11,,,52.62,0.2077,0.2053
114,9910.0,14,8/26/2015,10:43,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 114.szv,12.1,14.1,2.639,3.017,0.218,0.214,0.156,0.187,0.523,0.503,6.32,7.08,,,6.65,0.2077,0.2053
115,9911.0,13,8/26/2015,10:44,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 115.szv,11.8,15.6,3.47,4.491,0.294,0.288,0.335,0.253,0.784,0.794,9.26,12.39,,,10.84,0.2378,0.2425
116,9911.0,14,8/26/2015,10:44,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 116.szv,55.9,60.0,13.068,14.31,0.234,0.239,0.061,0.071,0.741,0.724,41.44,43.41,,,41.31,0.2378,0.2425
117,9912.0,13,8/26/2015,10:47,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 117.szv,55.0,60.0,11.593,12.305,0.211,0.205,0.028,0.017,0.755,0.781,41.53,46.87,,,44.18,0.2048,0.2093
118,9912.0,14,8/26/2015,10:49,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 118.szv,55.6,60.0,9.022,11.349,0.162,0.189,0.182,0.144,0.73,0.74,40.57,44.4,,,42.2,0.2048,0.2093
119,9913.0,13,8/26/2015,10:51,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 119.szv,57.8,60.0,13.847,14.457,0.24,0.241,0.058,0.08,0.723,0.71,41.8,42.56,,,42.17,0.1942,0.1965
