Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
481,10434,6,5/19/2017,11:07,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 481.szv,1.4,4.5,0.119,1.011,0.085,0.225,0.888,0.882,0,0.452,0,1.38,,0.884,0.28,0.222,0.2532
482,10435,6,5/19/2017,11:08,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 482.szv,2.7,7,0.395,1.631,0.147,0.234,0.972,0.716,0.114,0.633,0.12,3.36,0.999,0.699,1.39,0.2172,0.2425
483,10436,6,5/19/2017,11:08,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 483.szv,3.8,6.1,0.758,1.631,0.199,0.267,0.798,0.433,0.158,0.329,0.47,1.73,0.712,0.401,1.08,0.2267,0.2622
484,10437,6,5/19/2017,11:08,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 484.szv,2.9,6.5,0.648,2.125,0.224,0.327,0.938,0.517,0.169,0.543,0.24,2.73,0.959,0.503,1.45,0.2043,0.2742
485,10438,6,5/19/2017,11:09,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 485.szv,0.8,5,0.047,1.289,0.059,0.258,0.841,0.894,0,0.608,0,2.12,,0.905,0.24,0.1942,0.2412
486,10439,6,5/19/2017,11:09,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 486.szv,1.5,4.1,0.139,1.078,0.095,0.266,0.748,0.838,0,0.443,0,1.11,,0.85,0.22,0.221,0.303
487,10440,6,5/19/2017,11:10,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 487.szv,3.3,4.7,0.245,0.662,0.074,0.141,0.577,0.579,0.028,0.151,0.01,0.26,0.947,0.772,0.01,0.1992,0.2683
488,10441,6,5/19/2017,11:10,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 488.szv,2.3,3.7,0.248,0.558,0.109,0.152,0.877,0.681,0.067,0.198,0.07,0.49,0.922,0.657,0.21,0.1887,0.2268
489,10442,6,5/19/2017,11:11,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 489.szv,2.4,5.6,0.265,0.921,0.111,0.165,0.82,0.897,0.021,0.411,0.01,1.49,0.958,0.923,0.37,0.1477,0.202
490,10443,6,5/19/2017,11:11,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 490.szv,1.7,5,0.258,1.399,0.153,0.281,0.904,0.663,0.018,0.427,0.01,1.77,0.765,0.656,0.69,0.1527,0.2422
491,10444,6,5/19/2017,11:11,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 491.szv,13,15.2,3.722,4.155,0.286,0.273,0.22,0.136,0.555,0.57,6.46,7.89,0.215,0.13,7.4,0.2027,0.2368
492,10445,6,5/19/2017,11:12,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 492.szv,2,3.8,0.338,0.789,0.169,0.208,0.926,0.739,0.068,0.258,0.05,0.66,0.916,0.716,0.24,0.2182,0.2498
493,10446,6,5/19/2017,11:12,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 493.szv,1.4,5.6,0.113,1.228,0.081,0.22,0.873,0.961,0.011,0.468,0.01,1.99,,0.973,-0.06,0.2118,0.2385
494,10447,6,5/19/2017,11:12,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 494.szv,2.6,5.4,0.406,1.038,0.159,0.194,0.922,0.751,0.056,0.325,0.09,1.44,0.978,0.786,0.37,0.2023,0.2287
495,10448,6,5/19/2017,11:13,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 495.szv,0.9,4.3,0.056,1.006,0.064,0.236,0.844,0.846,0,0.425,0,1.32,,0.898,0.17,0.192,0.2372
496,10449,6,5/19/2017,11:13,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 496.szv,5.4,9.8,1.113,2.436,0.207,0.249,0.913,0.45,0.392,0.635,1.53,5.28,0.912,0.442,3.4,0.1828,0.2268
