Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,10218,10,8/27/2016,10:11,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 341.szv,10.4,12.2,3.233,3.616,0.311,0.296,0.108,0.18,0.558,0.534,5.8,6.52,,,6.07,0.2705,0.2747
342,10219,10,8/27/2016,10:11,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 342.szv,0.7,3.9,0.235,1.414,0.336,0.362,0.997,0.759,0.091,0.614,0.06,2.39,0.955,0.752,0.84,0.3128,0.3287
343,10220,10,8/27/2016,10:11,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 343.szv,15,17.9,3.844,4.548,0.256,0.254,0.255,0.177,0.724,0.731,10.69,12.92,0.25,0.173,11.68,0.2347,0.27
344,10221,10,8/27/2016,10:12,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 344.szv,0.5,3.9,0.105,1.17,0.215,0.301,0.963,0.929,0.048,0.584,0.02,2.23,0.981,0.914,0.34,0.2745,0.3085
345,10222,10,8/27/2016,10:13,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 345.szv,0.4,3.8,0.062,1.144,0.154,0.301,0.997,0.905,0.027,0.529,0.01,1.93,0.759,0.897,0.19,0.274,0.2998
346,10223,10,8/27/2016,10:13,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 346.szv,0.8,2.5,0.14,0.563,0.175,0.225,0.642,0.887,0.031,0.229,0.01,0.45,0.589,0.847,0.07,0.2477,0.2615
347,10224,10,8/27/2016,10:14,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 347.szv,0.1,3.7,0,1.117,0,0.304,,0.916,0,0.518,0,1.86,,0.915,0.19,0.16,0.2748
348,10225,10,8/27/2016,10:15,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 348.szv,3.8,3.8,1.2,1.2,0.316,0.316,0.926,0.926,0.653,0.653,2.48,2.48,,,0.34,0.295,0.2983
349,10226,10,8/27/2016,10:15,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 349.szv,2.6,6.5,0.858,2.07,0.33,0.318,0.974,0.585,0.396,0.785,0.99,5.02,0.983,0.562,2.92,0.2992,0.2983
350,10227,10,8/27/2016,10:16,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 350.szv,12.9,14.4,4.047,4.54,0.315,0.316,0.161,0.13,0.55,0.547,7.07,7.86,,,7.48,0.2888,0.3093
