Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
22,9835.0,2,6/22/2015,11:37,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 22.szv,54.7,60.0,10.322,11.809,0.189,0.197,0.105,0.104,0.746,0.742,40.78,44.54,,,41.47,0.185,0.2058
23,9836.0,1,6/22/2015,11:48,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 23.szv,54.6,60.0,13.099,14.011,0.24,0.234,0.088,0.099,0.768,0.804,41.9,48.22,,,45.03,0.224,0.224
24,9836.0,2,6/22/2015,11:49,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 24.szv,56.9,60.0,10.496,11.327,0.185,0.189,0.142,0.148,0.652,0.644,37.07,38.63,,,37.27,0.224,0.224
25,9825.0,3,6/22/2015,12:33,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 25.szv,57.8,60.0,13.926,14.83,0.241,0.247,0.016,0.059,0.851,0.848,49.18,50.87,,,50.36,0.2003,0.234
26,9825.0,4,6/22/2015,12:35,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 26.szv,55.4,60.0,12.602,13.689,0.228,0.228,0.045,0.017,0.718,0.746,39.79,44.77,,,42.21,0.2003,0.234
27,9826.0,3,6/22/2015,12:37,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 27.szv,9.2,10.6,2.959,3.468,0.322,0.327,0.172,0.137,0.661,0.612,6.08,6.49,,,6.3,0.2417,0.2442
28,9826.0,4,6/22/2015,12:38,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 28.szv,55.3,60.0,13.36,14.083,0.242,0.235,0.04,0.023,0.811,0.83,44.83,49.78,,,47.03,0.2417,0.2442
29,9827.0,3,6/22/2015,12:40,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 29.szv,56.5,60.0,17.209,18.57,0.305,0.31,0.036,0.034,0.731,0.724,41.3,43.44,,,42.0,0.2673,0.2663
30,9827.0,4,6/22/2015,12:42,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 30.szv,2.8,2.8,0.908,0.908,0.328,0.328,0.981,0.981,0.43,0.43,1.19,1.19,0.945,0.945,0.05,0.2673,0.2663
31,9828.0,3,6/22/2015,12:43,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 31.szv,56.2,60.0,18.149,19.634,0.323,0.327,0.055,0.082,0.768,0.765,43.14,45.88,,,44.35,0.2542,0.2575
32,9828.0,4,6/22/2015,12:45,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 32.szv,3.8,6.0,0.744,1.222,0.196,0.204,0.366,0.529,0.205,0.262,0.78,1.57,,,0.79,0.2542,0.2575
33,9829.0,3,6/22/2015,12:47,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 33.szv,0.1,4.0,0.031,1.453,0.307,0.363,0.62,0.762,0.009,0.624,0.0,2.5,,,0.78,0.2738,0.2822
34,9829.0,4,6/22/2015,12:48,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 34.szv,26.0,27.2,7.666,8.016,0.295,0.295,0.025,0.043,0.563,0.548,14.63,14.91,,,14.71,0.2738,0.2822
35,9830.0,3,6/22/2015,12:49,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 35.szv,56.8,60.0,11.937,12.776,0.21,0.213,0.112,0.128,0.651,0.646,36.96,38.74,,,37.45,0.2152,0.2292
36,9830.0,4,6/22/2015,12:51,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 36.szv,54.9,60.0,11.556,12.998,0.211,0.217,0.042,0.115,0.871,0.878,47.79,52.67,,,49.51,0.2152,0.2292
37,9831.0,3,6/22/2015,12:53,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 37.szv,57.9,60.0,12.349,12.983,0.213,0.216,0.08,0.06,0.554,0.554,32.08,33.25,,,32.69,0.2312,0.2262
38,9831.0,4,6/22/2015,12:55,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 38.szv,4.2,4.2,1.162,1.162,0.277,0.277,0.973,0.973,0.476,0.476,2.0,2.0,,,0.04,0.2312,0.2262
39,9832.0,3,6/22/2015,12:57,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 39.szv,58.7,60.0,13.027,13.444,0.222,0.224,0.075,0.057,0.689,0.679,40.44,40.72,,,40.53,0.2048,0.217
40,9832.0,4,6/22/2015,12:59,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 40.szv,56.8,60.0,10.984,11.955,0.193,0.199,0.035,0.105,0.631,0.631,35.83,37.87,,,36.58,0.2048,0.217
41,9833.0,3,6/22/2015,13:01,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 41.szv,57.7,60.0,12.038,12.684,0.209,0.211,0.044,0.046,0.694,0.677,40.01,40.64,,,40.25,0.1778,0.182
42,9833.0,4,6/22/2015,13:03,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 42.szv,53.6,60.0,9.955,11.622,0.186,0.194,0.096,0.097,0.887,0.874,47.53,52.41,,,48.85,0.1778,0.182
43,9834.0,3,6/22/2015,13:05,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 43.szv,55.8,60.0,9.899,10.914,0.177,0.182,0.162,0.14,0.774,0.781,43.15,46.86,,,45.15,0.1852,0.1838
44,9834.0,4,6/22/2015,13:07,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 44.szv,11.9,16.5,2.376,3.014,0.2,0.183,0.471,0.319,0.833,0.869,9.88,14.3,0.453,0.281,12.29,0.1852,0.1838
45,9835.0,3,6/22/2015,13:09,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 45.szv,3.6,8.2,1.172,2.735,0.326,0.334,0.963,0.347,0.441,0.786,1.58,6.44,0.876,0.345,5.03,0.185,0.2058
46,9835.0,4,6/22/2015,13:10,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 46.szv,54.2,60.0,10.646,12.238,0.196,0.204,0.11,0.021,0.923,0.936,49.99,56.17,,,52.59,0.185,0.2058
47,9836.0,3,6/22/2015,13:12,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 47.szv,58.1,60.0,12.548,13.208,0.216,0.22,0.102,0.114,0.708,0.697,41.14,41.79,,,41.38,0.224,0.224
48,9836.0,4,6/22/2015,13:14,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 48.szv,55.1,60.0,11.595,12.482,0.21,0.208,0.063,0.106,0.806,0.813,44.39,48.79,,,45.89,0.224,0.224
49,9825.0,5,6/22/2015,13:49,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 49.szv,25.3,30.2,6.231,7.717,0.246,0.256,0.147,0.169,0.724,0.744,18.32,22.46,0.123,0.15,19.78,0.2003,0.234
50,9825.0,6,6/22/2015,13:50,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 50.szv,0.3,2.4,0.018,0.545,0.059,0.227,1.455,0.953,0.033,0.265,0.01,0.64,,,0.1,0.2003,0.234
51,9826.0,5,6/22/2015,13:53,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 51.szv,57.3,60.0,16.025,16.955,0.28,0.283,0.023,0.027,0.709,0.698,40.63,41.85,,,41.07,0.2417,0.2442
52,9826.0,6,6/22/2015,13:55,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 52.szv,56.5,60.0,11.539,12.269,0.204,0.205,0.093,0.104,0.866,0.876,48.94,52.57,,,50.72,0.2417,0.2442
53,9827.0,5,6/22/2015,13:58,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 53.szv,27.1,29.5,7.26,7.822,0.268,0.265,0.147,0.082,0.882,0.881,23.9,25.98,,,25.18,0.2673,0.2663
54,9827.0,6,6/22/2015,13:59,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 54.szv,58.0,60.0,16.284,16.857,0.281,0.281,0.062,0.046,0.623,0.62,36.15,37.21,,,36.66,0.2673,0.2663
55,9828.0,5,6/22/2015,14:02,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 55.szv,32.8,35.9,10.728,11.794,0.327,0.329,0.064,0.073,0.632,0.656,20.7,23.54,0.059,0.068,22.52,0.2542,0.2575
56,9828.0,6,6/22/2015,14:03,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 56.szv,58.3,60.0,14.626,15.055,0.251,0.251,0.109,0.105,0.725,0.714,42.23,42.85,,,42.42,0.2542,0.2575
57,9829.0,5,6/22/2015,14:06,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 57.szv,17.1,19.6,5.357,6.121,0.314,0.313,0.212,0.125,0.756,0.763,12.9,14.92,0.197,0.116,14.07,0.2738,0.2822
58,9829.0,6,6/22/2015,14:07,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 58.szv,24.0,27.5,7.246,8.193,0.302,0.298,0.159,0.137,0.66,0.71,15.84,19.51,0.143,0.12,17.85,0.2738,0.2822
59,9830.0,5,6/22/2015,14:09,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 59.szv,0.4,2.3,0.089,0.563,0.224,0.245,0.875,0.933,0.018,0.2,0.01,0.46,0.69,0.829,0.03,0.2152,0.2292
60,9830.0,6,6/22/2015,14:09,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 60.szv,1.4,5.8,0.328,1.678,0.24,0.291,0.975,0.679,0.142,0.516,0.19,2.97,0.947,0.606,1.16,0.2152,0.2292
61,9831.0,5,6/22/2015,14:11,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 61.szv,0.7,3.3,0.172,0.607,0.254,0.185,0.996,0.968,0.08,0.405,0.05,1.33,0.989,0.966,0.35,0.2312,0.2262
62,9831.0,6,6/22/2015,14:11,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 62.szv,57.1,60.0,13.762,14.721,0.241,0.245,0.1,0.045,0.78,0.761,44.54,45.67,,,44.77,0.2312,0.2262
63,9832.0,5,6/22/2015,14:14,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 63.szv,4.0,7.6,0.762,1.887,0.191,0.249,0.22,0.431,0.18,0.325,0.71,2.46,0.16,0.416,1.18,0.2048,0.217
64,9832.0,6,6/22/2015,14:15,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 64.szv,21.0,25.7,5.24,6.631,0.25,0.258,0.05,0.179,0.717,0.691,15.05,17.76,,,15.68,0.2048,0.217
65,9833.0,5,6/22/2015,14:16,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 65.szv,57.5,60.0,11.943,12.797,0.208,0.213,0.08,0.012,0.814,0.804,46.79,48.25,,,47.72,0.1778,0.182
66,9833.0,6,6/22/2015,14:18,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 66.szv,55.4,60.0,10.757,11.875,0.194,0.198,0.08,0.012,0.779,0.753,43.17,45.15,,,43.37,0.1778,0.182
67,9834.0,5,6/22/2015,14:21,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 67.szv,54.5,60.0,11.315,12.762,0.208,0.213,0.072,0.101,0.795,0.804,43.31,48.21,,,45.76,0.1852,0.1838
68,9834.0,6,6/22/2015,14:23,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 68.szv,54.2,60.0,9.876,11.008,0.182,0.184,0.068,0.088,0.683,0.707,37.01,42.41,,,39.22,0.1852,0.1838
69,9835.0,5,6/22/2015,14:25,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 69.szv,22.0,27.6,3.384,4.238,0.154,0.154,0.221,0.277,0.654,0.72,14.38,19.88,,,15.4,0.185,0.2058
70,9835.0,6,6/22/2015,14:26,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 70.szv,0.7,3.3,0.04,0.55,0.058,0.167,0.381,0.935,0.042,0.252,0.03,0.83,,,0.0,0.185,0.2058
71,9836.0,5,6/22/2015,14:33,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 71.szv,21.0,23.2,5.847,6.459,0.278,0.278,0.09,0.102,0.586,0.575,12.3,13.35,,,12.88,0.224,0.224
72,9836.0,6,6/22/2015,14:33,pm,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 72.szv,55.7,60.0,11.974,12.927,0.215,0.215,0.03,0.09,0.703,0.704,39.15,42.22,,,39.98,0.224,0.224
