Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
237,10450.0,19,5/18/2017,9:45,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 237.szv,57.6,60.0,14.71,15.616,0.255,0.26,0.085,0.026,0.785,0.782,45.21,46.89,,,46.28,0.2077,0.2217
238,10450.0,20,5/18/2017,9:47,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 238.szv,56.0,60.0,12.17,13.418,0.217,0.224,0.102,0.027,0.7,0.681,39.18,40.84,,,38.91,0.2077,0.2217
239,10451.0,19,5/18/2017,9:49,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 239.szv,7.7,11.7,1.544,2.643,0.201,0.226,0.368,0.388,0.286,0.404,2.21,4.73,,,2.6,0.246,0.2398
240,10451.0,20,5/18/2017,9:49,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 240.szv,3.1,6.4,0.662,1.505,0.214,0.235,0.615,0.63,0.169,0.386,0.52,2.47,,,1.13,0.246,0.2398
241,10452.0,19,5/18/2017,9:49,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 241.szv,15.4,16.8,4.152,4.152,0.27,0.247,0.135,0.135,0.759,0.73,11.7,12.27,,,11.99,0.2947,0.2958
242,10452.0,20,5/18/2017,9:50,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 242.szv,2.3,2.3,1.045,1.045,0.463,0.463,0.777,0.777,0.309,0.309,0.69,0.69,0.762,0.762,-0.03,0.2947,0.2958
243,10453.0,19,5/18/2017,9:50,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 243.szv,13.8,18.0,3.712,5.052,0.269,0.281,0.21,0.26,0.419,0.564,5.63,9.94,0.188,0.236,7.4,0.2503,0.2767
244,10453.0,20,5/18/2017,9:51,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 244.szv,0.5,4.0,0.101,1.137,0.201,0.284,1.107,0.844,0.066,0.557,0.03,2.23,,,0.49,0.2503,0.2767
245,10454.0,19,5/18/2017,9:51,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 245.szv,56.6,60.0,12.063,12.985,0.213,0.216,0.071,0.041,0.607,0.627,34.36,37.64,,,36.25,0.2148,0.2208
246,10454.0,20,5/18/2017,9:53,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 246.szv,54.6,60.0,10.434,11.928,0.191,0.199,0.088,0.068,0.65,0.66,35.46,39.57,,,35.86,0.2148,0.2208
247,10455.0,19,5/18/2017,9:55,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 247.szv,57.6,60.0,13.102,13.552,0.228,0.226,0.111,0.103,0.749,0.746,43.11,44.75,,,44.05,0.229,0.2287
248,10455.0,20,5/18/2017,9:56,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 248.szv,58.0,60.0,12.635,13.095,0.218,0.218,0.072,0.092,0.637,0.628,36.94,37.68,,,37.2,0.229,0.2287
249,10457.0,19,5/18/2017,9:58,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 249.szv,46.5,50.2,11.621,12.715,0.25,0.253,0.101,0.077,0.618,0.644,28.76,32.31,,,30.89,0.2152,0.2248
250,10457.0,20,5/18/2017,9:59,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 250.szv,43.9,47.9,8.129,9.057,0.185,0.189,0.07,0.099,0.617,0.626,27.05,29.99,,,27.75,0.2152,0.2248
251,10458.0,19,5/18/2017,10:00,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 251.szv,43.3,45.3,11.092,11.648,0.256,0.257,0.076,0.053,0.64,0.638,27.73,28.88,,,28.43,0.2298,0.235
252,10458.0,20,5/18/2017,10:01,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 252.szv,17.3,20.7,4.141,4.867,0.24,0.236,0.134,0.171,0.671,0.664,11.58,13.72,,,12.28,0.2298,0.235
253,10459.0,19,5/18/2017,10:02,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 253.szv,6.6,7.6,2.062,2.062,0.312,0.271,0.174,0.174,0.479,0.449,3.16,3.41,,,2.87,0.2442,0.2388
254,10459.0,20,5/18/2017,10:02,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 254.szv,33.4,38.3,9.701,11.326,0.291,0.296,0.026,0.111,0.681,0.67,22.74,25.65,0.032,0.105,23.19,0.2442,0.2388
255,10460.0,19,5/18/2017,10:03,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 255.szv,12.9,17.4,3.015,3.993,0.234,0.23,0.439,0.294,0.822,0.897,10.59,15.6,0.397,0.266,13.15,0.2323,0.2323
256,10460.0,20,5/18/2017,10:04,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 256.szv,50.3,55.2,11.724,12.899,0.233,0.234,0.105,0.098,0.717,0.758,35.96,41.74,0.095,0.088,38.93,0.2323,0.2323
257,10461.0,19,5/18/2017,10:05,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 257.szv,9.3,11.1,2.313,2.758,0.25,0.249,0.155,0.175,0.69,0.629,6.4,6.96,0.157,0.157,6.56,0.248,0.2418
258,10461.0,20,5/18/2017,10:05,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 258.szv,4.2,4.2,1.144,1.144,0.273,0.273,0.943,0.943,0.514,0.514,2.15,2.15,,,0.05,0.248,0.2418
259,10462.0,19,5/18/2017,10:06,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 259.szv,22.5,25.6,6.375,7.377,0.283,0.288,0.091,0.1,0.692,0.669,15.57,17.12,,,16.07,0.2272,0.2425
260,10462.0,20,5/18/2017,10:06,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 260.szv,1.7,5.0,0.27,1.168,0.159,0.234,0.829,0.688,0.053,0.39,0.09,1.95,0.595,0.685,0.52,0.2272,0.2425
261,10463.0,19,5/18/2017,10:07,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 261.szv,32.1,36.0,8.254,9.403,0.257,0.261,0.01,0.119,0.651,0.64,20.89,23.03,0.007,0.112,20.86,0.2507,0.2642
262,10463.0,20,5/18/2017,10:08,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 262.szv,3.6,3.6,0.999,0.999,0.28,0.28,0.984,0.984,0.54,0.54,1.93,1.93,,,0.1,0.2507,0.2642
263,10450.0,21,5/18/2017,10:29,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 263.szv,56.6,60.0,14.53,15.61,0.257,0.26,0.114,0.086,0.629,0.65,35.59,39.0,,,37.76,0.2077,0.2217
264,10450.0,22,5/18/2017,10:31,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 264.szv,2.3,7.5,0.496,1.808,0.217,0.242,0.893,0.66,0.17,0.717,0.39,5.36,0.868,0.66,2.37,0.2077,0.2217
265,10451.0,21,5/18/2017,10:31,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 265.szv,16.9,21.1,4.697,5.693,0.278,0.27,0.18,0.176,0.69,0.702,11.66,14.81,,,12.83,0.246,0.2398
266,10451.0,22,5/18/2017,10:31,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 266.szv,0.1,4.1,0.019,1.066,0.323,0.263,1.0,0.937,0.012,0.433,0.0,1.76,,0.919,-0.09,0.246,0.2398
267,10452.0,21,5/18/2017,10:32,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 267.szv,4.2,8.3,1.186,2.464,0.283,0.297,0.814,0.545,0.462,0.779,1.93,6.46,0.752,0.485,3.97,0.2947,0.2958
268,10452.0,22,5/18/2017,10:32,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 268.szv,14.2,15.6,4.087,4.493,0.288,0.288,0.058,0.103,0.716,0.675,10.17,10.54,,,10.23,0.2947,0.2958
269,10453.0,21,5/18/2017,10:33,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 269.szv,0.5,3.3,0.116,0.893,0.253,0.274,0.985,0.887,0.073,0.455,0.03,1.48,,,0.3,0.2503,0.2767
270,10453.0,22,5/18/2017,10:33,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 270.szv,12.3,15.5,3.405,4.393,0.277,0.283,0.351,0.205,0.666,0.746,8.14,11.5,0.347,0.205,10.03,0.2503,0.2767
