Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
342,10484,11,7/15/2017,11:51,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 342.szv,2.1,4.9,0.419,1.126,0.2,0.23,0.973,0.581,0.175,0.445,0.3,2.0,0.988,0.569,1.17,0.2005,0.2227
343,10485,11,7/15/2017,11:51,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 343.szv,0.9,4.4,0.155,1.021,0.176,0.233,0.843,0.891,0.036,0.442,0.01,1.72,0.648,0.888,0.24,0.2328,0.24
344,10487,11,7/15/2017,11:52,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 344.szv,2.4,7.4,0.715,1.779,0.298,0.24,0.987,0.628,0.323,0.741,0.78,5.48,,,2.49,0.182,0.2202
345,10488,11,7/15/2017,11:52,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 345.szv,3.1,7.0,0.626,1.694,0.203,0.243,0.911,0.671,0.205,0.568,0.55,3.74,0.875,0.623,1.56,0.2557,0.2625
346,10489,11,7/15/2017,11:53,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 346.szv,1.1,2.9,0.193,0.669,0.176,0.231,0.954,0.833,0.085,0.277,0.09,0.78,0.921,0.755,0.22,0.254,0.2735
347,10490,11,7/15/2017,11:53,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 347.szv,6.7,9.5,1.702,2.676,0.254,0.282,0.397,0.355,0.621,0.652,3.96,5.99,0.379,0.317,4.73,0.2975,0.2972
348,10491,11,7/15/2017,11:54,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 348.szv,0.2,1.8,0.024,0.386,0.12,0.214,1.381,0.99,0.05,0.233,0.01,0.42,,,0.06,0.2245,0.2463
349,10492,11,7/15/2017,11:54,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 349.szv,0.6,3.3,0.079,0.804,0.131,0.244,1.159,0.99,0.026,0.362,0.0,1.0,,0.975,-0.01,0.252,0.2728
350,10493,11,7/15/2017,11:54,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 350.szv,1.5,5.0,0.384,1.294,0.256,0.259,0.995,0.688,0.132,0.527,0.16,2.48,0.994,0.658,1.23,0.2267,0.2305
