Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
577,10434,12,5/20/2017,10:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 577.szv,5.2,7.1,1.758,2.381,0.341,0.337,0.532,0.29,0.688,0.696,3.32,4.67,0.502,0.242,4.18,0.255,0.2968
578,10435,12,5/20/2017,10:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 578.szv,0.7,1.7,0.081,0.376,0.117,0.222,0.99,0.987,0,0.145,0,0.13,,0.984,0.01,0.1538,0.2588
579,10436,12,5/20/2017,10:25,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 579.szv,3.8,6.6,1.066,2.104,0.282,0.32,0.51,0.453,0.388,0.532,1.34,3.32,0.501,0.423,2.1,0.3023,0.3102
580,10437,12,5/20/2017,10:25,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 580.szv,0.4,3.8,0.033,1.154,0.082,0.304,0.876,0.931,0.019,0.46,0.01,1.75,,,-0.15,0.182,0.3103
581,10438,12,5/20/2017,10:25,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 581.szv,0.2,3.4,0.032,0.966,0.2,0.288,0.857,0.938,0,0.402,0,1.25,,0.939,-0.02,0.2308,0.271
582,10439,12,5/20/2017,10:25,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 582.szv,0.2,3.1,0.034,1.094,0.182,0.354,1,0.986,0,0.517,0,1.48,,0.983,0.01,0.2893,0.3518
583,10440,12,5/20/2017,10:26,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 583.szv,0.8,3.3,0.054,0.859,0.067,0.26,0.925,0.961,0,0.365,0,0.76,,0.972,0.01,0.2307,0.2835
584,10441,12,5/20/2017,10:26,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 584.szv,0.4,3.1,0.127,0.921,0.317,0.297,0.962,0.958,0.055,0.441,0.01,1.24,,0.967,0.12,0.2852,0.3048
585,10442,12,5/20/2017,10:26,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 585.szv,0.7,3.1,0.149,0.752,0.226,0.246,0.89,0.938,0.046,0.325,0.02,0.93,0.869,0.905,0.09,0.2522,0.27
586,10443,12,5/20/2017,10:27,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 586.szv,0.4,1.6,0.059,0.372,0.16,0.237,0.968,0.981,0.034,0.167,0,0.2,,0.973,-0.01,0.2615,0.2877
587,10444,12,5/20/2017,10:27,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 587.szv,0.6,1.6,0.135,0.371,0.242,0.238,0.895,0.937,0.028,0.143,0.01,0.17,0.624,0.935,0,0.2527,0.2672
588,10445,12,5/20/2017,10:27,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 588.szv,1.5,4.8,0.355,1.42,0.238,0.297,0.977,0.728,0.148,0.55,0.17,2.44,0.956,0.687,0.92,0.233,0.2905
589,10446,12,5/20/2017,10:27,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 589.szv,4,4,1.089,1.089,0.274,0.274,0.937,0.937,0.506,0.506,1.85,1.85,0.94,0.94,0.11,0.2107,0.2487
590,10447,12,5/20/2017,10:28,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 590.szv,2.8,4.5,0.757,1.274,0.27,0.283,0.715,0.458,0.257,0.341,0.65,1.44,0.662,0.371,1.06,0.2032,0.2737
591,10448,12,5/20/2017,10:29,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 591.szv,2,3.9,0.514,0.985,0.257,0.253,0.943,0.562,0.207,0.357,0.35,1.28,0.954,0.522,0.8,0.2167,0.2533
592,10449,12,5/20/2017,10:29,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 592.szv,0.7,1.6,0.154,0.351,0.224,0.221,0.976,0.975,0,0.143,0,0.13,,0.962,0.01,0.2113,0.2618
