Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
404,10332,5,2/3/2017,10:30,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 404.szv,2.1,6,0.126,1.026,0.061,0.172,0.136,0.775,0.026,0.274,0.04,1.54,0.536,0.785,-0.07,0.1782,0.1968
405,10333,5,2/3/2017,10:30,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 405.szv,2.9,7,0.344,1.692,0.119,0.242,0.964,0.635,0.074,0.569,0.12,3.27,0.954,0.631,1.41,0.2073,0.2433
406,10334,5,2/3/2017,10:30,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 406.szv,1.5,4.2,0.084,0.678,0.057,0.163,0.776,0.933,0,0.273,0,0.7,,0.941,0.04,0.139,0.1992
407,10335,5,2/3/2017,10:31,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 407.szv,7.3,13.2,1.044,2.505,0.143,0.19,0.654,0.62,0.1,0.443,0.73,5.83,,,2.34,0.1728,0.1957
408,10336,5,2/3/2017,10:31,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 408.szv,1.5,7.4,0.067,1.352,0.045,0.183,0.824,0.831,0.012,0.46,0.01,2.97,0.999,0.814,0.17,0.1332,0.18
409,10337,5,2/3/2017,10:31,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 409.szv,2.6,4.7,0.614,1.009,0.238,0.216,0.758,0.56,0.078,0.192,0.02,0.45,0.943,0.946,-0.07,0.183,0.1952
410,10338,5,2/3/2017,10:32,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 410.szv,9,12.6,1.979,3.025,0.22,0.24,0.287,0.413,0.166,0.278,1.06,2.76,0.03,0.359,1.3,0.1893,0.2255
411,10340,5,2/3/2017,10:32,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 411.szv,12.1,15.6,2.832,3.82,0.234,0.245,0.375,0.242,0.841,0.848,9.09,12.13,0.365,0.226,10.71,0.1795,0.24
412,10342,5,2/3/2017,10:33,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 412.szv,58.2,60,16.313,16.897,0.28,0.282,0.076,0.075,0.535,0.528,31.14,31.65,,,31.32,0.2493,0.2553
413,10343,5,2/3/2017,10:35,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 413.szv,4.5,7.5,0.545,1.424,0.121,0.19,0.678,0.552,0.093,0.369,0.16,1.72,0.702,0.569,0.73,0.2045,0.24
414,10344,5,2/3/2017,10:35,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 414.szv,5.7,9,0.835,1.729,0.147,0.192,0.746,0.408,0.221,0.377,0.8,2.6,0.643,0.366,1.82,0.1613,0.18
415,10345,5,2/3/2017,10:36,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 415.szv,3.1,7.5,0.677,2.084,0.221,0.279,0.961,0.613,0.215,0.73,0.41,4.61,0.988,0.579,2.48,0.2272,0.2593
416,10347,5,2/3/2017,10:36,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 416.szv,1.9,5.6,0.078,0.99,0.041,0.177,0.81,0.918,0,0.396,0,1.34,,0.932,0.06,0.1653,0.2117
