Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10464,2,7/14/2017,9:37,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 261.szv,2.2,6.8,0.095,1.496,0.044,0.22,0.889,0.788,0.012,0.456,0.01,2.19,,0.768,0.35,0.1338,0.2162
262,10465,2,7/14/2017,9:38,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 262.szv,2.8,4.4,0.138,0.53,0.05,0.122,0.704,0.837,0.029,0.148,0.01,0.29,0.984,0.724,0.04,0.1505,0.2102
263,10466,2,7/14/2017,9:38,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 263.szv,4.9,9.8,0.561,2.134,0.114,0.218,0.881,0.557,0.193,0.401,0.44,2.88,0.904,0.539,0.73,0.2035,0.2213
264,10467,2,7/14/2017,9:39,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 264.szv,1.7,5,0.183,1.037,0.11,0.209,0.898,0.873,0.013,0.402,0,1.4,0.277,0.856,0.24,0.1495,0.234
265,10468,2,7/14/2017,9:39,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 265.szv,5,7.3,0.643,0.96,0.129,0.132,0.925,0.615,0.087,0.245,0.29,1.38,0.45,0.58,0.29,0.1708,0.209
266,10469,2,7/14/2017,9:39,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 266.szv,2.2,6.1,0.195,1.23,0.09,0.203,0.912,0.807,0.018,0.456,0,1.85,0.866,0.805,0.37,0.261,0.2203
267,10470,2,7/14/2017,9:40,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 267.szv,1.5,6,0.136,1.36,0.091,0.227,0.815,0.817,0.004,0.469,0,2.2,0.999,0.788,0.38,0.1768,0.2155
268,10471,2,7/14/2017,9:40,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 268.szv,3.5,5.7,0.272,0.955,0.078,0.168,0.492,0.487,0.037,0.19,0.06,0.73,0.26,0.519,0.28,0.173,0.1938
269,10472,2,7/14/2017,9:41,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 269.szv,4.2,6,0.632,1.123,0.151,0.187,0.699,0.407,0.16,0.235,0.36,0.95,0.731,0.377,0.65,0.1405,0.21
270,10473,2,7/14/2017,9:41,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 270.szv,1,6.6,0.059,1.287,0.062,0.196,0.322,0.808,0.017,0.335,0.02,2.2,,,-0.48,0.075,0.1817
