Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,10042.0,13,1/20/2016,9:00,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 121.szv,2.3,4.3,0.774,1.387,0.337,0.322,0.931,0.534,0.437,0.563,1.01,2.42,,,1.71,0.3335,0.3287
122,10042.0,14,1/20/2016,9:00,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 122.szv,35.4,37.8,11.3,12.07,0.319,0.319,0.089,0.073,0.536,0.554,18.76,20.74,0.081,0.066,19.72,0.3335,0.3287
123,10043.0,13,1/20/2016,9:02,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 123.szv,0.1,3.3,0.023,1.072,0.29,0.327,1.0,0.89,0.061,0.478,0.0,1.57,,,0.12,0.291,0.2983
124,10043.0,14,1/20/2016,9:03,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 124.szv,1.6,3.0,0.466,0.789,0.291,0.263,0.831,0.736,0.203,0.292,0.32,0.87,,,0.51,0.291,0.2983
125,10044.0,13,1/20/2016,9:04,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 125.szv,7.0,9.2,1.571,2.011,0.225,0.219,0.161,0.323,0.261,0.301,1.79,2.73,0.134,0.31,1.84,0.2763,0.2832
126,10044.0,14,1/20/2016,9:05,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 126.szv,0.5,3.6,0.106,0.974,0.212,0.271,0.954,0.92,0.043,0.498,0.02,1.79,,,0.33,0.2763,0.2832
127,10045.0,13,1/20/2016,9:05,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 127.szv,28.3,29.4,8.099,8.366,0.286,0.285,0.037,0.05,0.376,0.373,10.62,10.94,0.029,0.038,10.74,0.2875,0.2903
128,10045.0,14,1/20/2016,9:06,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 128.szv,41.1,44.1,10.794,11.608,0.263,0.263,0.043,0.081,0.392,0.418,16.09,18.39,0.03,0.075,16.9,0.2875,0.2903
129,10046.0,13,1/20/2016,9:07,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 129.szv,9.2,12.3,2.794,3.926,0.304,0.319,0.369,0.242,0.92,0.916,8.46,11.27,,,9.72,0.3092,0.3168
130,10046.0,14,1/20/2016,9:08,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 130.szv,6.5,9.0,1.945,2.811,0.299,0.312,0.136,0.264,0.502,0.487,3.26,4.38,,,3.37,0.3092,0.3168
