Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
217,9837,12,6/27/2015,11:10,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 217.szv,2.9,2.9,0.842,0.842,0.291,0.291,0.979,0.979,0.453,0.453,1.31,1.31,,,-0.1,0.2708,0.273
218,9838,12,6/27/2015,11:10,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 218.szv,5,7.4,1.245,1.881,0.249,0.254,0.633,0.373,0.459,0.545,2.29,4.03,,,3.29,0.22,0.2473
219,9839,12,6/27/2015,11:11,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 219.szv,0.4,4.3,0.017,1.095,0.043,0.255,1.275,0.931,0.053,0.541,0.02,2.33,,,0.15,0.2168,0.2633
220,9840,12,6/27/2015,11:11,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 220.szv,8.1,9.4,2.231,2.564,0.275,0.273,0.104,0.202,0.533,0.494,4.31,4.64,,,4.41,0.2687,0.2635
221,9841,12,6/27/2015,11:12,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 221.szv,1.4,3.6,0.272,0.744,0.2,0.209,0.891,0.672,0.126,0.34,0.17,1.21,,,0.49,0.2168,0.2403
222,9842,12,6/27/2015,11:12,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 222.szv,2,5.6,0.462,1.53,0.231,0.273,0.992,0.572,0.217,0.611,0.43,3.42,,,2.01,0.2215,0.2392
