Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
361,10474,12,7/15/2017,12:02,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 361.szv,0.6,3,0.132,0.715,0.22,0.238,0.966,0.825,0.076,0.344,0.05,1.03,,,0.39,0.2207,0.2257
362,10475,12,7/15/2017,12:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 362.szv,1.6,6.2,0.256,1.37,0.16,0.221,0.954,0.862,0.058,0.634,0.05,3.44,0.811,0.845,0.91,0.2285,0.235
363,10476,12,7/15/2017,12:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 363.szv,1.4,5.3,0.317,1.245,0.226,0.235,0.519,0.867,0.031,0.732,0.03,3.54,0.746,0.972,0.09,0.2497,0.2525
364,10477,12,7/15/2017,12:03,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 364.szv,13.7,15.6,3.407,3.755,0.249,0.241,0.231,0.16,0.792,0.764,10.3,11.39,0.221,0.133,10.88,0.2048,0.2537
365,10478,12,7/15/2017,12:04,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 365.szv,3.4,5.7,0.654,1.223,0.193,0.215,0.811,0.485,0.187,0.333,0.46,1.58,0.832,0.447,1.03,0.2132,0.216
366,10479,12,7/15/2017,12:04,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 366.szv,8,10.3,1.923,2.464,0.241,0.239,0.3,0.272,0.423,0.457,3.13,4.44,0.272,0.244,3.72,0.245,0.2493
367,10480,12,7/15/2017,12:05,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 367.szv,0.6,4.3,0.086,0.993,0.143,0.231,0.832,0.943,0,0.432,0,1.49,,0.942,0.13,0.2083,0.2218
368,10481,12,7/15/2017,12:05,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 368.szv,3,3,0.724,0.724,0.241,0.241,0.979,0.979,0.365,0.365,1.02,1.02,0.975,0.975,0.04,0.1978,0.2327
369,10482,12,7/15/2017,12:06,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 369.szv,0.4,3.3,0.052,0.811,0.129,0.246,0.994,0.956,0.027,0.401,0.01,1.32,,,0.02,0.2663,0.2715
370,10483,12,7/15/2017,12:06,pm,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 370.szv,0.5,2,0.085,0.405,0.17,0.202,0.923,0.929,0.032,0.174,0.01,0.29,0.88,0.912,0.02,0.1775,0.224
