Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
217,9825.0,19,6/25/2015,10:29,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 217.szv,10.6,13.1,2.668,3.098,0.253,0.237,0.243,0.296,0.373,0.414,3.94,5.4,0.198,0.248,4.12,0.2648,0.2683
218,9825.0,20,6/25/2015,10:30,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 218.szv,15.9,17.4,5.338,5.753,0.336,0.331,0.063,0.084,0.461,0.453,7.31,7.87,0.044,0.078,7.54,0.2648,0.2683
219,9826.0,19,6/25/2015,10:31,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 219.szv,30.8,34.9,9.226,9.989,0.3,0.286,0.108,0.117,0.663,0.709,20.4,24.73,0.106,0.114,22.42,0.2352,0.2325
220,9826.0,20,6/25/2015,10:32,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 220.szv,56.4,60.0,15.842,16.843,0.281,0.281,0.025,0.071,0.608,0.607,34.31,36.44,,,34.63,0.2352,0.2325
221,9827.0,19,6/25/2015,10:34,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 221.szv,29.2,31.0,9.78,10.365,0.335,0.334,0.089,0.059,0.708,0.708,20.67,21.95,,,21.41,0.2827,0.2812
222,9827.0,20,6/25/2015,10:35,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 222.szv,9.2,12.3,3.099,4.078,0.337,0.332,0.103,0.25,0.643,0.673,5.92,8.28,,,6.65,0.2827,0.2812
223,9828.0,19,6/25/2015,10:38,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 223.szv,11.6,14.2,4.536,5.633,0.392,0.397,0.185,0.159,0.701,0.72,8.11,10.2,0.191,0.153,9.22,0.2807,0.2908
224,9828.0,20,6/25/2015,10:38,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 224.szv,1.7,4.2,0.484,1.258,0.29,0.302,0.877,0.66,0.155,0.445,0.26,1.85,0.784,0.653,0.73,0.2807,0.2908
225,9829.0,19,6/25/2015,10:41,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 225.szv,4.7,8.2,1.464,2.515,0.311,0.307,0.461,0.466,0.361,0.453,1.7,3.72,,,2.07,0.281,0.3022
226,9829.0,20,6/25/2015,10:41,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 226.szv,3.9,7.6,1.001,2.29,0.257,0.301,0.634,0.461,0.23,0.53,0.9,4.03,,,2.13,0.281,0.3022
227,9830.0,19,6/25/2015,10:42,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 227.szv,2.9,4.2,1.425,1.448,0.493,0.346,0.291,0.285,0.4,0.387,1.15,1.62,0.896,0.248,1.27,0.2442,0.232
228,9830.0,20,6/25/2015,10:42,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 228.szv,9.3,10.0,1.854,1.854,0.199,0.185,0.169,0.169,0.268,0.242,1.5,2.42,,,2.29,0.2442,0.232
