Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
417,10332,6,2/3/2017,10:44,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 417.szv,10.2,15.4,2.577,4.047,0.254,0.263,0.27,0.277,0.6,0.597,5.38,8.46,0.28,0.259,6.54,0.1803,0.1968
418,10333,6,2/3/2017,10:44,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 418.szv,1,4,0.055,0.919,0.056,0.231,0.921,0.842,0,0.39,0,1.03,,0.89,0.15,0.1763,0.2433
419,10334,6,2/3/2017,10:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 419.szv,1.3,3.4,0.133,0.585,0.102,0.172,0.936,0.912,0.013,0.237,0,0.51,,0.903,0.08,0.153,0.1992
420,10335,6,2/3/2017,10:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 420.szv,14,16.9,3.079,3.824,0.22,0.227,0.324,0.172,0.503,0.542,6.83,8.93,0.304,0.15,8.2,0.1768,0.1957
421,10336,6,2/3/2017,10:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 421.szv,1.4,5.8,0.156,1.278,0.112,0.221,0.874,0.724,0.013,0.407,0.01,1.95,0.388,0.668,0.65,0.1193,0.18
422,10337,6,2/3/2017,10:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 422.szv,1.2,5.5,0.075,1.072,0.062,0.195,0.74,0.89,0,0.449,0,1.71,,0.891,0.27,0.1298,0.1952
423,10338,6,2/3/2017,10:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 423.szv,1.6,3.7,0.187,0.674,0.119,0.184,0.809,0.835,0.03,0.273,0.01,0.69,0.632,0.862,0.18,0.1982,0.2255
424,10340,6,2/3/2017,10:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 424.szv,1,5.3,0.048,1.247,0.048,0.235,1.071,0.909,0,0.576,0,2.27,,0.901,0.39,0.1802,0.24
425,10342,6,2/3/2017,10:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 425.szv,1.1,4.1,0.125,0.928,0.115,0.227,0.764,0.924,0,0.397,0,1.18,,0.932,0.06,0.2348,0.2553
426,10343,6,2/3/2017,10:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 426.szv,3.8,8.3,0.882,2.378,0.232,0.287,0.827,0.479,0.301,0.678,0.75,4.75,0.811,0.485,2.86,0.196,0.24
427,10344,6,2/3/2017,10:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 427.szv,9.9,12.8,2.237,2.94,0.226,0.23,0.33,0.217,0.616,0.614,5.24,7,0.28,0.181,6.43,0.1418,0.18
428,10345,6,2/3/2017,10:49,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 428.szv,5.3,8.6,1.322,2.257,0.249,0.262,0.799,0.406,0.518,0.681,2.23,5.17,0.788,0.388,3.88,0.21,0.2593
429,10347,6,2/3/2017,10:49,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 429.szv,0.8,2.9,0.079,0.565,0.099,0.195,1.186,0.967,0.004,0.223,0,0.46,,0.926,0.01,0.1725,0.2117
