Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
288,10484,5,7/14/2017,10:43,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 288.szv,3.4,6.0,0.226,0.852,0.066,0.142,0.162,0.615,0.034,0.126,0.11,0.74,0.352,0.546,0.08,0.0815,0.1637
289,10485,5,7/14/2017,10:44,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 289.szv,8.2,11.5,1.892,2.691,0.231,0.234,0.255,0.32,0.283,0.408,2.02,4.26,0.251,0.323,2.81,0.2607,0.2537
290,10487,5,7/14/2017,10:44,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 290.szv,1.8,7.3,0.153,1.352,0.086,0.186,0.968,0.889,0.011,0.446,0.0,2.62,0.999,0.878,-0.19,0.1458,0.1928
291,10488,5,7/14/2017,10:44,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 291.szv,10.7,12.9,2.047,2.656,0.191,0.206,0.442,0.249,0.669,0.661,5.73,7.12,0.43,0.225,6.41,0.3073,0.2468
292,10489,5,7/14/2017,10:45,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 292.szv,2.3,7.0,0.419,1.634,0.182,0.233,1.009,0.704,0.137,0.676,0.22,4.25,0.993,0.68,1.95,0.1843,0.2252
293,10490,5,7/14/2017,10:45,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 293.szv,1.9,3.7,0.239,0.741,0.126,0.2,0.975,0.707,0.044,0.205,0.04,0.56,0.949,0.655,0.18,0.1753,0.2372
294,10491,5,7/14/2017,10:46,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 294.szv,2.2,5.8,0.223,1.158,0.103,0.201,0.891,0.737,0.044,0.432,0.03,1.83,0.686,0.694,0.72,0.1508,0.1983
295,10492,5,7/14/2017,10:46,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 295.szv,4.4,9.2,0.879,2.186,0.201,0.238,0.858,0.54,0.266,0.658,0.86,5.29,0.817,0.512,3.09,0.182,0.221
296,10493,5,7/14/2017,10:47,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 296.szv,1.9,3.7,0.152,0.508,0.082,0.139,0.828,0.92,0.009,0.218,0.0,0.42,,0.962,0.07,0.168,0.1998
