AnyMaze_#,Barnes_ID,Tail_Marking,Experiment,Cohort,Strain,Genotype,Sex,Date_Birth,Date_Received,Date_Start_SpatialWatermaze,Age_mo,Weight_g,Housing,Subsequent_Measures,AnyMaze_File,Notes
1,9908,1 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,420,single,y,CAS2_August24-2015_Old.szd,N/A
2,9909,2 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,483,single,y,CAS2_August24-2015_Old.szd,Enlarged right testicle
3,9910,3 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,381,single,y,CAS2_August24-2015_Old.szd,N/A
4,9911,4 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,410,single,y,CAS2_August24-2015_Old.szd,Small mass near right hip
5,9912,5 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,417,single,y,CAS2_August24-2015_Old.szd,N/A
6,9913,6 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,418,single,y,CAS2_August24-2015_Old.szd,N/A
7,9914,7 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,395,single,y,CAS2_August24-2015_Old.szd,N/A
8,9915,8 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,405,single,y,CAS2_August24-2015_Old.szd,N/A
9,9916,9 Red,Cognitive Aptitude Study,2,F344,WT,M,9/1/2013,8/12/2015,8/24/2015,24.1,452,single,y,CAS2_August24-2015_Old.szd,N/A
