Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
120,10382.0,13,3/29/2017,9:44,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 120.szv,5.6,7.2,1.44,1.859,0.257,0.258,0.116,0.244,0.194,0.217,1.06,1.53,0.11,0.235,1.14,0.2778,0.274
121,10382.0,14,3/29/2017,9:44,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 121.szv,0.8,3.7,0.204,1.05,0.256,0.284,0.972,0.735,0.07,0.439,0.06,1.62,,,0.45,0.2778,0.274
122,10383.0,13,3/29/2017,9:44,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 122.szv,5.6,9.9,1.906,2.943,0.343,0.299,0.623,0.446,0.598,0.85,3.25,8.27,0.58,0.417,5.77,0.281,0.277
123,10383.0,14,3/29/2017,9:45,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 123.szv,2.7,4.3,0.856,1.241,0.317,0.289,0.44,0.462,0.284,0.333,0.77,1.43,,,1.06,0.281,0.277
124,10384.0,13,3/29/2017,9:45,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 124.szv,16.6,19.0,5.023,5.681,0.303,0.299,0.036,0.128,0.4,0.402,6.63,7.62,0.014,0.115,6.88,0.2762,0.2728
125,10384.0,14,3/29/2017,9:46,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 125.szv,5.3,8.6,1.497,2.407,0.283,0.28,0.417,0.393,0.587,0.602,3.1,5.17,0.437,0.372,3.7,0.2762,0.2728
126,10385.0,13,3/29/2017,9:47,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 126.szv,8.4,9.8,2.725,3.055,0.324,0.312,0.141,0.148,0.389,0.394,3.27,3.86,0.116,0.144,3.52,0.3752,0.3113
127,10385.0,14,3/29/2017,9:47,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 127.szv,2.2,5.0,0.756,1.413,0.344,0.283,0.942,0.625,0.334,0.661,0.7,3.23,0.925,0.621,1.86,0.3752,0.3113
128,10386.0,13,3/29/2017,9:48,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 128.szv,15.8,18.8,5.023,6.213,0.318,0.33,0.049,0.154,0.512,0.509,8.09,9.56,,,8.2,0.2682,0.3098
129,10386.0,14,3/29/2017,9:48,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 129.szv,0.1,1.8,0.035,0.539,0.351,0.299,1.0,0.987,0.024,0.283,0.0,0.51,,,0.04,0.2682,0.3098
130,10387.0,13,3/29/2017,9:49,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 130.szv,4.1,8.3,1.133,2.415,0.276,0.291,0.305,0.519,0.332,0.611,1.36,5.07,,,2.54,0.2815,0.2825
131,10387.0,14,3/29/2017,9:50,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 131.szv,0.9,3.8,0.282,1.052,0.317,0.278,0.988,0.806,0.12,0.521,0.09,1.91,0.977,0.806,0.64,0.2815,0.2825
132,10388.0,13,3/29/2017,9:50,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 132.szv,57.1,60.0,16.604,17.391,0.291,0.29,0.074,0.03,0.683,0.694,39.0,41.64,,,40.48,0.2687,0.2712
133,10388.0,14,3/29/2017,9:52,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 133.szv,3.6,5.2,0.735,1.164,0.204,0.224,0.559,0.457,0.231,0.286,0.81,1.46,0.518,0.382,1.01,0.2687,0.2712
134,10389.0,13,3/29/2017,9:53,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 134.szv,19.5,20.9,6.539,6.968,0.335,0.333,0.028,0.075,0.48,0.468,9.04,9.47,0.007,0.067,9.13,0.3177,0.3285
135,10389.0,14,3/29/2017,9:53,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 135.szv,5.6,7.0,1.861,2.263,0.332,0.323,0.258,0.21,0.621,0.589,3.48,4.12,,,3.79,0.3177,0.3285
136,10390.0,13,3/29/2017,9:54,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 136.szv,1.6,3.9,0.306,1.09,0.192,0.28,0.594,0.748,0.09,0.259,0.13,0.98,0.452,0.64,0.12,0.2812,0.2972
137,10390.0,14,3/29/2017,9:54,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 137.szv,23.5,26.5,6.068,6.958,0.258,0.263,0.223,0.117,0.405,0.427,8.76,10.5,0.083,0.225,7.69,0.2812,0.2972
139,10391.0,13,3/29/2017,9:56,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 139.szv,13.1,15.8,3.443,4.156,0.263,0.263,0.136,0.2,0.334,0.41,4.37,6.48,,,5.13,0.286,0.2998
140,10391.0,14,3/29/2017,9:57,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 140.szv,3.8,6.5,0.886,1.435,0.233,0.221,0.62,0.558,0.231,0.463,0.88,3.01,,,1.46,0.286,0.2998
141,10382.0,15,3/29/2017,10:48,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 141.szv,11.1,14.9,3.425,4.489,0.309,0.301,0.25,0.233,0.578,0.694,6.42,10.34,,,8.52,0.2778,0.274
142,10382.0,16,3/29/2017,10:48,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 142.szv,7.7,10.2,2.2,2.81,0.286,0.276,0.168,0.247,0.328,0.351,2.52,3.57,0.165,0.245,2.68,0.2778,0.274
