Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
331,10218,9,8/27/2016,9:52,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 331.szv,6.3,9.5,1.756,2.74,0.279,0.288,0.617,0.395,0.559,0.689,3.52,6.54,,,5.12,0.2412,0.2747
332,10219,9,8/27/2016,9:52,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 332.szv,4.5,7,1.597,2.408,0.356,0.345,0.487,0.406,0.347,0.472,1.55,3.29,,,2.29,0.2688,0.3287
333,10220,9,8/27/2016,9:52,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 333.szv,15,18.9,4.269,5.491,0.285,0.291,0.17,0.225,0.558,0.618,8.37,11.69,,,9.7,0.27,0.27
334,10221,9,8/27/2016,9:53,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 334.szv,6.9,8.3,2.065,2.905,0.299,0.35,0.293,0.167,0.348,0.377,2.04,2.73,0.294,0.149,2.5,0.3045,0.3085
335,10222,9,8/27/2016,9:54,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 335.szv,7,8.8,2.166,2.682,0.31,0.305,0.354,0.274,0.539,0.55,3.77,4.83,,,4.31,0.2837,0.2998
336,10223,9,8/27/2016,9:56,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 336.szv,2.5,6.7,0.641,1.842,0.257,0.275,0.902,0.671,0.306,0.668,0.77,4.48,,,2.22,0.2653,0.2615
337,10224,9,8/27/2016,9:56,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 337.szv,2.1,5.2,0.648,1.628,0.315,0.316,0.916,0.586,0.277,0.588,0.55,2.99,0.892,0.523,1.82,0.2418,0.2748
338,10225,9,8/27/2016,9:56,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 338.szv,3.2,6.6,0.917,2.063,0.287,0.313,0.761,0.562,0.309,0.598,0.93,3.83,0.699,0.506,2.12,0.3072,0.2983
339,10226,9,8/27/2016,9:57,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 339.szv,1.1,5,0.285,1.462,0.261,0.293,0.967,0.806,0.117,0.698,0.1,3.33,0.935,0.803,1.09,0.2698,0.2983
340,10227,9,8/27/2016,9:57,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 340.szv,0.4,3.1,0.091,0.953,0.255,0.312,0.955,0.898,0.037,0.442,0.01,1.33,0.614,0.895,0.18,0.2982,0.3093
