Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10218.0,7,8/23/2016,10:00,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 61.szv,58.2,60.0,14.169,14.677,0.243,0.245,0.025,0.017,0.654,0.65,38.05,38.99,,,38.48,0.2348,0.2677
62,10218.0,8,8/23/2016,10:01,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 62.szv,38.4,42.3,8.991,10.228,0.234,0.242,0.126,0.108,0.781,0.809,29.91,34.14,0.122,0.104,31.75,0.2348,0.2677
63,10219.0,7,8/23/2016,10:03,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 63.szv,8.7,10.0,2.351,2.703,0.27,0.27,0.135,0.21,0.583,0.544,5.07,5.44,,,5.15,0.2952,0.3048
64,10219.0,8,8/23/2016,10:03,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 64.szv,56.3,60.0,14.573,15.797,0.259,0.263,0.017,0.05,0.593,0.598,33.4,35.88,,,33.43,0.2952,0.3048
65,10220.0,7,8/23/2016,10:05,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 65.szv,47.3,50.5,10.154,10.738,0.215,0.213,0.102,0.078,0.792,0.791,37.3,39.77,0.097,0.072,38.35,0.2367,0.2428
66,10220.0,8,8/23/2016,10:06,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 66.szv,29.5,33.4,6.207,6.707,0.21,0.201,0.137,0.152,0.673,0.696,19.85,23.24,,,20.94,0.2367,0.2428
67,10221.0,7,8/23/2016,10:07,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 67.szv,56.6,60.0,15.211,15.787,0.269,0.263,0.008,0.033,0.824,0.832,46.64,49.9,,,48.36,0.2587,0.2578
68,10221.0,8,8/23/2016,10:09,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 68.szv,57.2,60.0,13.132,13.704,0.23,0.228,0.11,0.114,0.841,0.83,48.11,49.82,,,48.37,0.2587,0.2578
69,10222.0,7,8/23/2016,10:11,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 69.szv,57.6,60.0,13.634,14.202,0.237,0.237,0.046,0.013,0.813,0.803,46.83,48.18,,,47.6,0.2123,0.215
70,10222.0,8,8/23/2016,10:13,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 70.szv,43.3,48.1,6.981,7.751,0.161,0.161,0.177,0.139,0.796,0.828,34.18,39.51,0.174,0.136,36.08,0.2123,0.215
71,10223.0,7,8/23/2016,10:14,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 71.szv,55.0,60.0,9.7,10.742,0.176,0.179,0.107,0.104,0.858,0.874,47.16,52.46,,,49.52,0.2002,0.2032
72,10223.0,8,8/23/2016,10:16,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 72.szv,57.5,60.0,11.988,12.414,0.209,0.207,0.062,0.088,0.741,0.735,42.62,44.07,,,43.41,0.2002,0.2032
73,10224.0,7,8/23/2016,10:18,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 73.szv,32.7,35.3,9.763,10.394,0.299,0.294,0.041,0.073,0.773,0.761,25.29,26.87,,,25.91,0.2833,0.2845
