Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10484,12,7/15/2017,12:07,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 351.szv,0.9,6.0,0.186,1.51,0.207,0.252,0.977,0.778,0.061,0.679,0.04,3.96,0.967,0.772,1.35,0.162,0.2227
352,10485,12,7/15/2017,12:07,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 352.szv,5.4,9.1,1.537,2.524,0.287,0.279,0.753,0.4,0.571,0.745,2.9,6.54,0.724,0.353,5.14,0.1915,0.24
353,10487,12,7/15/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 353.szv,0.6,2.6,0.049,0.494,0.082,0.19,1.111,0.954,0.044,0.218,0.03,0.57,,,0.03,0.1718,0.2202
354,10488,12,7/15/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 354.szv,1.6,6.0,0.429,1.579,0.272,0.264,0.993,0.75,0.177,0.729,0.24,4.21,0.949,0.75,1.65,0.2658,0.2625
355,10489,12,7/15/2017,12:08,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 355.szv,1.0,5.1,0.244,1.606,0.244,0.315,0.99,0.737,0.088,0.691,0.07,3.37,0.966,0.711,1.4,0.2537,0.2735
356,10490,12,7/15/2017,12:09,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 356.szv,2.1,4.5,0.76,1.521,0.364,0.339,0.897,0.893,0.266,0.364,0.12,1.03,0.741,0.86,0.04,0.2583,0.2972
357,10491,12,7/15/2017,12:09,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 357.szv,5.2,9.0,1.341,2.425,0.259,0.27,0.654,0.478,0.535,0.677,2.77,6.08,,,4.32,0.1973,0.2463
358,10492,12,7/15/2017,12:10,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 358.szv,38.5,42.7,9.516,10.744,0.247,0.252,0.054,0.123,0.577,0.607,22.21,25.91,,,23.3,0.2158,0.2728
359,10493,12,7/15/2017,12:11,pm,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 359.szv,1.9,3.6,0.387,0.772,0.203,0.214,0.556,0.638,0.101,0.189,0.16,0.62,0.451,0.572,0.24,0.1993,0.2305
