Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10474,11,7/15/2017,11:46,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 351.szv,1.3,6.5,0.293,1.562,0.229,0.241,0.99,0.786,0.104,0.664,0.1,4.09,0.993,0.782,1.23,0.1947,0.2257
352,10475,11,7/15/2017,11:46,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 352.szv,14.6,19.2,3.673,4.838,0.252,0.252,0.122,0.24,0.741,0.742,10.5,13.93,0.117,0.227,11.52,0.243,0.235
353,10476,11,7/15/2017,11:47,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 353.szv,5.1,8.4,1.349,2.27,0.265,0.27,0.779,0.37,0.487,0.632,2.47,5.29,0.744,0.365,3.98,0.2592,0.2525
354,10477,11,7/15/2017,11:47,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 354.szv,0.5,3.7,0.092,0.933,0.199,0.255,0.977,0.955,0.018,0.425,0,1.37,,0.959,0.08,0.245,0.2537
355,10478,11,7/15/2017,11:47,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 355.szv,14.1,18.8,3.644,4.988,0.259,0.265,0.07,0.216,0.428,0.494,5.98,9.22,0.063,0.204,7.22,0.205,0.216
356,10479,11,7/15/2017,11:48,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 356.szv,6,9.4,1.408,2.326,0.236,0.248,0.329,0.399,0.351,0.422,1.94,3.77,0.286,0.38,2.28,0.2388,0.2493
357,10480,11,7/15/2017,11:48,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 357.szv,0.8,3.1,0.454,0.689,0.591,0.225,0.956,0.882,0.071,0.39,0.02,1,0.979,0.877,0.21,0.2647,0.2218
358,10481,11,7/15/2017,11:49,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 358.szv,30.1,31.8,7.649,8.032,0.254,0.253,0.031,0.061,0.59,0.573,17.54,18.01,0.023,0.051,17.66,0.2117,0.2327
359,10482,11,7/15/2017,11:50,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 359.szv,0.6,4.4,0.099,1.129,0.164,0.257,0.863,0.932,0.044,0.531,0.02,2.25,0.921,0.93,0.18,0.253,0.2715
360,10483,11,7/15/2017,11:50,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 360.szv,0.2,3.6,0,0.793,0,0.22,,0.954,0.018,0.394,0,1.33,,0.941,0.08,0.1877,0.224
