Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
297,10484,6,7/14/2017,10:58,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 297.szv,0.3,6.9,0.032,1.302,0.106,0.189,0.946,0.86,0.025,0.431,0.01,2.96,0.826,0.83,-0.2,0.1237,0.1637
298,10485,6,7/14/2017,10:59,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 298.szv,6.1,9.5,1.368,2.243,0.225,0.236,0.679,0.397,0.378,0.611,1.79,4.96,0.697,0.411,3.49,0.2767,0.2537
299,10487,6,7/14/2017,11:00,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 299.szv,2.1,6.3,0.194,1.158,0.093,0.184,0.932,0.816,0.029,0.436,0.01,1.93,0.677,0.798,0.46,0.134,0.1928
300,10488,6,7/14/2017,11:00,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 300.szv,5.2,9.7,1.152,2.42,0.223,0.25,0.876,0.522,0.418,0.783,1.58,6.49,0.831,0.479,4.22,0.2452,0.2468
301,10489,6,7/14/2017,11:00,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 301.szv,2.7,7.6,0.393,1.838,0.146,0.242,0.814,0.678,0.067,0.647,0.09,4.07,0.847,0.653,1.73,0.1995,0.2252
302,10490,6,7/14/2017,11:01,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 302.szv,2.4,4.3,0.336,0.896,0.14,0.208,0.861,0.578,0.081,0.241,0.09,0.72,0.89,0.586,0.32,0.2122,0.2372
303,10491,6,7/14/2017,11:01,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 303.szv,1.9,4.1,0.224,0.629,0.118,0.153,0.857,0.869,0.04,0.221,0.03,0.67,0.83,0.855,0.11,0.1562,0.1983
304,10492,6,7/14/2017,11:02,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 304.szv,4.3,9.0,0.58,1.973,0.136,0.22,0.481,0.553,0.052,0.507,0.08,3.2,0.32,0.59,1.27,0.1498,0.221
305,10493,6,7/14/2017,11:02,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 305.szv,8.3,12.7,1.731,2.898,0.209,0.228,0.53,0.333,0.629,0.712,3.94,7.6,0.5,0.317,6.09,0.1547,0.1998
