Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,10218.0,19,8/25/2016,9:29,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 181.szv,50.1,52.8,12.672,13.523,0.253,0.256,0.053,0.063,0.525,0.524,26.31,27.64,0.045,0.055,26.51,0.2643,0.2705
182,10218.0,20,8/25/2016,9:30,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 182.szv,7.9,11.8,1.798,2.64,0.228,0.224,0.687,0.468,0.383,0.619,3.02,7.28,,,4.73,0.2643,0.2705
183,10219.0,19,8/25/2016,9:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 183.szv,3.4,6.1,0.804,1.684,0.236,0.276,0.579,0.51,0.373,0.484,1.27,2.95,,,1.76,0.2705,0.2907
184,10219.0,20,8/25/2016,9:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 184.szv,3.8,6.7,1.242,2.321,0.327,0.346,0.829,0.442,0.425,0.608,1.61,4.07,,,3.0,0.2705,0.2907
185,10220.0,19,8/25/2016,9:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 185.szv,1.7,1.7,0.428,0.428,0.252,0.252,0.995,0.995,0.264,0.264,0.45,0.45,,,0.05,0.2518,0.2553
186,10220.0,20,8/25/2016,9:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 186.szv,28.1,29.9,8.06,8.494,0.287,0.284,0.041,0.065,0.426,0.425,11.95,12.7,0.032,0.056,12.28,0.2518,0.2553
187,10221.0,19,8/25/2016,9:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 187.szv,0.4,4.2,0.099,1.196,0.267,0.287,0.948,0.932,0.032,0.575,0.01,2.32,0.551,0.903,0.33,0.2678,0.2785
188,10221.0,20,8/25/2016,9:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 188.szv,6.9,8.8,1.944,2.404,0.282,0.273,0.455,0.284,0.309,0.379,2.1,3.29,0.392,0.225,2.74,0.2678,0.2785
189,10222.0,19,8/25/2016,9:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 189.szv,56.9,60.0,15.763,16.696,0.277,0.278,0.093,0.088,0.641,0.659,36.47,39.51,,,38.37,0.2482,0.2478
190,10222.0,20,8/25/2016,9:36,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 190.szv,57.8,60.0,12.765,13.336,0.221,0.222,0.043,0.004,0.836,0.832,48.33,49.91,,,49.22,0.2482,0.2478
191,10223.0,19,8/25/2016,9:38,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 191.szv,1.6,6.2,0.405,1.596,0.253,0.257,0.96,0.748,0.152,0.722,0.23,4.42,0.869,0.738,1.76,0.2283,0.2478
192,10223.0,20,8/25/2016,9:38,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 192.szv,33.0,37.5,8.494,9.742,0.257,0.26,0.137,0.125,0.69,0.742,22.69,27.77,0.124,0.117,25.19,0.2283,0.2478
193,10224.0,19,8/25/2016,9:39,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 193.szv,5.0,6.9,1.495,1.977,0.3,0.287,0.492,0.283,0.541,0.565,2.63,3.83,0.498,0.276,3.29,0.2723,0.2788
194,10224.0,20,8/25/2016,9:40,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 194.szv,20.4,24.0,5.988,7.032,0.294,0.293,0.04,0.155,0.561,0.562,11.39,13.43,0.038,0.143,11.67,0.2723,0.2788
195,10225.0,19,8/25/2016,9:40,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 195.szv,56.3,60.0,17.157,18.133,0.305,0.302,0.048,0.06,0.717,0.716,40.38,42.94,,,41.24,0.2855,0.2698
196,10225.0,20,8/25/2016,9:42,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 196.szv,13.5,16.3,3.894,4.572,0.289,0.281,0.064,0.186,0.533,0.53,7.19,8.62,0.027,0.165,7.57,0.2855,0.2698
197,10226.0,19,8/25/2016,9:43,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 197.szv,0.9,2.2,0.136,0.45,0.151,0.205,0.856,0.923,0.041,0.194,0.03,0.4,0.616,0.876,0.03,0.245,0.3095
198,10226.0,20,8/25/2016,9:43,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 198.szv,9.7,11.7,3.077,3.744,0.317,0.32,0.306,0.178,0.698,0.697,6.77,8.16,,,7.53,0.245,0.3095
199,10227.0,19,8/25/2016,9:44,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 199.szv,55.9,60.0,16.014,17.165,0.287,0.286,0.073,0.035,0.752,0.759,42.01,45.52,,,43.42,0.2645,0.2638
200,10227.0,20,8/25/2016,9:46,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 200.szv,3.9,7.8,1.035,1.993,0.265,0.256,0.775,0.575,0.403,0.714,1.57,5.57,,,3.42,0.2645,0.2638
201,10218.0,21,8/25/2016,10:23,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 201.szv,6.7,9.5,1.728,2.643,0.258,0.278,0.151,0.291,0.225,0.318,1.49,2.98,0.102,0.29,1.9,0.2643,0.2705
202,10218.0,22,8/25/2016,10:24,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 202.szv,2.3,6.6,0.623,1.889,0.271,0.286,0.951,0.624,0.211,0.716,0.46,4.64,0.859,0.622,2.23,0.2643,0.2705
203,10219.0,21,8/25/2016,10:24,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 203.szv,4.7,6.7,1.24,1.723,0.266,0.259,0.672,0.391,0.486,0.545,2.2,3.56,0.665,0.348,2.86,0.2705,0.2907
204,10219.0,22,8/25/2016,10:25,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 204.szv,2.3,6.3,0.522,1.625,0.227,0.258,0.939,0.802,0.157,0.628,0.36,3.95,,,1.28,0.2705,0.2907
205,10220.0,21,8/25/2016,10:25,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 205.szv,28.6,33.1,7.303,8.721,0.256,0.264,0.035,0.136,0.427,0.492,10.24,14.0,0.078,0.292,12.32,0.2518,0.2553
206,10220.0,22,8/25/2016,10:27,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 206.szv,12.3,15.4,2.566,3.348,0.209,0.217,0.231,0.26,0.346,0.384,4.26,5.92,,,4.42,0.2518,0.2553
207,10221.0,21,8/25/2016,10:28,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 207.szv,2.2,4.9,0.541,1.439,0.249,0.296,0.519,0.6,0.075,0.262,0.16,1.28,,,0.26,0.2678,0.2785
208,10221.0,22,8/25/2016,10:28,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 208.szv,15.4,19.6,4.267,5.632,0.277,0.287,0.072,0.221,0.349,0.459,5.34,8.96,0.064,0.206,6.56,0.2678,0.2785
209,10222.0,21,8/25/2016,10:28,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 209.szv,55.9,60.0,15.126,16.435,0.271,0.274,0.101,0.038,0.64,0.646,35.79,38.75,,,36.84,0.2482,0.2478
210,10222.0,22,8/25/2016,10:30,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 210.szv,6.8,10.0,1.74,2.63,0.256,0.263,0.473,0.344,0.554,0.65,3.71,6.43,0.448,0.306,5.18,0.2482,0.2478
211,10223.0,21,8/25/2016,10:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 211.szv,2.2,4.5,0.59,1.08,0.27,0.24,0.95,0.59,0.268,0.446,0.55,1.94,0.948,0.548,1.24,0.2283,0.2478
212,10223.0,22,8/25/2016,10:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 212.szv,0.3,1.6,0.049,0.333,0.162,0.208,1.0,0.972,0.039,0.197,0.01,0.32,,,0.05,0.2283,0.2478
213,10224.0,21,8/25/2016,10:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 213.szv,1.3,4.1,0.356,1.255,0.274,0.306,0.955,0.722,0.104,0.47,0.11,1.82,0.831,0.636,0.84,0.2723,0.2788
214,10224.0,22,8/25/2016,10:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 214.szv,5.0,9.1,1.146,2.32,0.229,0.255,0.164,0.497,0.228,0.47,1.09,4.17,0.125,0.491,1.63,0.2723,0.2788
215,10225.0,21,8/25/2016,10:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 215.szv,19.5,22.6,5.371,6.2,0.275,0.274,0.055,0.14,0.831,0.798,16.15,17.99,0.052,0.138,16.6,0.2855,0.2698
216,10225.0,22,8/25/2016,10:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 216.szv,3.4,7.2,1.001,1.779,0.294,0.247,0.914,0.655,0.408,0.717,1.39,5.16,,,2.97,0.2855,0.2698
217,10226.0,21,8/25/2016,10:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 217.szv,22.3,26.0,5.694,6.625,0.255,0.255,0.14,0.189,0.682,0.735,15.2,19.09,0.127,0.175,16.39,0.245,0.3095
218,10226.0,22,8/25/2016,10:34,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 218.szv,28.3,29.8,6.857,7.061,0.242,0.237,0.068,0.092,0.519,0.513,14.69,15.3,,,14.83,0.245,0.3095
219,10227.0,21,8/25/2016,10:35,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 219.szv,43.5,47.2,12.347,13.708,0.284,0.29,0.029,0.073,0.741,0.737,32.22,34.79,,,33.08,0.2645,0.2638
220,10227.0,22,8/25/2016,10:36,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 220.szv,8.5,11.5,2.205,3.018,0.259,0.262,0.464,0.325,0.701,0.731,5.96,8.41,,,7.18,0.2645,0.2638
