Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
466,10552,7,2/10/2018,9:33,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 466.szv,3.9,6.3,1.121,1.85,0.287,0.294,0.733,0.414,0.527,0.571,1.89,3.41,0.778,0.407,2.47,0.2977,0.3043
467,10553,7,2/10/2018,9:33,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 467.szv,0.3,2,0.056,0.475,0.186,0.238,0.993,0.907,0.025,0.252,0.01,0.48,0.999,0.908,0.08,0.2172,0.2577
468,10554,7,2/10/2018,9:33,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 468.szv,8.3,9.2,2.047,2.234,0.248,0.244,0.131,0.183,0.424,0.4,2.77,2.98,0.072,0.13,2.83,0.2325,0.31
469,10555,7,2/10/2018,9:34,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 469.szv,3.4,3.4,1.039,1.039,0.305,0.305,0.97,0.97,0.524,0.524,1.78,1.78,,,0.09,0.2528,0.2818
470,10556,7,2/10/2018,9:34,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 470.szv,2.7,5.8,0.157,1.103,0.058,0.19,0.361,0.812,0.02,0.371,0.02,1.42,,0.949,-0.24,0.2295,0.2848
471,10557,7,2/10/2018,9:35,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 471.szv,0.4,3.8,0.121,1.393,0.304,0.367,0.994,0.808,0.05,0.647,0,2.27,,0.775,0.82,0.257,0.3055
472,10558,7,2/10/2018,9:35,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 472.szv,1.6,5.9,0.4,1.405,0.256,0.24,0.949,0.824,0.137,0.652,0.16,3.56,0.975,0.836,1,0.2662,0.2588
473,10559,7,2/10/2018,9:35,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 473.szv,3.5,5.1,1.184,1.644,0.338,0.322,0.562,0.387,0.386,0.424,1.3,2.11,0.482,0.285,1.75,0.2722,0.2942
474,10560,7,2/10/2018,9:36,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 474.szv,4.2,8.2,1.31,2.362,0.313,0.289,0.849,0.492,0.478,0.749,1.67,5.62,0.886,0.489,3.52,0.2442,0.2777
475,10561,7,2/10/2018,9:36,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 475.szv,5.3,7.9,1.335,2.091,0.252,0.265,0.739,0.366,0.64,0.655,3.11,4.88,0.754,0.335,3.99,0.2457,0.2657
476,10562,7,2/10/2018,9:36,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 476.szv,0.1,3.6,0,1.155,0,0.321,,0.882,0,0.566,0,1.83,,0.888,0.37,0.2348,0.2823
477,10563,7,2/10/2018,9:37,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 477.szv,9.2,12.9,2.866,4.052,0.312,0.314,0.154,0.271,0.68,0.664,5.99,8.31,0.13,0.258,6.58,0.2787,0.2775
478,10564,7,2/10/2018,9:37,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 478.szv,0.5,1.6,0.11,0.339,0.22,0.212,0.945,0.972,0.043,0.172,0.02,0.27,0.947,0.978,0.01,0.241,0.2842
479,10565,7,2/10/2018,9:37,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 479.szv,0.4,4,0.034,1.325,0.086,0.331,1.554,0.875,0,0.573,0,2.04,,0.859,0.29,0.2225,0.3107
480,10566,7,2/10/2018,9:38,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 480.szv,0.5,4.3,0.025,1.173,0.054,0.275,0.903,0.959,0,0.566,0,1.89,,0.951,0.19,0.2313,0.2742
